Type,X,Y
Salt,217,140
Salt,234,45
Salt,188,16
Salt,209,90
Salt,277,103
Salt,156,85
Salt,285,128
Salt,170,155
Salt,253,289
Salt,11,172
Salt,34,271
Salt,17,129
Salt,212,243
Salt,91,49
Salt,62,126
Salt,211,176
Salt,47,272
Salt,235,48
Salt,64,280
Salt,182,91
Salt,264,42
Salt,133,73
Salt,268,79
Salt,36,186
Salt,174,117
Salt,21,281
Salt,253,72
Salt,246,287
Salt,94,94
Salt,58,7
Salt,22,68
Salt,293,146
Salt,39,101
Salt,146,242
Salt,8,194
Salt,184,86
Salt,264,48
Salt,134,166
Salt,117,38
Salt,88,141
Salt,84,30
Salt,165,138
Salt,62,183
Salt,62,12
Salt,209,244
Salt,196,256
Salt,296,275
Salt,197,102
Salt,143,192
Salt,208,272
Salt,4,33
Salt,162,150
Salt,295,125
Salt,207,103
Salt,229,166
Salt,55,28
Salt,152,194
Salt,103,291
Salt,190,56
Salt,24,95
Salt,248,91
Salt,110,114
Salt,7,271
Salt,57,127
Salt,79,20
Salt,273,193
Salt,127,115
Salt,125,235
Salt,75,26
Salt,262,137
Salt,213,39
Salt,28,116
Salt,140,177
Salt,199,193
Salt,144,16
Salt,133,38
Salt,160,166
Salt,254,202
Salt,40,236
Salt,294,93
Salt,287,12
Salt,199,271
Salt,185,34
Salt,33,179
Salt,144,266
Salt,166,36
Salt,78,211
Salt,162,130
Salt,98,0
Salt,237,290
Salt,236,34
Salt,113,50
Salt,197,57
Salt,208,220
Salt,265,130
Salt,36,217
Salt,291,116
Salt,199,46
Salt,237,171
Salt,58,169
Salt,15,78
Salt,134,200
Salt,201,137
Salt,265,265
Salt,145,238
Salt,260,128
Salt,0,203
Salt,246,52
Salt,144,174
Salt,17,224
Salt,95,188
Salt,137,161
Salt,228,51
Salt,265,170
Salt,247,130
Salt,91,10
Salt,96,297
Salt,252,83
Salt,111,29
Salt,81,266
Salt,99,103
Salt,231,142
Salt,23,82
Salt,63,204
Salt,124,215
Salt,162,63
Salt,281,96
Salt,296,9
Salt,263,160
Salt,232,46
Salt,234,21
Salt,281,283
Salt,146,94
Salt,228,36
Salt,44,132
Salt,114,8
Salt,20,13
Salt,59,69
Salt,216,17
Salt,147,77
Salt,45,90
Salt,115,279
Salt,115,168
Salt,236,210
Salt,292,260
Salt,120,0
Salt,235,88
Salt,20,51
Salt,193,178
Salt,52,148
Salt,61,287
Salt,207,240
Salt,29,82
Salt,114,58
Salt,114,137
Salt,110,250
Salt,152,268
Salt,240,25
Salt,34,246
Salt,50,151
Salt,181,51
Salt,204,104
Salt,43,35
Salt,16,179
Salt,149,160
Salt,176,88
Salt,295,10
Salt,94,226
Salt,210,25
Salt,226,264
Salt,77,196
Salt,191,292
Salt,106,118
Salt,269,120
Salt,171,125
Salt,134,263
Salt,276,123
Salt,119,196
Salt,11,101
Salt,215,119
Salt,108,146
Salt,198,42
Salt,228,290
Salt,26,78
Salt,11,229
Salt,132,243
Salt,161,236
Salt,188,131
Salt,288,27
Salt,101,96
Salt,205,278
Salt,271,250
Salt,203,105
Salt,254,31
Salt,208,23
Salt,89,123
Salt,25,196
Salt,177,112
Salt,200,189
Salt,88,246
Salt,15,214
Salt,172,0
Salt,220,74
Salt,241,179
Salt,260,251
Salt,165,244
Salt,26,255
Salt,294,203
Salt,221,162
Salt,289,105
Salt,230,4
Salt,86,213
Salt,38,75
Salt,56,27
Salt,178,117
Salt,193,20
Salt,9,240
Salt,23,163
Salt,282,99
Salt,223,132
Salt,50,294
Salt,283,53
Salt,203,223
Salt,50,160
Salt,108,130
Salt,287,16
Salt,138,232
Salt,24,58
Salt,180,90
Salt,107,210
Salt,25,34
Salt,271,184
Salt,266,87
Salt,93,159
Salt,40,271
Salt,24,197
Salt,4,105
Salt,52,49
Salt,202,52
Salt,142,75
Salt,67,263
Salt,232,231
Salt,133,161
Salt,31,87
Salt,282,288
Salt,125,102
Salt,212,226
Salt,85,279
Salt,290,261
Salt,199,86
Salt,52,269
Salt,111,113
Salt,260,218
Salt,8,139
Salt,270,45
Salt,276,277
Salt,105,89
Salt,156,180
Salt,110,40
Salt,30,291
Salt,135,16
Salt,181,137
Salt,261,89
Salt,150,142
Salt,198,29
Salt,161,89
Salt,12,2
Salt,29,207
Salt,210,92
Salt,185,181
Salt,209,260
Salt,285,79
Salt,7,115
Salt,102,291
Salt,93,264
Salt,138,199
Salt,278,175
Salt,210,168
Salt,237,171
Salt,195,235
Salt,65,106
Salt,112,75
Salt,289,116
Salt,250,36
Salt,18,74
Salt,259,54
Salt,259,105
Salt,262,236
Salt,191,171
Salt,171,117
Salt,201,255
Salt,223,23
Salt,57,16
Salt,170,182
Salt,117,205
Salt,295,286
Salt,285,270
Salt,238,6
Salt,232,278
Salt,32,3
Salt,15,180
Salt,234,107
Salt,218,115
Salt,269,48
Salt,196,85
Salt,259,107
Salt,185,43
Salt,150,45
Salt,118,112
Salt,64,152
Salt,179,95
Salt,7,71
Salt,247,70
Salt,283,250
Salt,50,50
Salt,125,165
Salt,34,61
Salt,18,151
Salt,70,147
Salt,94,293
Salt,277,201
Salt,260,274
Salt,43,94
Salt,152,84
Salt,185,163
Salt,1,258
Salt,10,284
Salt,175,132
Salt,234,177
Salt,0,150
Salt,155,233
Salt,122,8
Salt,212,32
Salt,2,208
Salt,70,238
Salt,271,34
Salt,178,25
Salt,43,160
Salt,66,51
Salt,72,99
Salt,41,123
Salt,33,120
Salt,53,133
Salt,192,59
Salt,188,100
Salt,80,277
Salt,217,288
Salt,27,210
Salt,138,1
Salt,182,217
Salt,235,231
Salt,126,114
Salt,60,228
Salt,151,249
Salt,181,84
Salt,287,9
Salt,252,116
Salt,213,170
Salt,0,165
Salt,30,210
Salt,36,69
Salt,241,84
Salt,298,158
Salt,38,18
Salt,5,222
Salt,269,290
Salt,274,66
Salt,24,158
Salt,209,251
Salt,256,120
Salt,20,248
Salt,249,263
Salt,135,98
Salt,218,136
Salt,159,68
Salt,178,80
Salt,243,22
Salt,264,214
Salt,134,126
Salt,284,277
Salt,30,299
Salt,42,56
Salt,289,130
Salt,197,15
Salt,64,185
Salt,166,248
Salt,253,37
Salt,101,86
Salt,141,123
Salt,110,116
Salt,1,224
Salt,97,260
Salt,143,297
Salt,276,141
Salt,253,1
Salt,254,65
Salt,46,66
Salt,37,159
Salt,138,199
Salt,93,160
Salt,296,4
Salt,54,190
Salt,167,230
Salt,37,288
Salt,240,98
Salt,265,223
Salt,237,75
Salt,199,70
Salt,198,48
Salt,265,199
Salt,205,250
Salt,62,87
Salt,9,289
Salt,32,71
Salt,152,267
Salt,213,274
Salt,278,36
Salt,189,81
Salt,112,205
Salt,47,158
Salt,266,148
Salt,69,139
Salt,191,259
Salt,128,292
Salt,95,202
Salt,223,117
Salt,212,264
Salt,75,132
Salt,265,209
Salt,54,285
Salt,99,32
Salt,192,295
Salt,19,226
Salt,78,12
Salt,52,53
Salt,45,170
Salt,53,164
Salt,211,16
Salt,176,189
Salt,112,188
Salt,114,75
Salt,124,226
Salt,37,290
Salt,81,27
Salt,146,115
Salt,226,183
Salt,16,258
Salt,75,131
Salt,280,119
Salt,26,296
Salt,24,137
Salt,224,119
Salt,170,115
Salt,122,198
Salt,265,191
Salt,5,135
Salt,231,9
Salt,43,72
Salt,297,184
Salt,232,249
Salt,155,51
Salt,115,293
Salt,125,292
Salt,14,125
Salt,77,2
Salt,79,38
Salt,286,82
Salt,2,160
Salt,85,292
Salt,38,32
Salt,195,123
Salt,239,71
Salt,284,275
Salt,79,68
Salt,159,100
Salt,158,214
Salt,225,211
Salt,294,85
Salt,210,204
Salt,222,121
Salt,112,110
Salt,74,42
Salt,139,274
Salt,48,23
Salt,174,217
Salt,32,91
Salt,210,100
Salt,292,287
Salt,92,280
Salt,265,53
Salt,109,277
Salt,55,144
Salt,28,143
Salt,171,103
Salt,226,37
Salt,39,18
Salt,270,286
Salt,112,269
Salt,212,167
Salt,2,114
Salt,196,206
Salt,98,179
Salt,195,8
Salt,247,150
Salt,295,234
Salt,147,100
Salt,189,223
Salt,17,78
Salt,243,268
Salt,171,226
Salt,127,199
Salt,22,107
Salt,3,28
Salt,102,64
Salt,130,240
Salt,96,161
Salt,43,256
Salt,194,213
Salt,77,279
Salt,254,231
Salt,76,107
Salt,39,201
Salt,112,209
Salt,102,191
Salt,45,103
Salt,33,51
Salt,101,64
Salt,143,151
Salt,6,259
Salt,214,30
Salt,282,36
Salt,128,139
Salt,292,21
Salt,184,169
Salt,22,273
Salt,134,185
Salt,39,15
Salt,270,191
Salt,35,88
Salt,205,35
Salt,270,106
Salt,292,196
Salt,108,118
Salt,162,5
Salt,61,170
Salt,64,95
Salt,55,252
Salt,107,291
Salt,101,124
Salt,201,270
Salt,111,59
Salt,47,207
Salt,83,23
Salt,86,260
Salt,85,205
Salt,279,264
Salt,90,23
Salt,144,111
Salt,90,209
Salt,124,99
Salt,34,4
Salt,114,288
Salt,76,146
Salt,89,220
Salt,202,194
Salt,228,80
Salt,228,191
Salt,184,292
Salt,102,295
Salt,91,248
Salt,225,181
Salt,64,242
Salt,228,52
Salt,260,195
Salt,178,98
Salt,162,142
Salt,283,62
Salt,144,260
Salt,46,248
Salt,155,186
Salt,23,120
Salt,252,106
Salt,24,187
Salt,266,166
Salt,163,67
Salt,290,270
Salt,32,96
Salt,132,113
Salt,59,180
Salt,163,279
Salt,90,116
Salt,62,119
Salt,202,175
Salt,115,16
Salt,102,274
Salt,272,162
Salt,265,29
Salt,159,214
Salt,141,221
Salt,232,100
Salt,166,184
Salt,201,19
Salt,165,200
Salt,83,251
Salt,181,289
Salt,61,47
Salt,138,244
Salt,282,274
Salt,296,61
Salt,50,173
Salt,79,267
Salt,286,206
Salt,136,147
Salt,147,27
Salt,99,227
Salt,298,286
Salt,176,243
Salt,105,281
Salt,37,1
Salt,155,261
Salt,99,201
Salt,51,291
Salt,30,208
Salt,143,93
Salt,222,3
Salt,157,64
Salt,111,186
Salt,259,206
Salt,144,255
Salt,13,86
Salt,202,22
Salt,44,188
Salt,291,174
Salt,160,164
Salt,44,8
Salt,144,65
Salt,200,50
Salt,197,288
Salt,145,156
Salt,260,140
Salt,19,180
Salt,40,107
Salt,211,283
Salt,218,216
Salt,108,201
Salt,202,172
Salt,177,118
Salt,138,94
Salt,90,69
Salt,213,141
Salt,153,53
Salt,193,145
Salt,24,217
Salt,153,36
Salt,40,49
Salt,291,249
Salt,148,17
Salt,143,6
Salt,15,270
Salt,52,155
Salt,38,271
Salt,251,32
Salt,53,287
Salt,95,41
Salt,51,273
Salt,295,143
Salt,172,51
Salt,143,208
Salt,38,270
Salt,128,175
Salt,11,285
Salt,251,20
Salt,0,97
Salt,182,18
Salt,283,129
Salt,289,169
Salt,65,76
Salt,299,254
Salt,251,82
Salt,49,127
Salt,205,149
Salt,126,205
Salt,91,13
Salt,35,15
Salt,170,11
Salt,252,109
Salt,34,236
Salt,160,210
Salt,39,241
Salt,87,29
Salt,272,10
Salt,28,87
Salt,142,220
Salt,166,95
Salt,58,111
Salt,220,65
Salt,220,253
Salt,43,70
Salt,223,101
Salt,70,266
Salt,130,94
Salt,298,232
Salt,102,209
Salt,183,3
Salt,28,161
Salt,256,222
Salt,182,211
Salt,3,46
Salt,193,143
Salt,180,113
Salt,41,54
Salt,197,69
Salt,39,267
Salt,277,167
Salt,163,27
Salt,88,134
Salt,51,125
Salt,84,51
Salt,274,58
Salt,240,82
Salt,31,265
Salt,73,26
Salt,297,100
Salt,260,161
Salt,180,215
Salt,92,222
Salt,168,289
Salt,41,34
Salt,166,23
Salt,47,207
Salt,183,290
Salt,14,69
Salt,252,30
Salt,273,273
Salt,192,148
Salt,110,167
Salt,76,35
Salt,33,200
Salt,64,53
Salt,170,181
Salt,228,105
Salt,208,86
Salt,37,183
Salt,171,122
Salt,268,170
Salt,128,85
Salt,27,66
Salt,24,24
Salt,236,32
Salt,96,165
Salt,142,99
Salt,105,141
Salt,136,285
Salt,207,27
Salt,200,233
Salt,279,117
Salt,271,226
Salt,177,73
Salt,255,93
Salt,133,84
Salt,125,132
Salt,164,204
Salt,51,264
Salt,268,99
Salt,75,200
Salt,3,103
Salt,180,185
Salt,49,11
Salt,107,47
Salt,31,13
Salt,158,231
Salt,223,298
Salt,264,59
Salt,241,34
Salt,109,27
Salt,106,235
Salt,133,53
Salt,60,76
Salt,64,220
Salt,222,87
Salt,251,276
Salt,92,101
Salt,290,165
Salt,235,78
Salt,8,173
Salt,98,39
Salt,215,258
Salt,283,297
Salt,221,145
Salt,294,162
Salt,237,219
Salt,116,100
Salt,208,16
Salt,122,166
Salt,136,270
Salt,129,204
Salt,194,260
Salt,258,209
Salt,40,133
Salt,19,178
Salt,294,285
Salt,99,231
Salt,104,213
Salt,249,289
Salt,142,151
Salt,78,131
Salt,5,262
Salt,119,113
Salt,241,208
Salt,55,284
Salt,165,149
Salt,110,70
Salt,102,110
Salt,169,258
Salt,42,289
Salt,62,15
Salt,157,12
Salt,158,132
Salt,192,49
Salt,42,248
Salt,198,89
Salt,29,230
Salt,162,293
Salt,153,253
Salt,77,96
Salt,183,33
Salt,262,18
Salt,284,270
Salt,166,260
Salt,78,129
Salt,97,138
Salt,162,113
Salt,176,73
Salt,201,298
Salt,226,186
Salt,186,205
Salt,246,105
Salt,298,250
Salt,293,205
Salt,29,191
Salt,102,195
Salt,250,116
Salt,261,242
Salt,134,84
Salt,112,30
Salt,204,206
Salt,24,193
Salt,244,104
Salt,220,285
Salt,74,119
Salt,274,241
Salt,218,222
Salt,46,175
Salt,167,28
Salt,249,8
Salt,141,72
Salt,181,157
Salt,232,282
Salt,64,207
Salt,176,113
Salt,269,200
Salt,157,200
Salt,240,74
Salt,114,127
Salt,218,213
Salt,253,124
Salt,86,195
Salt,103,51
Salt,30,230
Salt,83,72
Salt,133,104
Salt,299,7
Salt,46,42
Salt,34,170
Salt,253,9
Salt,90,204
Salt,166,30
Salt,277,172
Salt,135,295
Salt,21,232
Salt,152,287
Salt,95,237
Salt,203,199
Salt,21,295
Salt,190,172
Salt,107,275
Salt,27,124
Salt,53,245
Salt,199,179
Salt,116,61
Salt,130,21
Salt,271,199
Salt,158,147
Salt,191,78
Salt,101,64
Salt,78,132
Salt,4,115
Salt,151,143
Salt,200,83
Salt,214,253
Salt,184,220
Salt,55,209
Salt,208,11
Salt,288,80
Salt,5,20
Salt,275,129
Salt,38,16
Salt,77,84
Salt,70,284
Salt,257,24
Salt,286,253
Salt,5,216
Salt,113,212
Salt,67,59
Salt,159,206
Salt,98,216
Salt,216,273
Salt,131,145
Salt,121,40
Salt,124,151
Salt,170,24
Salt,288,171
Salt,247,19
Salt,227,253
Salt,88,96
Salt,294,160
Salt,37,227
Salt,101,200
Salt,140,135
Salt,71,161
Salt,42,100
Salt,264,298
Salt,213,123
Salt,264,154
Salt,210,257
Salt,213,140
Salt,26,135
Salt,271,69
Salt,242,263
Salt,215,99
Salt,24,134
Salt,215,247
Salt,204,188
Salt,170,155
Salt,83,43
Salt,21,94
Salt,106,123
Salt,266,157
Salt,77,182
Salt,256,279
Salt,114,234
Salt,226,128
Salt,283,168
Salt,117,294
Salt,36,7
Salt,147,157
Salt,192,17
Salt,188,94
Salt,265,123
Salt,123,107
Salt,152,47
Salt,194,235
Salt,63,4
Salt,182,195
Salt,292,148
Salt,43,167
Salt,0,50
Salt,191,136
Salt,57,144
Salt,222,223
Salt,156,220
Salt,7,247
Salt,98,222
Salt,40,292
Salt,211,193
Salt,284,277
Salt,253,77
Salt,214,85
Salt,218,136
Salt,292,205
Salt,198,159
Salt,2,283
Salt,73,48
Salt,9,239
Salt,195,110
Salt,240,93
Salt,235,197
Salt,274,293
Salt,119,154
Salt,110,269
Salt,17,92
Salt,41,239
Salt,215,177
Salt,18,265
Salt,263,31
Salt,248,152
Salt,82,272
Salt,223,161
Salt,297,41
Salt,125,264
Salt,284,121
Salt,36,284
Salt,99,164
Salt,240,256
Salt,86,294
Salt,246,147
Salt,130,208
Salt,5,205
Salt,198,90
Salt,137,183
Salt,212,65
Salt,158,153
Salt,131,24
Salt,37,39
Salt,26,223
Salt,274,143
Salt,190,258
Salt,191,233
Salt,54,218
Salt,16,151
Salt,25,35
Salt,232,50
Salt,39,267
Salt,237,114
Salt,17,57
Salt,122,289
Salt,67,247
Salt,183,76
Salt,70,248
Salt,79,15
Salt,195,228
Salt,12,288
Salt,62,174
Salt,124,133
Salt,51,261
Salt,127,213
Salt,11,252
Salt,277,107
Salt,267,223
Salt,11,292
Salt,183,41
Salt,255,221
Salt,57,228
Salt,251,208
Salt,263,116
Salt,160,158
Salt,283,281
Salt,96,160
Salt,192,114
Salt,197,278
Salt,207,276
Salt,13,188
Salt,179,151
Salt,270,51
Salt,257,169
Salt,256,107
Salt,201,129
Salt,19,2
Salt,100,117
Salt,120,257
Salt,294,111
Salt,84,275
Salt,72,279
Salt,167,191
Salt,274,154
Salt,131,268
Salt,59,217
Salt,92,230
Salt,145,45
Salt,202,129
Salt,237,51
Salt,110,259
Salt,69,32
Salt,113,287
Salt,208,133
Salt,64,159
Salt,286,278
Salt,75,210
Salt,177,64
Salt,154,298
Salt,275,31
Salt,26,63
Salt,26,26
Salt,285,17
Salt,143,25
Salt,64,80
Salt,2,174
Salt,191,100
Salt,207,48
Salt,264,110
Salt,219,35
Salt,0,280
Salt,212,260
Salt,80,97
Salt,110,209
Salt,292,195
Salt,64,22
Salt,253,19
Salt,12,170
Salt,84,200
Salt,277,242
Salt,41,208
Salt,68,294
Salt,19,68
Salt,83,91
Salt,207,138
Salt,189,3
Salt,111,284
Salt,148,126
Salt,20,150
Salt,157,292
Salt,92,278
Salt,287,86
Salt,124,8
Salt,160,161
Salt,205,247
Salt,219,10
Salt,173,205
Salt,189,237
Salt,286,100
Salt,261,196
Salt,208,251
Salt,148,115
Salt,90,63
Salt,244,172
Salt,63,68
Salt,113,270
Salt,123,289
Salt,284,96
Salt,105,144
Salt,68,230
Salt,220,261
Salt,55,166
Salt,41,54
Salt,161,228
Salt,240,236
Salt,193,277
Salt,23,150
Salt,33,206
Salt,109,132
Salt,152,37
Salt,76,68
Salt,13,191
Salt,108,251
Salt,0,135
Salt,206,69
Salt,254,79
Salt,0,45
Salt,30,179
Salt,131,86
Salt,254,2
Salt,6,119
Salt,209,152
Salt,191,106
Salt,294,248
Salt,269,113
Salt,206,116
Salt,35,213
Salt,105,24
Salt,263,132
Salt,57,216
Salt,218,87
Salt,86,285
Salt,259,54
Salt,17,252
Salt,18,151
Salt,238,277
Salt,293,236
Salt,113,291
Salt,148,31
Salt,196,128
Salt,265,156
Salt,211,246
Salt,273,45
Salt,103,38
Salt,253,212
Salt,152,176
Salt,41,48
Salt,87,152
Salt,65,258
Salt,144,249
Salt,116,118
Salt,0,149
Salt,155,127
Salt,56,52
Salt,16,291
Salt,155,260
Salt,216,34
Salt,215,56
Salt,296,205
Salt,270,257
Salt,99,287
Salt,128,188
Salt,24,107
Salt,29,261
Salt,151,222
Salt,230,271
Salt,190,168
Salt,51,182
Salt,299,179
Salt,0,176
Salt,195,36
Salt,208,292
Salt,146,135
Salt,201,207
Salt,208,211
Salt,215,55
Salt,123,273
Salt,190,83
Salt,246,297
Salt,249,78
Salt,212,9
Salt,77,255
Salt,185,183
Salt,83,218
Salt,289,221
Salt,137,290
Salt,237,20
Salt,241,211
Salt,137,163
Salt,29,149
Salt,175,123
Salt,170,187
Salt,276,115
Salt,103,299
Salt,249,292
Salt,164,194
Salt,265,228
Salt,249,158
Salt,17,41
Salt,283,94
Salt,56,231
Salt,168,251
Salt,41,198
Salt,239,57
Salt,173,87
Salt,173,45
Salt,71,157
Salt,208,100
Salt,77,239
Salt,67,198
Salt,5,231
Salt,285,60
Salt,265,36
Salt,113,296
Salt,28,247
Salt,299,145
Salt,118,33
Salt,210,192
Salt,88,97
Salt,287,4
Salt,282,201
Salt,105,124
Salt,6,285
Salt,90,104
Salt,279,34
Salt,56,167
Salt,281,220
Salt,85,118
Salt,154,202
Salt,36,83
Salt,8,224
Salt,132,253
Salt,48,117
Salt,48,78
Salt,222,139
Salt,257,211
Salt,25,177
Salt,272,257
Salt,285,212
Salt,199,191
Salt,96,260
Salt,265,84
Salt,184,118
Salt,13,66
Salt,268,267
Salt,146,158
Salt,63,160
Salt,274,274
Salt,66,265
Salt,98,48
Salt,88,180
Salt,64,50
Salt,294,86
Salt,170,9
Salt,189,125
Salt,274,56
Salt,39,63
Salt,87,18
Salt,258,33
Salt,24,56
Salt,286,123
Salt,154,84
Salt,285,216
Salt,265,58
Salt,235,172
Salt,73,181
Salt,250,133
Salt,236,235
Salt,117,298
Salt,33,279
Salt,71,67
Salt,109,186
Salt,260,9
Salt,92,162
Salt,141,181
Salt,230,72
Salt,133,232
Salt,204,266
Salt,243,173
Salt,191,226
Salt,165,191
Salt,180,266
Salt,183,1
Salt,182,244
Salt,194,247
Salt,76,26
Salt,205,16
Salt,266,169
Salt,224,158
Salt,227,193
Salt,120,247
Salt,71,27
Salt,204,247
Salt,34,198
Salt,81,293
