Type,X,Y
Salt,100,67
Salt,188,131
Salt,199,40
Salt,196,296
Salt,174,179
Salt,287,222
Salt,254,259
Salt,134,276
Salt,213,172
Salt,245,274
Salt,113,166
Salt,170,54
Salt,118,173
Salt,130,250
Salt,191,45
Salt,51,70
Salt,242,149
Salt,158,94
Salt,213,22
Salt,108,205
Salt,171,8
Salt,282,59
Salt,82,13
Salt,252,271
Salt,260,247
Salt,46,183
Salt,19,211
Salt,269,196
Salt,220,115
Salt,165,90
Salt,179,295
Salt,106,238
Salt,189,295
Salt,123,114
Salt,143,241
Salt,298,125
Salt,99,125
Salt,99,13
Salt,26,63
Salt,68,258
Salt,196,255
Salt,29,271
Salt,57,81
Salt,40,283
Salt,128,24
Salt,116,48
Salt,113,237
Salt,231,73
Salt,91,146
Salt,204,6
Salt,55,266
Salt,119,141
Salt,198,247
Salt,19,69
Salt,207,185
Salt,249,255
Salt,63,112
Salt,32,123
Salt,19,214
Salt,17,34
Salt,227,125
Salt,54,86
Salt,40,51
Salt,50,29
Salt,38,209
Salt,14,1
Salt,99,144
Salt,68,61
Salt,290,119
Salt,24,218
Salt,129,141
Salt,51,182
Salt,270,140
Salt,249,176
Salt,7,288
Salt,216,252
Salt,188,42
Salt,151,14
Salt,261,81
Salt,48,248
Salt,200,146
Salt,222,268
Salt,269,266
Salt,195,191
Salt,56,15
Salt,235,210
Salt,204,14
Salt,119,91
Salt,45,156
Salt,113,188
Salt,209,224
Salt,208,55
Salt,24,20
Salt,172,45
Salt,289,282
Salt,8,259
Salt,174,257
Salt,185,216
Salt,156,98
Salt,256,198
Salt,167,285
Salt,206,137
Salt,40,237
Salt,212,139
Salt,125,28
Salt,201,282
Salt,62,21
Salt,242,188
Salt,36,25
Salt,221,31
Salt,23,122
Salt,10,119
Salt,234,210
Salt,0,144
Salt,198,222
Salt,206,79
Salt,272,93
Salt,283,124
Salt,73,26
Salt,207,186
Salt,240,74
Salt,296,277
Salt,199,297
Salt,93,115
Salt,75,224
Salt,176,69
Salt,189,114
Salt,175,131
Salt,210,135
Salt,195,124
Salt,291,289
Salt,222,77
Salt,12,83
Salt,71,226
Salt,9,54
Salt,142,11
Salt,35,239
Salt,260,244
Salt,104,0
Salt,291,225
Salt,209,49
Salt,4,31
Salt,249,216
Salt,166,261
Salt,208,272
Salt,173,298
Salt,112,204
Salt,195,215
Salt,143,272
Salt,184,20
Salt,192,128
Salt,294,122
Salt,68,88
Salt,147,127
Salt,36,276
Salt,26,37
Salt,255,39
Salt,278,184
Salt,36,31
Salt,71,191
Salt,208,190
Salt,247,49
Salt,63,45
Salt,33,282
Salt,283,50
Salt,134,266
Salt,62,285
Salt,0,2
Salt,44,139
Salt,58,15
Salt,192,3
Salt,295,233
Salt,83,234
Salt,262,211
Salt,70,58
Salt,225,1
Salt,210,45
Salt,94,254
Salt,177,220
Salt,0,83
Salt,32,161
Salt,219,268
Salt,129,83
Salt,284,275
Salt,265,214
Salt,260,87
Salt,86,109
Salt,98,186
Salt,69,134
Salt,36,65
Salt,115,277
Salt,172,184
Salt,201,122
Salt,212,123
Salt,292,60
Salt,276,158
Salt,79,57
Salt,284,262
Salt,120,167
Salt,49,118
Salt,242,243
Salt,26,117
Salt,103,256
Salt,88,190
Salt,8,171
Salt,232,173
Salt,240,82
Salt,167,100
Salt,198,150
Salt,57,229
Salt,251,287
Salt,101,116
Salt,151,266
Salt,258,213
Salt,6,70
Salt,75,208
Salt,247,221
Salt,126,102
Salt,30,207
Salt,206,61
Salt,110,226
Salt,25,290
Salt,85,38
Salt,3,134
Salt,210,160
Salt,30,236
Salt,211,100
Salt,146,167
Salt,140,139
Salt,247,296
Salt,253,190
Salt,213,4
Salt,233,150
Salt,67,262
Salt,110,176
Salt,227,23
Salt,104,152
Salt,289,126
Salt,92,76
Salt,289,281
Salt,256,52
Salt,28,12
Salt,232,112
Salt,86,144
Salt,222,111
Salt,122,256
Salt,89,105
Salt,297,50
Salt,200,3
Salt,32,168
Salt,205,105
Salt,280,66
Salt,238,4
Salt,234,279
Salt,57,293
Salt,288,202
Salt,284,96
Salt,242,64
Salt,207,128
Salt,67,287
Salt,265,164
Salt,218,137
Salt,224,100
Salt,212,92
Salt,297,256
Salt,34,120
Salt,169,111
Salt,166,18
Salt,58,101
Salt,297,22
Salt,90,160
Salt,54,111
Salt,292,184
Salt,183,122
Salt,1,0
Salt,145,82
Salt,178,260
Salt,1,258
Salt,187,250
Salt,53,25
Salt,62,31
Salt,149,2
Salt,111,38
Salt,183,282
Salt,78,143
Salt,35,246
Salt,272,155
Salt,50,281
Salt,144,147
Salt,31,198
