Type,X,Y
Salt,211,242
Salt,370,81
Salt,73,160
Salt,102,8
Salt,114,88
Salt,30,193
Salt,228,212
Salt,264,85
Salt,179,258
Salt,200,242
Salt,14,102
Salt,82,318
Salt,301,55
Salt,339,354
Salt,363,323
Salt,319,370
Salt,397,291
Salt,338,45
Salt,80,258
Salt,54,116
Salt,104,269
Salt,216,45
Salt,278,191
Salt,340,102
Salt,248,2
Salt,247,22
Salt,73,48
Salt,59,2
Salt,263,325
Salt,48,293
Salt,29,333
Salt,309,269
Salt,94,42
Salt,52,356
Salt,206,300
Salt,223,104
Salt,359,205
Salt,18,283
Salt,281,224
Salt,20,326
Salt,139,257
Salt,305,261
Salt,384,386
Salt,325,198
Salt,207,198
Salt,116,112
Salt,328,49
Salt,347,150
Salt,110,97
Salt,392,47
Salt,352,78
Salt,137,348
Salt,280,99
Salt,276,286
Salt,88,67
Salt,346,214
Salt,269,12
Salt,142,304
Salt,12,351
Salt,374,175
Salt,77,314
Salt,207,108
Salt,100,145
Salt,7,70
Salt,389,239
Salt,76,366
Salt,301,94
Salt,349,89
Salt,81,313
Salt,305,138
Salt,203,227
Salt,386,269
Salt,320,11
Salt,23,90
Salt,67,39
Salt,396,194
Salt,39,370
Salt,123,395
Salt,100,154
Salt,85,174
Salt,88,103
Salt,86,393
Salt,3,393
Salt,152,327
Salt,23,46
Salt,343,27
Salt,171,226
Salt,248,140
Salt,9,368
Salt,127,252
Salt,98,167
Salt,42,174
Salt,228,262
Salt,391,267
Salt,244,113
Salt,309,197
Salt,53,347
Salt,213,104
Salt,239,62
Salt,44,78
Salt,92,143
Salt,348,156
Salt,369,237
Salt,393,256
Salt,262,256
Salt,185,289
Salt,230,177
Salt,41,56
Salt,145,276
Salt,329,394
Salt,323,151
Salt,20,398
Salt,385,325
Salt,291,393
Salt,36,344
Salt,290,299
Salt,170,196
Salt,128,141
Salt,143,172
Salt,84,347
Salt,191,62
Salt,394,207
Salt,313,102
Salt,281,91
Salt,368,168
Salt,74,103
Salt,332,335
Salt,74,40
Salt,36,78
Salt,82,93
Salt,174,266
Salt,34,99
Salt,312,86
Salt,261,107
Salt,362,226
Salt,52,209
Salt,171,339
Salt,358,169
Salt,315,32
Salt,115,220
Salt,90,32
Salt,168,362
Salt,371,150
Salt,351,56
Salt,288,87
Salt,137,176
Salt,327,16
Salt,243,256
Salt,141,350
Salt,27,10
Salt,24,162
Salt,105,119
Salt,69,9
Salt,165,104
Salt,379,157
Salt,344,145
Salt,9,382
Salt,216,338
Salt,280,203
Salt,97,164
Salt,216,174
Salt,164,33
Salt,199,95
Salt,319,295
Salt,269,328
Salt,197,136
Salt,210,22
Salt,9,155
Salt,354,244
Salt,61,158
Salt,166,159
Salt,352,309
Salt,303,152
Salt,230,364
Salt,148,112
Salt,327,62
Salt,159,184
Salt,327,197
Salt,59,113
Salt,391,192
Salt,137,79
Salt,292,115
Salt,250,92
Salt,45,379
Salt,50,306
Salt,5,274
Salt,252,245
Salt,70,393
Salt,202,343
Salt,35,228
Salt,257,124
Salt,335,176
Salt,138,229
Salt,230,183
Salt,144,338
Salt,285,358
Salt,355,130
Salt,228,155
Salt,373,380
Salt,150,122
Salt,228,13
Salt,326,175
Salt,84,186
Salt,183,99
Salt,238,257
Salt,47,92
Salt,40,296
Salt,241,316
Salt,330,339
Salt,112,275
Salt,5,206
Salt,343,181
Salt,209,295
Salt,333,278
Salt,175,141
Salt,341,247
Salt,115,197
Salt,310,348
Salt,27,158
Salt,82,46
Salt,121,45
Salt,84,271
Salt,330,138
Salt,96,205
Salt,260,87
Salt,270,109
Salt,330,255
Salt,344,245
Salt,111,290
Salt,335,332
Salt,271,141
Salt,121,159
Salt,335,103
Salt,220,395
Salt,118,301
Salt,344,240
Salt,174,50
Salt,67,333
Salt,310,274
Salt,78,146
Salt,217,347
Salt,253,127
Salt,289,51
Salt,85,310
Salt,362,183
Salt,144,282
Salt,266,397
Salt,41,334
Salt,122,22
Salt,108,393
Salt,171,71
Salt,365,114
Salt,206,96
Salt,206,15
Salt,16,319
Salt,106,78
Salt,188,363
Salt,326,246
Salt,368,191
Salt,297,278
Salt,262,152
Salt,223,130
Salt,76,121
Salt,150,295
Salt,311,78
Salt,221,181
Salt,169,43
Salt,173,303
Salt,355,193
Salt,224,291
Salt,229,86
Salt,382,147
Salt,15,383
Salt,180,358
Salt,326,5
Salt,117,399
Salt,230,251
Salt,276,67
Salt,292,194
Salt,329,334
Salt,314,158
Salt,180,363
Salt,366,179
Salt,122,392
Salt,93,206
Salt,236,299
Salt,10,26
Salt,44,186
Salt,249,4
Salt,254,155
Salt,336,275
Salt,25,267
Salt,50,184
Salt,170,150
Salt,334,167
Salt,285,187
Salt,371,371
Salt,136,66
Salt,93,215
Salt,298,244
Salt,265,122
Salt,217,140
Salt,127,194
Salt,281,342
Salt,88,158
Salt,242,27
Salt,364,255
Salt,143,158
Salt,241,127
Salt,85,134
Salt,178,205
Salt,228,164
Salt,15,265
Salt,225,157
Salt,315,179
Salt,145,10
Salt,125,335
Salt,98,379
Salt,323,150
Salt,174,193
Salt,322,118
Salt,357,103
Salt,377,319
Salt,257,323
Salt,188,265
Salt,204,265
Salt,86,339
Salt,88,42
Salt,158,90
Salt,367,328
Salt,151,279
Salt,96,157
Salt,13,134
Salt,162,238
Salt,278,342
Salt,177,106
Salt,115,313
Salt,18,279
Salt,389,303
Salt,41,268
Salt,194,8
Salt,365,357
Salt,330,203
Salt,282,285
Salt,376,290
Salt,117,260
Salt,217,211
Salt,384,329
Salt,95,261
Salt,21,286
Salt,129,83
Salt,138,107
Salt,40,154
Salt,298,176
Salt,79,231
Salt,261,22
Salt,273,103
