Type,X,Y
Salt,239,2
Salt,209,19
Salt,250,69
Salt,134,61
Salt,196,85
Salt,155,251
Salt,231,178
Salt,140,228
Salt,251,268
Salt,87,122
Salt,203,240
Salt,272,257
Salt,262,284
Salt,270,104
Salt,226,63
Salt,263,67
Salt,232,125
Salt,62,115
Salt,103,229
Salt,100,242
Salt,167,293
Salt,271,109
Salt,299,110
Salt,182,140
Salt,25,75
Salt,227,208
Salt,199,82
Salt,89,180
Salt,162,196
Salt,178,272
Salt,121,46
Salt,18,21
Salt,273,75
Salt,75,239
Salt,59,32
Salt,153,125
Salt,109,156
Salt,84,137
Salt,262,52
Salt,44,105
Salt,239,206
Salt,19,260
Salt,71,239
Salt,112,105
Salt,12,44
Salt,211,193
Salt,72,289
Salt,240,17
Salt,134,94
Salt,60,150
Salt,241,254
Salt,177,233
Salt,81,158
Salt,66,35
Salt,268,44
Salt,151,218
Salt,50,168
Salt,11,242
Salt,211,33
Salt,70,29
Salt,161,180
Salt,149,187
Salt,156,93
Salt,135,213
Salt,234,221
Salt,55,109
Salt,27,178
Salt,180,180
Salt,46,250
Salt,4,124
Salt,191,52
Salt,75,130
Salt,54,114
Salt,132,252
Salt,95,69
Salt,267,191
Salt,244,253
Salt,139,73
Salt,89,208
Salt,272,266
Salt,118,167
Salt,135,208
Salt,101,103
Salt,38,231
Salt,264,216
Salt,12,85
Salt,86,267
Salt,56,151
Salt,287,165
Salt,223,181
Salt,237,233
Salt,97,110
Salt,3,73
Salt,298,51
Salt,139,182
Salt,232,21
Salt,169,274
Salt,71,39
Salt,175,63
Salt,71,36
Salt,58,237
Salt,271,188
Salt,259,263
Salt,109,226
Salt,151,82
Salt,143,136
Salt,259,153
Salt,142,113
Salt,124,231
Salt,292,128
Salt,104,222
Salt,143,88
Salt,255,114
Salt,8,18
Salt,257,129
Salt,138,31
Salt,20,63
Salt,95,173
Salt,44,234
Salt,4,26
Salt,194,123
Salt,114,256
Salt,268,38
Salt,245,269
Salt,179,252
Salt,200,75
Salt,157,3
Salt,113,218
Salt,127,11
Salt,50,6
Salt,171,168
Salt,271,63
Salt,40,140
Salt,144,111
Salt,270,29
Salt,288,207
Salt,215,202
Salt,183,170
Salt,193,40
Salt,225,273
Salt,112,47
Salt,170,172
Salt,129,132
Salt,287,63
Salt,112,251
Salt,4,90
Salt,132,84
Salt,90,53
Salt,155,130
Salt,99,43
Salt,33,171
Salt,28,245
Salt,67,215
Salt,294,184
Salt,187,72
Salt,257,162
Salt,145,293
Salt,168,261
Salt,62,159
Salt,282,204
Salt,211,224
Salt,247,221
Salt,196,104
Salt,37,279
Salt,129,203
Salt,37,199
Salt,47,220
Salt,283,250
Salt,278,99
Salt,168,203
Salt,212,9
Salt,149,43
Salt,172,274
Salt,291,89
Salt,240,119
Salt,140,8
Salt,213,203
Salt,241,186
Salt,155,150
Salt,130,175
Salt,148,271
Salt,204,76
Salt,50,253
Salt,17,100
Salt,164,174
Salt,144,74
Salt,16,164
Salt,148,95
Salt,133,226
Salt,137,227
Salt,129,91
Salt,90,83
Salt,27,118
Salt,9,238
Salt,174,121
Salt,172,245
Salt,296,182
Salt,154,198
Salt,260,69
Salt,230,92
Salt,51,242
Salt,98,20
Salt,269,113
Salt,222,249
Salt,1,170
Salt,3,127
