Type,X,Y
Salt,265,67
Salt,73,240
Salt,59,70
Salt,234,44
Salt,74,76
Salt,96,291
Salt,299,110
Salt,134,149
Salt,200,240
Salt,33,3
Salt,286,58
Salt,128,153
Salt,75,104
Salt,46,92
Salt,156,2
Salt,211,50
Salt,45,179
Salt,80,153
Salt,26,68
Salt,121,165
Salt,158,113
Salt,93,181
Salt,239,193
Salt,47,188
Salt,158,291
Salt,37,14
Salt,48,74
Salt,284,35
Salt,123,266
Salt,243,228
Salt,54,109
Salt,217,186
Salt,118,173
Salt,174,21
Salt,18,161
Salt,138,196
Salt,286,211
Salt,121,271
Salt,285,242
Salt,2,46
Salt,21,54
Salt,275,32
Salt,45,215
Salt,244,78
Salt,56,48
Salt,134,271
Salt,209,72
Salt,144,217
Salt,84,258
Salt,240,225
Salt,13,282
Salt,162,45
Salt,124,85
Salt,163,201
Salt,189,149
Salt,8,172
Salt,9,20
Salt,87,31
Salt,6,191
Salt,87,164
Salt,37,70
Salt,93,111
Salt,278,78
Salt,296,273
Salt,4,290
Salt,140,288
Salt,275,67
Salt,284,288
Salt,201,241
Salt,187,279
Salt,41,96
Salt,154,11
Salt,159,81
Salt,250,161
Salt,79,28
Salt,238,2
Salt,164,39
Salt,262,110
Salt,209,144
Salt,271,171
Salt,91,25
Salt,126,5
Salt,1,44
Salt,144,22
Salt,222,233
Salt,152,183
Salt,240,178
Salt,237,51
Salt,14,296
Salt,200,166
Salt,196,243
Salt,44,41
Salt,23,144
Salt,284,136
Salt,169,192
Salt,248,288
Salt,148,193
Salt,118,1
Salt,183,101
Salt,292,153
Salt,136,110
Salt,277,238
Salt,232,2
Salt,223,17
Salt,27,50
Salt,228,118
Salt,274,254
Salt,212,99
Salt,77,15
Salt,27,163
Salt,223,271
Salt,64,81
Salt,79,43
Salt,237,54
Salt,208,41
Salt,6,180
Salt,208,252
Salt,202,274
Salt,275,11
Salt,14,224
Salt,198,33
Salt,280,113
Salt,63,221
Salt,126,190
Salt,288,68
Salt,287,120
Salt,3,155
Salt,14,154
Salt,266,75
Salt,200,157
Salt,114,58
Salt,119,297
Salt,34,201
Salt,126,236
Salt,152,138
Salt,7,233
Salt,243,89
Salt,68,156
Salt,39,294
Salt,156,24
Salt,217,112
Salt,101,40
Salt,185,216
Salt,269,254
Salt,141,153
Salt,225,226
Salt,254,68
Salt,158,61
Salt,81,122
Salt,176,75
Salt,160,19
Salt,157,171
Salt,55,168
Salt,233,9
Salt,144,15
Salt,108,144
Salt,43,9
Salt,278,237
Salt,107,96
Salt,41,179
Salt,59,182
Salt,259,29
Salt,280,139
Salt,198,201
Salt,289,26
Salt,185,154
Salt,204,25
Salt,188,102
Salt,15,270
Salt,212,199
Salt,66,54
Salt,119,268
Salt,69,248
Salt,204,190
Salt,144,167
Salt,274,26
Salt,298,166
Salt,134,204
Salt,180,168
Salt,88,36
Salt,120,98
Salt,267,83
Salt,125,174
Salt,149,115
Salt,100,204
Salt,237,296
Salt,199,241
Salt,21,208
Salt,280,81
Salt,259,114
Salt,57,251
Salt,45,298
Salt,174,154
Salt,183,60
Salt,181,49
Salt,116,55
Salt,74,266
Salt,123,233
Salt,71,20
Salt,292,220
Salt,181,234
Salt,265,24
Salt,214,160
Salt,292,263
Salt,120,284
Salt,90,100
Salt,296,176
Salt,133,168
Salt,235,291
Salt,154,155
Salt,36,171
Salt,287,27
Salt,108,11
Salt,219,287
Salt,5,5
Salt,83,277
Salt,117,119
Salt,142,53
Salt,45,257
Salt,272,159
Salt,19,249
Salt,54,285
Salt,40,93
Salt,34,283
Salt,31,102
Salt,118,18
Salt,119,147
Salt,74,30
Salt,57,11
Salt,86,255
Salt,87,81
Salt,143,64
Salt,186,171
Salt,53,33
Salt,230,1
Salt,164,70
Salt,180,223
Salt,204,188
Salt,241,17
Salt,42,290
Salt,113,88
Salt,216,141
Salt,191,112
Salt,148,233
Salt,80,217
Salt,283,112
Salt,285,26
Salt,65,191
Salt,221,264
Salt,191,167
Salt,148,61
Salt,29,208
Salt,77,270
Salt,43,229
Salt,247,219
Salt,82,89
Salt,51,171
Salt,185,278
