Type,X,Y
Salt,51,158
Salt,163,342
Salt,299,223
Salt,372,250
Salt,367,267
Salt,45,211
Salt,267,318
Salt,169,207
Salt,321,359
Salt,72,184
Salt,171,392
Salt,140,30
Salt,40,91
Salt,299,388
Salt,365,161
Salt,79,311
Salt,359,44
Salt,197,307
Salt,336,274
Salt,181,348
Salt,394,73
Salt,330,224
Salt,240,234
Salt,247,99
Salt,218,28
Salt,141,351
Salt,295,358
Salt,257,325
Salt,122,229
Salt,204,249
Salt,145,95
Salt,184,385
Salt,107,373
Salt,315,177
Salt,255,184
Salt,221,105
Salt,145,79
Salt,65,80
Salt,136,168
Salt,3,125
Salt,85,157
Salt,108,236
Salt,8,139
Salt,319,56
Salt,339,163
Salt,347,355
Salt,365,301
Salt,96,285
Salt,26,346
Salt,399,8
Salt,270,397
Salt,357,272
Salt,106,25
Salt,115,268
Salt,114,333
Salt,46,344
Salt,199,252
Salt,45,326
Salt,326,352
Salt,170,82
Salt,223,385
Salt,272,193
Salt,46,150
Salt,399,192
Salt,283,76
Salt,269,29
Salt,393,316
Salt,332,222
Salt,279,35
Salt,322,78
Salt,81,396
Salt,151,295
Salt,85,169
Salt,188,154
Salt,128,394
Salt,158,167
Salt,38,36
Salt,88,7
Salt,100,268
Salt,146,98
Salt,251,288
Salt,335,179
Salt,146,330
Salt,284,256
Salt,373,115
Salt,247,363
Salt,306,128
Salt,122,31
Salt,140,352
Salt,124,306
Salt,371,106
Salt,52,344
Salt,326,344
Salt,392,204
Salt,42,251
Salt,210,132
Salt,303,77
Salt,304,158
Salt,347,134
Salt,287,81
Salt,61,5
Salt,364,156
Salt,390,223
Salt,360,361
Salt,308,123
Salt,306,389
Salt,250,229
Salt,99,359
Salt,120,351
Salt,269,392
Salt,230,261
Salt,261,12
Salt,304,9
Salt,265,122
Salt,53,378
Salt,300,350
Salt,268,72
Salt,130,62
Salt,82,159
Salt,339,115
Salt,92,84
Salt,37,30
Salt,179,126
Salt,252,363
Salt,199,160
Salt,65,62
Salt,245,32
Salt,79,225
Salt,209,175
Salt,213,82
Salt,117,221
Salt,361,305
Salt,108,62
Salt,52,74
Salt,66,337
Salt,365,5
Salt,116,301
Salt,382,105
Salt,157,46
Salt,349,354
Salt,209,29
Salt,32,147
Salt,379,93
Salt,272,59
Salt,57,142
Salt,199,187
Salt,120,142
Salt,130,312
Salt,143,368
Salt,382,124
Salt,376,399
Salt,376,126
Salt,219,231
Salt,19,68
Salt,223,145
Salt,378,205
Salt,257,363
Salt,84,28
Salt,310,43
Salt,80,312
Salt,207,376
Salt,52,176
Salt,13,5
Salt,85,259
Salt,282,43
Salt,250,66
Salt,137,51
Salt,84,163
Salt,87,33
Salt,30,210
Salt,355,217
Salt,200,207
Salt,123,380
Salt,123,69
Salt,4,77
Salt,290,285
Salt,21,77
Salt,274,211
Salt,395,237
Salt,162,199
Salt,129,328
Salt,93,339
Salt,265,130
Salt,195,399
Salt,290,130
Salt,155,254
Salt,211,250
Salt,118,143
Salt,238,44
Salt,251,269
Salt,82,106
Salt,192,312
Salt,264,122
Salt,328,180
Salt,40,242
Salt,193,179
Salt,122,303
Salt,74,381
Salt,369,247
Salt,170,20
Salt,224,1
Salt,70,158
Salt,385,4
Salt,257,203
Salt,205,18
Salt,399,77
Salt,100,236
Salt,290,143
Salt,239,178
Salt,366,321
Salt,331,270
Salt,190,304
Salt,286,110
Salt,366,19
Salt,280,87
Salt,232,3
Salt,240,0
Salt,324,140
Salt,49,248
Salt,333,231
Salt,382,111
Salt,51,340
Salt,333,310
Salt,35,283
Salt,311,182
Salt,177,82
Salt,327,199
Salt,206,279
Salt,138,311
Salt,137,40
Salt,108,293
Salt,138,208
Salt,194,392
Salt,380,132
Salt,343,31
Salt,156,359
Salt,151,386
Salt,117,19
Salt,97,386
Salt,395,389
Salt,181,98
Salt,361,152
Salt,270,381
Salt,249,66
Salt,191,94
Salt,244,130
Salt,347,114
Salt,118,222
Salt,27,24
Salt,190,206
Salt,151,202
Salt,199,14
Salt,66,126
Salt,377,125
Salt,164,345
Salt,94,5
Salt,315,370
Salt,342,215
Salt,8,139
Salt,238,113
Salt,72,360
Salt,290,77
Salt,88,265
Salt,263,99
Salt,223,192
Salt,5,131
Salt,237,295
Salt,257,4
Salt,335,92
Salt,38,34
Salt,54,222
Salt,8,76
Salt,158,313
Salt,6,141
Salt,204,45
Salt,149,253
Salt,208,250
Salt,76,212
Salt,224,129
Salt,240,307
Salt,70,316
Salt,283,71
Salt,100,351
Salt,253,193
Salt,212,250
Salt,282,255
Salt,313,171
Salt,303,166
Salt,163,128
Salt,12,257
Salt,134,354
Salt,174,265
Salt,172,82
Salt,394,389
Salt,218,82
Salt,42,209
Salt,326,166
Salt,25,279
Salt,380,191
Salt,287,122
Salt,365,86
Salt,371,220
Salt,232,341
Salt,83,288
Salt,311,287
Salt,32,260
Salt,180,146
Salt,373,251
Salt,93,248
Salt,162,389
Salt,356,234
Salt,395,268
Salt,289,95
Salt,168,231
Salt,31,134
Salt,156,122
Salt,80,368
Salt,145,157
Salt,227,236
Salt,17,70
Salt,222,389
Salt,382,216
Salt,64,31
Salt,361,271
Salt,395,207
Salt,180,121
Salt,149,21
Salt,90,150
Salt,395,60
Salt,12,72
Salt,233,340
Salt,58,247
Salt,20,97
Salt,32,252
Salt,263,141
Salt,18,119
Salt,192,29
Salt,8,386
Salt,99,300
Salt,389,340
Salt,115,165
Salt,108,123
Salt,205,188
Salt,60,189
Salt,52,309
Salt,202,328
Salt,158,55
Salt,368,372
Salt,362,158
Salt,98,26
Salt,138,388
Salt,85,34
Salt,294,109
Salt,386,140
Salt,370,45
Salt,343,262
Salt,8,13
Salt,77,12
Salt,139,324
Salt,202,35
Salt,246,154
Salt,105,219
Salt,214,266
Salt,161,217
Salt,341,98
Salt,349,362
Salt,147,320
Salt,84,338
Salt,59,335
Salt,294,385
Salt,75,147
Salt,148,258
Salt,66,146
Salt,291,305
Salt,79,202
Salt,259,396
Salt,147,180
Salt,183,79
Salt,303,334
Salt,254,86
Salt,13,390
Salt,64,241
Salt,219,225
Salt,237,12
Salt,272,86
Salt,266,270
Salt,349,52
Salt,278,89
Salt,372,359
Salt,317,334
Salt,235,76
Salt,177,28
Salt,62,135
Salt,116,21
Salt,74,356
Salt,232,379
Salt,109,199
Salt,281,2
Salt,67,113
Salt,149,28
Salt,63,277
Salt,359,107
Salt,216,222
Salt,89,40
Salt,25,238
Salt,254,159
Salt,84,173
Salt,371,369
Salt,384,305
Salt,140,200
Salt,39,321
Salt,101,340
Salt,223,284
Salt,307,305
Salt,256,333
Salt,262,86
Salt,35,260
Salt,103,232
Salt,53,75
Salt,113,116
Salt,103,169
Salt,53,376
Salt,87,59
Salt,61,122
Salt,319,95
Salt,284,328
Salt,223,334
Salt,384,112
Salt,65,88
Salt,191,34
Salt,169,364
Salt,58,83
Salt,16,74
Salt,60,184
Salt,235,118
Salt,129,35
Salt,306,364
Salt,289,227
Salt,80,33
Salt,248,290
Salt,200,334
Salt,250,331
Salt,381,297
Salt,225,15
Salt,286,103
