Type,X,Y
Salt,304,138
Salt,18,255
Salt,259,54
Salt,243,295
Salt,323,227
Salt,27,164
Salt,81,290
Salt,5,395
Salt,341,1
Salt,100,118
Salt,392,394
Salt,88,353
Salt,166,295
Salt,295,170
Salt,350,148
Salt,117,166
Salt,359,57
Salt,265,234
Salt,277,300
Salt,227,98
Salt,125,175
Salt,104,41
Salt,363,27
Salt,131,23
Salt,112,177
Salt,82,78
Salt,334,226
Salt,28,205
Salt,310,67
Salt,102,200
Salt,82,79
Salt,7,165
Salt,255,110
Salt,178,396
Salt,385,101
Salt,154,5
Salt,227,335
Salt,187,294
Salt,261,224
Salt,281,170
Salt,386,323
Salt,395,379
Salt,255,23
Salt,9,39
Salt,153,313
Salt,207,357
Salt,153,377
Salt,340,198
Salt,309,125
Salt,212,312
Salt,22,177
Salt,45,285
Salt,5,309
Salt,76,80
Salt,258,191
Salt,97,187
Salt,83,146
Salt,382,44
Salt,289,315
Salt,323,266
Salt,346,71
Salt,269,141
Salt,95,270
Salt,185,241
Salt,335,232
Salt,194,378
Salt,255,137
Salt,149,378
Salt,26,113
Salt,283,94
Salt,130,64
Salt,139,8
Salt,97,133
Salt,291,369
Salt,81,116
Salt,52,208
Salt,261,129
Salt,380,300
Salt,147,383
Salt,227,285
Salt,244,89
Salt,41,277
Salt,28,254
Salt,291,153
Salt,287,28
Salt,225,286
Salt,396,120
Salt,350,187
Salt,288,282
Salt,100,64
Salt,101,227
Salt,167,199
Salt,119,21
Salt,126,383
Salt,300,175
Salt,124,366
Salt,140,180
Salt,89,58
Salt,151,1
Salt,354,206
Salt,94,393
Salt,29,127
Salt,218,31
Salt,24,170
Salt,262,118
Salt,379,73
Salt,355,30
Salt,239,5
Salt,389,0
Salt,175,33
Salt,243,121
Salt,231,231
Salt,146,239
Salt,166,291
Salt,236,172
Salt,380,300
Salt,207,366
Salt,259,394
Salt,91,194
Salt,174,249
Salt,280,123
Salt,185,377
Salt,197,152
Salt,236,196
Salt,180,188
Salt,19,73
Salt,246,376
Salt,274,132
Salt,111,68
Salt,138,143
Salt,46,80
Salt,167,58
Salt,392,257
Salt,191,43
Salt,202,332
Salt,96,71
Salt,28,187
Salt,31,378
Salt,275,300
Salt,309,106
Salt,42,110
Salt,20,172
Salt,334,29
Salt,332,69
Salt,342,261
Salt,28,234
Salt,8,75
Salt,161,373
Salt,229,242
Salt,340,100
Salt,222,108
Salt,170,74
Salt,199,44
Salt,285,274
Salt,136,80
Salt,162,79
Salt,139,257
Salt,386,276
Salt,214,259
Salt,71,352
Salt,152,276
Salt,258,248
Salt,353,251
Salt,259,100
Salt,26,209
Salt,85,193
Salt,91,23
Salt,73,116
Salt,41,275
Salt,42,297
Salt,273,191
Salt,388,184
Salt,168,91
Salt,75,99
Salt,303,170
Salt,105,319
Salt,251,104
Salt,7,36
Salt,169,237
Salt,397,306
Salt,71,226
Salt,141,263
Salt,8,26
Salt,96,249
Salt,344,30
Salt,15,234
Salt,124,209
Salt,41,339
Salt,388,395
Salt,200,143
Salt,69,265
Salt,131,80
Salt,318,260
Salt,148,314
Salt,101,113
Salt,227,27
Salt,93,261
Salt,333,60
Salt,230,335
Salt,250,261
Salt,187,68
Salt,4,102
Salt,196,168
Salt,340,166
Salt,15,294
Salt,121,233
Salt,68,318
Salt,325,195
Salt,315,11
Salt,75,289
Salt,215,355
Salt,47,111
Salt,1,79
Salt,34,111
Salt,190,44
Salt,328,16
Salt,132,179
Salt,257,268
Salt,128,216
Salt,203,341
Salt,140,171
Salt,88,234
Salt,301,210
Salt,273,348
Salt,8,355
Salt,390,310
Salt,92,361
Salt,220,3
Salt,367,82
Salt,397,42
Salt,104,300
Salt,98,169
Salt,137,24
Salt,359,385
Salt,296,201
Salt,27,265
Salt,114,320
Salt,373,140
Salt,27,157
Salt,326,308
Salt,132,300
Salt,384,216
Salt,246,154
Salt,189,1
Salt,22,367
Salt,218,127
Salt,267,330
Salt,3,56
Salt,168,254
Salt,165,371
Salt,268,338
Salt,365,21
Salt,280,334
Salt,360,327
Salt,194,389
Salt,61,189
Salt,60,166
Salt,274,225
Salt,362,246
Salt,157,16
Salt,323,201
Salt,385,273
Salt,146,52
Salt,26,342
Salt,337,306
Salt,191,75
Salt,385,383
Salt,212,220
Salt,74,89
Salt,135,39
Salt,373,160
Salt,207,101
Salt,42,251
Salt,254,16
Salt,354,380
Salt,280,307
Salt,324,159
Salt,229,279
Salt,351,207
Salt,309,185
Salt,33,192
Salt,347,219
Salt,314,322
Salt,19,20
Salt,395,100
Salt,247,87
Salt,196,256
Salt,245,30
Salt,118,151
Salt,107,123
Salt,20,55
Salt,47,367
Salt,292,349
Salt,349,260
Salt,325,361
Salt,69,73
Salt,145,134
Salt,337,371
Salt,196,108
Salt,330,348
Salt,193,382
Salt,230,388
Salt,305,86
Salt,166,44
Salt,98,152
Salt,399,382
Salt,175,325
Salt,376,252
Salt,210,353
Salt,104,214
Salt,337,284
Salt,348,84
Salt,147,96
Salt,117,145
Salt,65,65
Salt,343,269
Salt,225,348
Salt,283,21
Salt,206,223
Salt,290,41
Salt,108,37
Salt,303,130
Salt,61,66
Salt,210,153
Salt,235,234
Salt,54,64
Salt,225,207
Salt,211,176
Salt,324,311
Salt,195,298
Salt,351,245
Salt,31,32
Salt,263,76
Salt,189,264
Salt,338,47
Salt,157,168
Salt,369,99
Salt,42,204
Salt,40,99
Salt,191,326
Salt,313,183
Salt,104,65
Salt,13,156
Salt,121,96
Salt,222,324
Salt,56,382
Salt,14,193
Salt,362,146
Salt,172,61
Salt,1,184
Salt,236,371
Salt,122,160
Salt,255,157
Salt,302,115
Salt,80,186
Salt,138,151
Salt,318,44
Salt,307,147
Salt,63,25
Salt,149,51
Salt,169,43
Salt,310,282
Salt,214,59
Salt,300,62
Salt,121,29
Salt,273,275
Salt,378,159
Salt,57,229
Salt,130,211
Salt,251,183
Salt,253,68
Salt,348,151
Salt,241,223
Salt,387,33
Salt,57,293
Salt,278,349
Salt,379,120
Salt,45,198
Salt,201,261
Salt,274,73
