Type,X,Y
Salt,21,153
Salt,13,142
Salt,53,183
Salt,249,24
Salt,21,10
Salt,220,130
Salt,92,238
Salt,25,206
Salt,255,134
Salt,260,197
Salt,194,151
Salt,13,229
Salt,69,40
Salt,2,42
Salt,52,115
Salt,153,115
Salt,181,261
Salt,152,271
Salt,167,112
Salt,210,264
Salt,213,239
Salt,122,295
Salt,286,130
Salt,20,215
Salt,0,87
Salt,30,266
Salt,20,126
Salt,97,192
Salt,205,288
Salt,20,21
Salt,207,45
Salt,78,209
Salt,175,41
Salt,284,233
Salt,178,117
Salt,124,252
Salt,158,57
Salt,263,280
Salt,186,45
Salt,35,258
Salt,91,269
Salt,30,50
Salt,263,135
Salt,8,135
Salt,0,113
Salt,22,97
Salt,121,139
Salt,2,188
Salt,275,262
Salt,193,51
Salt,11,157
Salt,219,11
Salt,161,28
Salt,59,160
Salt,83,207
Salt,194,184
Salt,290,131
Salt,266,275
Salt,159,251
Salt,84,290
Salt,268,230
Salt,239,105
Salt,10,298
Salt,111,278
Salt,166,102
Salt,224,269
Salt,161,190
Salt,0,291
Salt,190,201
Salt,145,129
Salt,259,258
Salt,104,236
Salt,65,6
Salt,270,213
Salt,102,58
Salt,174,64
Salt,22,135
Salt,76,276
Salt,2,253
Salt,87,42
Salt,13,4
Salt,96,94
Salt,156,271
Salt,66,208
Salt,216,238
Salt,216,40
Salt,191,57
Salt,149,216
Salt,180,236
Salt,197,37
Salt,230,106
Salt,295,231
Salt,245,280
Salt,190,84
Salt,208,89
Salt,144,257
Salt,6,287
Salt,42,56
Salt,104,146
Salt,206,257
Salt,298,126
Salt,291,211
Salt,55,250
Salt,98,196
Salt,128,45
Salt,190,140
Salt,0,236
Salt,22,255
Salt,261,107
Salt,190,10
Salt,24,72
Salt,221,132
Salt,55,77
Salt,165,44
Salt,249,9
Salt,104,279
Salt,100,16
Salt,24,255
Salt,63,61
Salt,232,229
Salt,236,293
Salt,129,26
Salt,139,181
Salt,208,215
Salt,119,189
Salt,34,144
Salt,209,3
Salt,253,148
Salt,170,97
Salt,229,258
Salt,105,169
Salt,277,162
Salt,111,235
Salt,104,173
Salt,250,16
Salt,14,266
Salt,191,189
Salt,200,129
Salt,183,142
Salt,222,274
Salt,198,233
Salt,240,147
Salt,242,42
Salt,42,16
Salt,225,100
Salt,2,62
Salt,0,91
Salt,211,86
Salt,149,126
Salt,207,257
Salt,18,140
Salt,42,71
Salt,48,154
Salt,271,190
Salt,272,281
Salt,38,17
Salt,144,61
Salt,102,285
Salt,276,121
Salt,239,163
Salt,186,87
Salt,1,139
Salt,260,48
Salt,221,239
Salt,217,57
Salt,200,52
Salt,94,214
Salt,180,68
Salt,210,179
Salt,11,130
Salt,121,18
Salt,236,176
Salt,146,221
Salt,125,280
Salt,215,83
Salt,93,199
Salt,30,243
Salt,227,14
Salt,107,101
Salt,70,241
Salt,38,217
Salt,201,139
Salt,285,134
Salt,200,169
Salt,207,194
Salt,212,287
Salt,277,171
Salt,12,277
Salt,269,145
Salt,226,273
Salt,75,181
Salt,31,199
Salt,22,228
Salt,201,51
Salt,292,99
Salt,159,107
Salt,202,258
Salt,175,6
Salt,165,18
Salt,167,144
Salt,276,122
Salt,221,6
Salt,234,169
Salt,16,166
Salt,256,166
Salt,221,102
Salt,213,161
Salt,117,174
Salt,84,219
Salt,7,246
Salt,18,251
Salt,276,299
Salt,129,118
Salt,75,161
Salt,98,276
Salt,85,117
Salt,9,182
Salt,74,296
Salt,113,82
Salt,200,203
Salt,273,55
Salt,70,229
Salt,298,64
Salt,31,247
Salt,62,64
Salt,61,69
Salt,193,233
Salt,28,260
Salt,176,114
Salt,178,13
Salt,55,202
Salt,134,24
Salt,205,298
Salt,19,200
Salt,273,207
Salt,3,29
Salt,139,103
Salt,14,272
Salt,281,190
Salt,251,169
Salt,122,291
Salt,250,149
Salt,32,38
Salt,125,60
Salt,261,58
Salt,154,21
Salt,215,170
Salt,11,36
Salt,176,2
Salt,194,5
Salt,274,79
Salt,169,289
Salt,277,241
Salt,134,282
Salt,255,271
Salt,167,56
Salt,204,234
Salt,95,79
Salt,83,288
Salt,114,53
Salt,219,57
Salt,122,73
Salt,91,287
Salt,113,296
Salt,103,240
Salt,208,279
Salt,244,127
Salt,36,299
Salt,272,285
Salt,112,92
Salt,100,94
Salt,32,88
Salt,251,215
Salt,167,87
Salt,41,273
Salt,87,75
Salt,217,239
Salt,9,185
Salt,80,29
Salt,105,94
Salt,232,24
Salt,180,192
Salt,177,60
Salt,279,138
Salt,277,164
Salt,185,28
Salt,160,143
Salt,98,186
Salt,231,6
Salt,145,82
Salt,133,106
Salt,135,34
Salt,285,77
Salt,176,53
Salt,62,214
Salt,112,104
Salt,100,125
Salt,237,198
Salt,282,25
Salt,22,78
Salt,173,284
