Type,X,Y
Salt,349,177
Salt,319,149
Salt,184,175
Salt,314,239
Salt,77,345
Salt,317,238
Salt,129,102
Salt,347,295
Salt,264,299
Salt,18,261
Salt,183,310
Salt,301,16
Salt,356,382
Salt,272,88
Salt,39,333
Salt,34,289
Salt,221,176
Salt,10,327
Salt,397,63
Salt,71,334
Salt,208,205
Salt,316,354
Salt,37,166
Salt,301,202
Salt,211,80
Salt,316,253
Salt,368,311
Salt,316,145
Salt,103,210
Salt,148,371
Salt,44,172
Salt,271,144
Salt,385,81
Salt,23,49
Salt,200,223
Salt,305,174
Salt,193,377
Salt,208,393
Salt,231,149
Salt,321,143
Salt,134,272
Salt,361,39
Salt,290,4
Salt,150,46
Salt,318,37
Salt,317,98
Salt,264,286
Salt,382,129
Salt,23,191
Salt,229,191
Salt,392,276
Salt,248,349
Salt,72,135
Salt,391,74
Salt,278,134
Salt,312,316
Salt,199,338
Salt,164,268
Salt,83,86
Salt,127,243
Salt,191,29
Salt,310,49
Salt,216,63
Salt,36,9
Salt,329,335
Salt,94,69
Salt,269,303
Salt,278,329
Salt,383,23
Salt,124,223
Salt,293,91
Salt,292,27
Salt,165,228
Salt,181,351
Salt,256,365
Salt,171,378
Salt,193,112
Salt,138,120
Salt,398,303
Salt,166,26
Salt,195,241
Salt,112,9
Salt,224,9
Salt,297,51
Salt,101,80
Salt,344,337
Salt,179,322
Salt,275,178
Salt,235,161
Salt,62,175
Salt,55,392
Salt,392,384
Salt,366,1
Salt,31,305
Salt,22,250
Salt,185,312
Salt,28,151
Salt,341,296
Salt,151,97
Salt,33,385
Salt,172,234
Salt,125,11
Salt,305,62
Salt,24,135
Salt,118,314
Salt,50,42
Salt,249,252
Salt,394,130
Salt,182,54
Salt,89,229
Salt,284,230
Salt,329,237
Salt,279,231
Salt,204,64
Salt,193,367
Salt,377,204
Salt,75,371
Salt,224,299
Salt,98,111
Salt,171,279
Salt,0,192
Salt,189,394
Salt,24,336
Salt,308,321
Salt,120,333
Salt,104,266
Salt,291,176
Salt,228,235
Salt,48,277
Salt,347,125
Salt,333,309
Salt,56,340
Salt,44,262
Salt,313,154
Salt,184,389
Salt,2,141
Salt,290,110
Salt,36,239
Salt,92,262
Salt,69,359
Salt,323,108
Salt,250,145
Salt,186,180
Salt,243,333
Salt,138,267
Salt,221,112
Salt,149,187
Salt,276,144
Salt,327,289
Salt,330,180
Salt,106,45
Salt,250,135
Salt,14,68
Salt,300,204
Salt,104,172
Salt,373,382
Salt,2,279
Salt,360,260
Salt,8,316
Salt,128,347
Salt,333,127
Salt,19,89
Salt,281,163
Salt,253,18
Salt,80,368
Salt,49,268
Salt,367,332
Salt,365,136
Salt,8,258
Salt,289,223
Salt,316,19
Salt,108,127
Salt,250,38
Salt,192,321
Salt,233,377
Salt,82,67
Salt,298,121
Salt,124,242
Salt,72,375
Salt,6,205
Salt,233,275
Salt,73,103
Salt,187,92
Salt,109,354
Salt,153,27
Salt,229,293
Salt,76,178
Salt,342,180
Salt,169,62
Salt,124,336
Salt,12,195
Salt,50,97
Salt,343,32
Salt,56,284
Salt,265,222
Salt,342,386
Salt,263,326
Salt,152,58
Salt,51,202
Salt,224,49
Salt,207,83
Salt,173,337
Salt,17,269
Salt,126,343
Salt,21,186
Salt,326,359
Salt,125,371
Salt,185,287
Salt,62,124
Salt,315,198
Salt,193,123
Salt,150,344
Salt,319,315
Salt,205,172
Salt,79,232
Salt,388,258
Salt,381,336
Salt,225,125
Salt,293,285
Salt,393,363
Salt,134,252
Salt,80,395
Salt,170,11
Salt,181,105
Salt,330,305
Salt,41,360
Salt,81,99
Salt,305,379
Salt,36,352
Salt,177,196
Salt,151,45
Salt,359,54
Salt,358,161
Salt,52,162
Salt,337,62
Salt,66,358
Salt,144,129
Salt,370,233
Salt,341,130
Salt,179,55
Salt,361,114
Salt,247,67
Salt,251,236
Salt,205,181
Salt,250,207
Salt,384,134
Salt,340,239
Salt,57,154
Salt,197,78
Salt,352,240
Salt,328,371
Salt,359,165
Salt,119,49
Salt,267,30
Salt,134,336
Salt,244,129
Salt,392,118
Salt,244,54
Salt,76,294
Salt,299,130
Salt,324,320
Salt,187,3
Salt,338,89
Salt,126,312
Salt,198,387
Salt,186,158
Salt,110,247
Salt,99,206
Salt,255,220
Salt,334,277
Salt,248,274
Salt,20,311
Salt,119,141
Salt,115,151
Salt,91,310
Salt,99,336
Salt,262,56
Salt,262,169
Salt,11,380
Salt,390,244
Salt,197,143
Salt,339,107
Salt,124,375
Salt,271,395
Salt,393,189
Salt,328,152
Salt,2,160
Salt,310,325
Salt,371,40
Salt,339,17
Salt,59,349
Salt,368,338
Salt,156,98
Salt,85,349
Salt,175,146
Salt,398,169
Salt,232,242
Salt,378,175
Salt,385,399
Salt,292,108
Salt,365,290
Salt,323,231
Salt,299,376
Salt,266,240
Salt,144,40
Salt,137,275
Salt,326,387
Salt,150,95
Salt,107,205
Salt,287,149
Salt,260,1
Salt,311,65
Salt,211,81
Salt,225,66
Salt,103,310
Salt,65,103
Salt,107,276
Salt,348,140
Salt,125,127
Salt,251,315
Salt,21,70
Salt,218,328
Salt,170,392
Salt,388,135
Salt,36,212
Salt,84,365
Salt,266,139
Salt,176,273
Salt,378,26
Salt,288,396
Salt,279,70
Salt,176,231
Salt,286,95
Salt,235,370
Salt,312,382
Salt,15,303
Salt,287,303
Salt,156,295
Salt,39,337
Salt,352,2
Salt,307,225
Salt,230,158
Salt,102,143
Salt,6,217
Salt,159,23
Salt,361,53
