Type,X,Y
Salt,293,157
Salt,208,10
Salt,9,88
Salt,13,251
Salt,254,90
Salt,7,239
Salt,85,197
Salt,264,29
Salt,282,182
Salt,47,28
Salt,104,41
Salt,184,228
Salt,179,57
Salt,42,141
Salt,167,187
Salt,116,119
Salt,250,279
Salt,237,245
Salt,289,99
Salt,148,27
Salt,292,97
Salt,212,98
Salt,292,89
Salt,40,2
Salt,65,152
Salt,167,124
Salt,284,279
Salt,230,75
Salt,161,204
Salt,43,94
Salt,286,133
Salt,207,211
Salt,118,277
Salt,191,265
Salt,18,188
Salt,96,128
Salt,278,285
Salt,274,31
Salt,213,172
Salt,237,252
Salt,157,66
Salt,111,210
Salt,108,71
Salt,281,143
Salt,111,128
Salt,8,243
Salt,174,91
Salt,299,139
Salt,55,4
Salt,290,35
Salt,176,176
Salt,160,156
Salt,96,198
Salt,117,293
Salt,287,61
Salt,94,179
Salt,254,187
Salt,236,261
Salt,238,64
Salt,287,186
Salt,251,23
Salt,43,40
Salt,187,231
Salt,33,99
Salt,96,199
Salt,198,156
Salt,150,125
Salt,128,260
Salt,210,112
Salt,298,238
Salt,298,228
Salt,42,10
Salt,19,242
Salt,222,282
Salt,4,113
Salt,62,258
Salt,239,279
Salt,16,33
Salt,83,297
Salt,233,134
Salt,261,252
Salt,15,66
Salt,234,20
Salt,238,197
Salt,137,41
Salt,297,250
Salt,184,82
Salt,263,145
Salt,46,140
Salt,279,258
Salt,49,181
Salt,119,91
Salt,50,25
Salt,244,273
Salt,30,86
Salt,2,252
Salt,169,18
Salt,11,201
Salt,277,19
Salt,172,74
Salt,211,295
Salt,88,139
Salt,76,55
Salt,228,115
Salt,23,145
Salt,216,150
Salt,279,244
Salt,137,94
Salt,248,76
Salt,55,264
Salt,46,180
Salt,251,194
Salt,170,169
Salt,288,238
Salt,272,32
Salt,180,258
Salt,296,137
Salt,21,79
Salt,144,171
Salt,62,200
Salt,56,216
Salt,63,93
Salt,231,228
Salt,287,162
Salt,84,262
Salt,16,85
Salt,228,205
Salt,203,79
Salt,36,293
Salt,141,13
Salt,283,273
Salt,5,79
Salt,250,11
Salt,274,80
Salt,229,81
Salt,55,281
Salt,225,145
Salt,41,252
Salt,56,158
Salt,127,81
Salt,145,245
Salt,242,179
Salt,74,32
Salt,103,200
Salt,102,140
Salt,229,56
Salt,262,289
Salt,247,84
Salt,162,126
Salt,15,175
Salt,43,85
Salt,205,106
Salt,151,106
Salt,84,242
Salt,12,294
Salt,97,115
Salt,149,95
Salt,140,207
Salt,26,65
Salt,170,112
Salt,48,224
Salt,116,186
Salt,261,151
Salt,112,134
Salt,181,40
Salt,175,175
Salt,295,131
Salt,165,31
Salt,63,166
Salt,88,39
Salt,185,51
Salt,13,213
Salt,73,277
Salt,3,129
Salt,200,289
Salt,140,199
Salt,203,41
Salt,184,168
Salt,140,238
Salt,158,176
Salt,249,54
Salt,237,60
Salt,104,113
Salt,98,238
Salt,107,168
Salt,127,144
Salt,295,242
Salt,42,114
Salt,295,29
Salt,189,76
Salt,96,137
Salt,117,182
Salt,136,232
Salt,5,185
Salt,293,44
Salt,18,243
Salt,252,162
Salt,209,286
Salt,78,27
Salt,119,123
Salt,158,205
Salt,111,242
Salt,272,67
Salt,258,65
Salt,172,2
Salt,251,19
Salt,104,140
Salt,200,177
Salt,6,282
Salt,70,27
Salt,13,240
Salt,263,211
Salt,272,159
Salt,151,61
Salt,2,206
Salt,185,142
Salt,36,233
Salt,255,143
Salt,235,279
Salt,224,257
Salt,267,137
Salt,9,281
Salt,209,122
Salt,56,246
Salt,87,247
Salt,176,256
Salt,23,70
Salt,74,253
Salt,144,136
Salt,273,23
Salt,12,15
Salt,168,20
Salt,107,191
Salt,43,233
Salt,93,28
Salt,292,244
Salt,228,23
Salt,288,128
Salt,89,80
Salt,129,294
Salt,281,54
Salt,267,63
Salt,200,71
Salt,8,260
Salt,197,58
Salt,282,290
Salt,158,43
Salt,40,299
Salt,134,67
Salt,43,171
Salt,275,174
Salt,185,51
Salt,121,260
Salt,130,192
Salt,27,155
Salt,69,23
Salt,264,177
Salt,274,150
Salt,269,13
Salt,192,270
Salt,257,134
Salt,291,63
Salt,164,260
Salt,188,154
Salt,110,296
Salt,197,82
Salt,74,216
Salt,248,186
Salt,277,19
Salt,249,121
Salt,26,190
Salt,77,144
Salt,6,278
Salt,102,260
Salt,226,262
Salt,95,52
Salt,84,26
Salt,43,214
Salt,232,198
Salt,277,104
Salt,203,115
Salt,14,220
Salt,254,3
Salt,206,177
Salt,121,117
Salt,90,84
Salt,279,57
Salt,167,74
Salt,186,3
Salt,164,4
Salt,278,249
Salt,288,289
Salt,290,185
Salt,167,253
Salt,90,200
Salt,230,42
Salt,4,219
Salt,40,144
Salt,283,158
Salt,129,224
Salt,184,74
Salt,220,239
Salt,163,285
Salt,59,52
Salt,41,10
Salt,15,44
Salt,287,136
Salt,65,95
Salt,73,199
Salt,54,292
Salt,108,149
Salt,248,107
Salt,149,23
Salt,47,278
Salt,110,28
Salt,127,263
Salt,97,254
Salt,46,61
Salt,119,166
Salt,117,288
Salt,97,106
Salt,105,85
Salt,144,149
Salt,98,201
Salt,151,228
Salt,158,167
Salt,253,109
Salt,55,254
Salt,210,226
Salt,129,241
Salt,61,287
Salt,222,169
Salt,186,10
Salt,165,126
Salt,43,95
Salt,44,125
Salt,68,76
Salt,98,177
Salt,87,122
Salt,33,148
Salt,61,220
Salt,79,273
Salt,59,123
Salt,271,147
Salt,223,270
Salt,61,94
Salt,129,210
