Type,X,Y
Salt,204,60
Salt,272,244
Salt,112,221
Salt,85,215
Salt,80,84
Salt,105,119
Salt,145,55
Salt,248,37
Salt,82,66
Salt,123,245
Salt,70,257
Salt,209,137
Salt,249,290
Salt,91,53
Salt,252,199
Salt,119,151
Salt,32,118
Salt,233,148
Salt,168,243
Salt,6,94
Salt,96,149
Salt,155,125
Salt,47,45
Salt,71,218
Salt,162,223
Salt,117,271
Salt,159,151
Salt,233,171
Salt,148,95
Salt,280,229
Salt,229,103
Salt,9,261
Salt,235,185
Salt,144,261
Salt,101,275
Salt,177,201
Salt,23,105
Salt,23,36
Salt,204,155
Salt,105,124
Salt,211,155
Salt,136,53
Salt,154,257
Salt,244,234
Salt,163,156
Salt,293,92
Salt,60,136
Salt,255,199
Salt,193,230
Salt,297,179
Salt,257,113
Salt,94,40
Salt,219,86
Salt,28,179
Salt,297,68
Salt,164,248
Salt,134,101
Salt,136,246
Salt,3,273
Salt,192,33
Salt,131,127
Salt,19,44
Salt,220,58
Salt,93,184
Salt,0,240
Salt,296,244
Salt,57,281
Salt,164,264
Salt,76,135
Salt,176,182
Salt,144,264
Salt,245,82
Salt,143,235
Salt,295,104
Salt,251,291
Salt,35,235
Salt,124,53
Salt,104,67
Salt,122,88
Salt,109,234
Salt,16,8
Salt,144,94
Salt,197,152
Salt,110,192
Salt,32,272
Salt,161,83
Salt,10,229
Salt,175,240
Salt,35,261
Salt,289,202
Salt,149,29
Salt,116,94
Salt,46,26
Salt,200,79
Salt,129,123
Salt,206,174
Salt,102,264
Salt,21,21
Salt,234,23
Salt,208,250
Salt,219,182
Salt,3,36
Salt,129,246
Salt,129,120
Salt,126,287
Salt,155,186
Salt,34,253
Salt,155,116
Salt,155,37
Salt,3,60
Salt,253,141
Salt,153,204
Salt,6,54
Salt,110,22
Salt,148,298
Salt,166,101
Salt,40,180
Salt,231,235
Salt,43,193
Salt,2,191
Salt,37,128
Salt,193,129
Salt,153,248
Salt,225,157
Salt,50,121
Salt,250,287
Salt,107,206
Salt,55,5
Salt,67,293
Salt,38,83
Salt,124,248
Salt,39,105
Salt,248,227
Salt,216,292
Salt,203,38
Salt,98,36
Salt,33,100
Salt,207,137
Salt,49,83
Salt,181,191
Salt,73,73
Salt,231,122
Salt,75,48
Salt,222,45
Salt,156,157
Salt,105,11
Salt,4,201
Salt,61,208
Salt,229,235
Salt,53,288
Salt,287,114
Salt,257,205
Salt,79,232
Salt,173,274
Salt,275,189
Salt,19,205
Salt,210,291
Salt,254,190
Salt,246,74
Salt,32,186
Salt,263,201
Salt,155,99
Salt,75,120
Salt,245,55
Salt,38,201
Salt,31,88
Salt,55,122
Salt,188,257
Salt,170,261
Salt,267,218
Salt,83,200
Salt,250,118
Salt,10,38
Salt,107,125
Salt,295,95
Salt,157,179
Salt,94,25
Salt,109,102
Salt,32,232
Salt,38,260
Salt,140,130
Salt,242,91
Salt,245,211
Salt,49,58
Salt,80,181
Salt,290,22
Salt,83,148
Salt,114,206
Salt,86,135
Salt,113,267
Salt,136,75
Salt,203,191
Salt,87,255
Salt,64,63
Salt,291,62
Salt,146,215
Salt,34,268
Salt,158,139
Salt,266,186
Salt,175,105
Salt,192,173
Salt,38,298
Salt,30,177
Salt,257,83
Salt,153,7
Salt,146,220
Salt,53,45
Salt,289,108
Salt,181,24
Salt,69,193
Salt,189,209
Salt,50,26
Salt,92,250
Salt,82,101
Salt,199,150
Salt,72,232
Salt,288,243
Salt,102,93
Salt,87,20
Salt,90,31
Salt,270,260
Salt,276,149
Salt,6,236
Salt,231,21
Salt,42,96
Salt,208,274
Salt,32,259
Salt,214,21
Salt,266,75
Salt,150,278
Salt,13,264
Salt,253,190
Salt,291,117
Salt,109,147
Salt,150,31
Salt,254,187
Salt,126,206
Salt,86,160
Salt,89,35
Salt,120,207
Salt,175,60
Salt,49,191
Salt,153,165
Salt,141,5
Salt,125,106
Salt,50,291
Salt,227,14
Salt,49,299
Salt,222,86
Salt,230,8
Salt,229,275
Salt,225,160
Salt,121,251
Salt,63,201
Salt,79,84
Salt,20,242
Salt,227,253
Salt,212,102
Salt,69,295
Salt,0,24
Salt,291,155
Salt,282,128
Salt,50,198
Salt,276,173
Salt,54,179
Salt,143,65
Salt,172,52
Salt,156,246
Salt,59,240
Salt,35,92
Salt,91,146
Salt,79,22
Salt,56,273
Salt,231,174
Salt,232,42
Salt,156,267
Salt,113,240
Salt,17,166
Salt,173,240
Salt,0,235
Salt,290,206
Salt,249,126
Salt,121,164
Salt,208,206
Salt,34,3
Salt,271,289
Salt,206,144
Salt,16,78
Salt,63,179
Salt,106,216
Salt,247,267
Salt,29,146
Salt,73,223
Salt,70,96
Salt,126,240
Salt,181,145
Salt,16,294
Salt,35,246
Salt,108,288
Salt,269,184
Salt,64,52
Salt,165,37
Salt,107,125
Salt,27,193
Salt,104,2
Salt,247,261
Salt,12,253
Salt,214,243
Salt,190,279
Salt,55,221
Salt,53,118
Salt,192,52
Salt,49,40
Salt,210,171
Salt,204,202
Salt,27,123
Salt,297,251
Salt,177,14
Salt,147,135
Salt,207,84
Salt,38,137
Salt,48,137
Salt,124,263
Salt,221,288
Salt,272,238
Salt,64,202
Salt,87,48
Salt,5,117
Salt,113,229
Salt,286,67
Salt,271,9
Salt,55,215
Salt,257,191
Salt,27,235
Salt,18,129
Salt,159,167
Salt,1,269
Salt,233,120
Salt,18,234
Salt,273,12
Salt,151,28
Salt,22,5
Salt,167,172
Salt,198,297
Salt,183,243
Salt,103,144
Salt,32,16
Salt,289,48
Salt,40,169
Salt,38,275
Salt,203,266
Salt,77,95
Salt,101,4
Salt,97,214
Salt,174,193
Salt,190,228
Salt,36,48
Salt,13,128
Salt,133,106
Salt,141,228
Salt,210,165
Salt,244,226
Salt,102,275
Salt,231,72
Salt,170,16
Salt,223,65
Salt,187,282
Salt,153,148
Salt,74,292
Salt,141,87
Salt,34,162
Salt,257,129
Salt,152,221
Salt,80,264
Salt,246,229
