Type,X,Y
Salt,95,64
Salt,151,58
Salt,137,290
Salt,220,87
Salt,295,161
Salt,15,123
Salt,367,45
Salt,51,192
Salt,210,16
Salt,140,126
Salt,280,128
Salt,9,32
Salt,371,198
Salt,18,96
Salt,34,170
Salt,193,234
Salt,138,173
Salt,45,315
Salt,293,394
Salt,84,211
Salt,169,255
Salt,64,186
Salt,25,114
Salt,221,361
Salt,63,360
Salt,26,113
Salt,388,342
Salt,82,243
Salt,3,108
Salt,2,346
Salt,382,64
Salt,168,225
Salt,75,87
Salt,37,124
Salt,367,53
Salt,44,59
Salt,374,252
Salt,101,244
Salt,237,325
Salt,366,16
Salt,319,254
Salt,241,138
Salt,23,389
Salt,265,255
Salt,51,202
Salt,148,169
Salt,291,263
Salt,90,224
Salt,244,120
Salt,300,218
Salt,352,382
Salt,193,80
Salt,202,17
Salt,179,224
Salt,244,356
Salt,298,231
Salt,375,360
Salt,228,351
Salt,183,14
Salt,71,150
Salt,41,40
Salt,335,292
Salt,251,261
Salt,97,227
Salt,256,263
Salt,283,121
Salt,201,359
Salt,0,244
Salt,380,312
Salt,97,139
Salt,322,183
Salt,123,51
Salt,276,312
Salt,107,251
Salt,160,93
Salt,61,243
Salt,135,274
Salt,307,157
Salt,224,172
Salt,53,17
Salt,96,232
Salt,135,84
Salt,128,394
Salt,69,105
Salt,384,376
Salt,230,226
Salt,180,14
Salt,42,346
Salt,261,364
Salt,67,306
Salt,166,385
Salt,82,362
Salt,95,339
Salt,303,17
Salt,153,245
Salt,335,201
Salt,65,4
Salt,115,276
Salt,290,307
Salt,386,299
Salt,194,76
Salt,289,49
Salt,35,209
Salt,280,130
Salt,293,239
Salt,338,296
Salt,205,73
Salt,35,397
Salt,399,78
Salt,236,229
Salt,34,262
Salt,201,340
Salt,231,46
Salt,95,34
Salt,113,322
Salt,182,128
Salt,5,241
Salt,234,278
Salt,268,21
Salt,127,125
Salt,223,397
Salt,337,214
Salt,351,16
Salt,370,139
Salt,134,372
Salt,75,298
Salt,184,304
Salt,51,93
Salt,363,74
Salt,221,365
Salt,282,318
Salt,198,98
Salt,364,198
Salt,312,195
Salt,180,368
Salt,227,391
Salt,188,214
Salt,73,32
Salt,191,42
Salt,206,20
Salt,96,22
Salt,306,7
Salt,81,389
Salt,166,130
Salt,294,36
Salt,187,395
Salt,43,379
Salt,320,333
Salt,304,200
Salt,390,184
Salt,387,142
Salt,178,302
Salt,8,82
Salt,118,120
Salt,106,45
Salt,284,179
Salt,137,94
Salt,206,345
Salt,124,387
Salt,322,176
Salt,75,384
Salt,194,297
Salt,103,193
Salt,75,233
Salt,349,81
Salt,315,25
Salt,243,235
Salt,223,85
