Type,X,Y
Salt,154,236
Salt,135,2
Salt,36,197
Salt,120,296
Salt,116,80
Salt,70,154
Salt,86,62
Salt,119,172
Salt,103,138
Salt,46,114
Salt,177,157
Salt,37,267
Salt,298,259
Salt,202,265
Salt,71,186
Salt,236,269
Salt,185,172
Salt,154,87
Salt,247,147
Salt,3,157
Salt,265,151
Salt,67,73
Salt,269,14
Salt,50,8
Salt,147,4
Salt,11,66
Salt,294,191
Salt,202,185
Salt,221,211
Salt,167,187
Salt,77,250
Salt,178,202
Salt,9,143
Salt,202,91
Salt,260,244
Salt,299,167
Salt,191,20
Salt,58,217
Salt,207,49
Salt,252,134
Salt,50,65
Salt,168,231
Salt,113,209
Salt,63,228
Salt,174,263
Salt,92,269
Salt,152,235
Salt,198,133
Salt,270,10
Salt,202,56
Salt,59,238
Salt,60,260
Salt,259,64
Salt,5,113
Salt,271,250
Salt,198,274
Salt,210,219
Salt,181,158
Salt,8,223
Salt,75,113
Salt,227,276
Salt,170,273
Salt,284,17
Salt,54,75
Salt,12,215
Salt,180,27
Salt,291,189
Salt,209,292
Salt,253,227
Salt,34,277
Salt,292,7
Salt,200,6
Salt,23,190
Salt,107,0
Salt,36,16
Salt,222,4
Salt,127,152
Salt,163,135
Salt,201,102
Salt,61,215
Salt,123,291
Salt,136,94
Salt,154,131
Salt,106,131
Salt,57,145
Salt,79,145
Salt,220,229
Salt,256,101
Salt,289,3
Salt,217,215
Salt,63,245
Salt,257,177
Salt,181,193
Salt,79,113
Salt,155,113
Salt,100,13
Salt,222,122
Salt,252,106
Salt,72,51
Salt,186,139
Salt,136,45
Salt,217,180
Salt,71,142
Salt,228,147
Salt,191,109
Salt,21,87
Salt,128,294
Salt,184,187
Salt,259,19
Salt,268,188
Salt,23,135
Salt,205,53
Salt,168,128
Salt,263,282
Salt,183,172
Salt,117,4
Salt,239,208
Salt,38,283
Salt,138,276
Salt,297,130
Salt,184,280
Salt,24,123
Salt,204,114
Salt,241,61
Salt,136,141
Salt,139,166
Salt,42,108
Salt,3,217
Salt,101,66
Salt,270,264
Salt,125,14
Salt,208,132
Salt,0,264
Salt,34,130
Salt,285,218
Salt,294,54
Salt,293,268
Salt,75,13
Salt,202,181
Salt,177,155
Salt,154,202
Salt,15,116
Salt,227,116
Salt,129,117
Salt,136,268
Salt,48,118
Salt,166,211
Salt,272,11
Salt,175,240
Salt,100,57
Salt,142,250
Salt,152,30
Salt,265,218
Salt,195,50
Salt,177,83
Salt,175,136
Salt,228,245
Salt,49,69
Salt,209,21
Salt,148,263
Salt,131,71
Salt,43,89
Salt,159,193
Salt,207,192
Salt,170,61
Salt,251,10
Salt,107,31
Salt,228,10
Salt,92,94
Salt,245,159
Salt,295,62
Salt,68,18
Salt,262,153
Salt,18,284
Salt,211,251
Salt,59,165
Salt,95,232
Salt,16,144
Salt,216,296
Salt,178,181
Salt,161,289
Salt,35,181
Salt,91,176
Salt,196,92
Salt,12,105
Salt,66,38
Salt,280,161
Salt,14,185
Salt,205,146
Salt,295,215
Salt,83,286
Salt,246,113
Salt,55,49
Salt,88,283
Salt,261,115
Salt,190,280
Salt,88,286
Salt,139,279
Salt,233,1
Salt,241,31
Salt,124,213
Salt,58,125
Salt,2,273
Salt,130,108
Salt,173,215
Salt,270,146
Salt,97,281
Salt,7,31
Salt,142,115
Salt,175,176
Salt,288,188
Salt,81,256
Salt,75,226
Salt,238,268
Salt,285,116
Salt,12,173
Salt,96,248
Salt,28,241
Salt,147,276
Salt,262,11
Salt,154,246
Salt,12,203
Salt,240,271
Salt,166,192
Salt,197,15
Salt,87,46
Salt,284,188
Salt,192,120
Salt,12,235
Salt,1,35
Salt,80,234
Salt,213,73
Salt,237,134
Salt,29,274
Salt,12,7
Salt,55,74
Salt,185,35
Salt,10,294
Salt,57,149
Salt,109,123
Salt,214,285
Salt,256,215
Salt,21,154
Salt,276,143
Salt,166,22
Salt,248,147
Salt,104,178
Salt,137,278
Salt,236,60
Salt,163,153
Salt,111,75
Salt,287,151
Salt,68,169
Salt,175,2
Salt,16,140
Salt,30,73
Salt,290,251
Salt,86,167
Salt,152,127
Salt,122,135
Salt,14,106
Salt,252,264
Salt,75,248
Salt,29,162
Salt,208,35
Salt,172,212
Salt,109,259
Salt,199,0
Salt,107,76
Salt,134,165
Salt,41,112
Salt,188,3
Salt,54,193
Salt,97,210
Salt,80,85
Salt,26,86
Salt,37,208
Salt,49,241
Salt,7,68
Salt,74,263
Salt,134,77
Salt,122,241
Salt,71,25
Salt,171,171
Salt,60,211
Salt,243,146
Salt,180,73
Salt,116,215
Salt,204,154
Salt,34,184
Salt,127,238
Salt,100,86
Salt,72,166
Salt,70,151
Salt,288,293
Salt,102,219
Salt,190,11
Salt,56,148
Salt,154,286
Salt,201,209
Salt,228,3
Salt,54,106
Salt,221,16
Salt,220,97
Salt,40,206
Salt,69,246
Salt,252,281
Salt,34,38
Salt,282,259
Salt,208,268
Salt,140,202
Salt,120,134
Salt,278,34
Salt,69,229
Salt,66,105
Salt,15,231
Salt,79,120
Salt,62,155
Salt,44,224
Salt,19,63
Salt,24,119
Salt,41,110
Salt,160,94
Salt,178,149
Salt,42,67
Salt,88,59
Salt,124,139
Salt,138,88
Salt,159,218
Salt,117,0
Salt,119,210
Salt,51,207
Salt,213,96
Salt,218,191
Salt,48,259
Salt,181,2
Salt,202,146
Salt,172,178
Salt,184,127
Salt,19,130
Salt,19,78
Salt,60,16
Salt,229,259
Salt,289,125
Salt,150,166
Salt,29,221
Salt,107,6
Salt,84,60
Salt,264,267
Salt,122,5
Salt,119,282
Salt,31,119
Salt,42,143
Salt,184,153
Salt,87,248
Salt,227,200
Salt,76,41
Salt,131,265
Salt,277,201
Salt,5,97
Salt,135,296
Salt,288,139
Salt,289,184
Salt,197,267
Salt,102,31
Salt,168,64
Salt,200,297
Salt,17,173
Salt,12,139
Salt,107,160
Salt,116,117
Salt,74,44
Salt,34,167
Salt,84,82
Salt,38,70
Salt,212,247
Salt,90,87
Salt,136,252
Salt,244,138
Salt,193,256
Salt,294,194
Salt,113,240
Salt,245,103
Salt,122,279
Salt,78,262
Salt,86,93
Salt,165,214
Salt,255,21
Salt,110,75
Salt,263,8
Salt,105,103
Salt,267,112
Salt,170,205
Salt,33,0
Salt,36,90
Salt,291,193
Salt,96,209
Salt,53,289
Salt,85,24
Salt,167,110
Salt,24,260
Salt,141,94
Salt,276,201
Salt,226,285
Salt,258,15
Salt,66,33
Salt,283,46
Salt,185,245
Salt,115,251
Salt,129,198
Salt,29,199
Salt,239,160
Salt,80,16
Salt,222,160
Salt,54,92
Salt,220,282
Salt,234,20
Salt,277,25
Salt,263,69
Salt,22,4
Salt,77,76
Salt,262,73
Salt,257,229
Salt,3,172
Salt,263,34
Salt,87,16
Salt,271,51
Salt,75,193
Salt,37,69
Salt,185,48
Salt,250,174
Salt,208,171
Salt,136,158
Salt,175,65
Salt,122,85
Salt,262,264
Salt,295,285
Salt,254,41
Salt,86,273
Salt,248,24
Salt,76,274
Salt,256,211
Salt,71,219
Salt,152,240
Salt,142,192
Salt,269,136
Salt,227,197
Salt,28,187
Salt,27,209
Salt,61,186
Salt,164,161
Salt,111,53
Salt,123,191
Salt,226,40
Salt,36,44
Salt,95,12
Salt,0,291
Salt,283,142
Salt,1,114
Salt,91,37
Salt,142,212
Salt,153,263
Salt,284,190
Salt,255,231
Salt,124,43
Salt,103,146
Salt,146,110
Salt,189,133
Salt,9,51
Salt,83,120
Salt,166,7
Salt,179,230
Salt,143,87
Salt,8,182
Salt,249,188
Salt,263,89
Salt,276,187
Salt,200,31
Salt,30,50
Salt,231,91
Salt,276,236
Salt,155,291
Salt,181,12
Salt,297,50
Salt,81,216
Salt,54,148
Salt,243,42
Salt,114,111
Salt,129,271
Salt,272,128
Salt,235,163
Salt,180,86
Salt,119,177
Salt,194,92
Salt,244,62
Salt,74,49
Salt,24,123
Salt,166,273
Salt,14,59
Salt,57,166
Salt,256,104
Salt,28,237
Salt,23,267
Salt,2,32
Salt,39,177
Salt,129,198
Salt,46,119
Salt,75,11
Salt,119,57
Salt,186,28
Salt,168,113
Salt,293,279
Salt,174,260
Salt,106,281
Salt,25,254
Salt,142,50
Salt,278,120
Salt,53,230
Salt,36,288
Salt,265,23
Salt,213,95
Salt,174,37
Salt,38,65
Salt,1,223
Salt,249,33
Salt,295,29
Salt,148,210
Salt,116,67
Salt,121,189
Salt,296,39
Salt,71,166
Salt,163,32
Salt,83,204
Salt,276,52
Salt,265,274
Salt,30,282
Salt,262,282
Salt,8,115
Salt,284,90
Salt,166,217
Salt,151,150
Salt,169,195
Salt,62,50
Salt,123,212
Salt,159,0
Salt,83,37
Salt,1,126
Salt,23,239
Salt,180,190
Salt,137,171
Salt,126,75
Salt,237,69
Salt,207,124
Salt,122,254
Salt,98,23
Salt,224,79
Salt,141,237
Salt,129,51
Salt,4,203
Salt,74,176
Salt,83,108
Salt,201,203
Salt,176,264
Salt,66,246
Salt,245,158
Salt,114,245
Salt,106,42
Salt,265,176
Salt,171,19
Salt,117,230
Salt,167,295
Salt,35,92
Salt,41,189
Salt,209,158
Salt,254,40
Salt,285,18
Salt,136,126
Salt,98,113
Salt,38,165
Salt,101,182
Salt,218,86
Salt,165,188
Salt,272,102
Salt,34,227
Salt,108,11
Salt,215,23
Salt,74,218
Salt,293,251
Salt,49,148
Salt,286,0
Salt,83,117
Salt,92,288
Salt,177,113
Salt,26,74
Salt,81,286
Salt,214,178
Salt,72,11
Salt,165,221
Salt,269,8
Salt,191,2
Salt,50,31
Salt,227,3
Salt,71,248
Salt,29,133
Salt,49,235
Salt,44,190
Salt,191,156
Salt,72,169
Salt,265,214
Salt,293,211
Salt,152,67
Salt,280,181
Salt,78,30
Salt,26,230
Salt,113,289
Salt,115,218
Salt,15,99
Salt,296,298
Salt,248,61
Salt,91,262
Salt,163,0
Salt,25,158
Salt,51,124
Salt,151,196
Salt,228,66
Salt,70,19
Salt,131,229
Salt,104,152
Salt,297,204
Salt,88,92
Salt,110,45
Salt,221,53
Salt,73,19
Salt,126,49
Salt,236,279
Salt,224,87
Salt,129,114
Salt,264,240
Salt,4,130
Salt,33,120
Salt,273,232
Salt,65,97
Salt,208,50
Salt,148,62
Salt,157,18
Salt,179,283
Salt,101,180
Salt,64,9
Salt,30,110
Salt,20,248
Salt,2,55
Salt,230,59
Salt,158,296
Salt,37,5
Salt,144,65
Salt,192,220
Salt,242,201
Salt,91,27
Salt,127,144
Salt,102,103
Salt,52,125
Salt,139,283
Salt,207,35
Salt,249,174
Salt,31,65
Salt,130,125
Salt,218,240
Salt,122,213
Salt,244,60
Salt,95,226
Salt,52,212
Salt,169,47
Salt,260,204
Salt,145,185
Salt,250,164
Salt,111,165
Salt,180,245
Salt,237,296
Salt,158,242
Salt,61,200
Salt,221,145
Salt,24,296
Salt,248,235
Salt,55,197
Salt,256,200
Salt,238,251
Salt,143,47
Salt,200,129
Salt,126,98
Salt,46,51
Salt,88,135
Salt,40,85
Salt,11,132
Salt,13,14
Salt,14,275
Salt,27,167
Salt,247,75
Salt,81,187
Salt,264,55
Salt,231,268
Salt,274,10
Salt,204,266
Salt,52,119
Salt,118,20
Salt,17,287
Salt,48,177
Salt,125,254
Salt,217,86
Salt,223,184
Salt,281,27
Salt,273,180
Salt,109,243
Salt,132,107
Salt,101,65
Salt,198,248
Salt,78,38
Salt,195,283
Salt,222,187
Salt,105,230
Salt,47,289
Salt,23,161
Salt,244,85
Salt,54,194
Salt,62,279
Salt,99,73
Salt,122,97
Salt,260,82
Salt,53,86
Salt,147,72
Salt,128,116
Salt,188,192
Salt,203,191
Salt,262,243
Salt,20,243
Salt,4,183
Salt,173,20
Salt,264,235
Salt,289,207
Salt,63,139
Salt,235,173
Salt,276,289
Salt,228,86
Salt,95,264
Salt,157,52
Salt,140,61
Salt,219,278
Salt,248,100
Salt,65,159
Salt,84,46
Salt,47,24
Salt,85,266
Salt,12,223
Salt,105,23
Salt,84,41
Salt,197,149
Salt,96,289
Salt,110,197
Salt,21,202
Salt,178,102
Salt,3,269
Salt,18,184
Salt,204,108
Salt,174,11
Salt,17,47
Salt,77,245
Salt,274,3
Salt,68,218
Salt,91,283
Salt,80,11
Salt,89,81
Salt,267,48
Salt,55,259
Salt,140,282
Salt,294,209
Salt,25,169
Salt,261,156
Salt,236,203
Salt,190,267
Salt,33,24
Salt,60,235
Salt,139,58
Salt,180,176
Salt,114,177
Salt,246,260
Salt,1,110
Salt,122,179
Salt,120,280
Salt,249,258
Salt,19,131
Salt,84,69
Salt,273,265
Salt,264,291
Salt,286,98
Salt,214,184
Salt,127,62
Salt,254,222
Salt,61,50
Salt,76,255
Salt,255,90
Salt,197,46
Salt,27,293
Salt,128,121
Salt,225,240
Salt,61,233
Salt,272,44
Salt,298,284
Salt,99,284
Salt,59,206
Salt,182,280
Salt,197,172
Salt,226,59
Salt,108,193
Salt,17,209
Salt,158,197
Salt,260,292
Salt,248,233
Salt,208,47
Salt,74,219
Salt,19,250
Salt,93,282
Salt,171,241
Salt,105,190
Salt,19,1
Salt,273,84
Salt,189,141
Salt,132,120
Salt,141,260
Salt,45,80
Salt,3,66
Salt,115,289
Salt,81,256
Salt,73,79
Salt,217,135
Salt,209,75
Salt,60,67
Salt,142,36
Salt,88,295
Salt,79,234
Salt,173,172
Salt,39,291
Salt,296,237
Salt,292,38
Salt,27,147
Salt,273,59
Salt,282,39
Salt,136,198
Salt,112,161
Salt,63,193
Salt,47,109
Salt,180,21
Salt,135,175
Salt,195,21
Salt,111,51
Salt,135,147
Salt,103,140
Salt,225,120
Salt,249,22
Salt,34,243
Salt,160,206
Salt,71,185
Salt,234,288
Salt,251,43
Salt,231,134
Salt,256,222
Salt,84,4
Salt,229,92
Salt,94,201
Salt,110,216
Salt,180,170
Salt,220,164
Salt,21,263
Salt,290,74
Salt,185,183
Salt,0,28
Salt,102,241
Salt,50,279
Salt,95,242
Salt,207,231
Salt,264,30
Salt,247,225
Salt,37,170
Salt,49,284
Salt,12,93
Salt,58,60
Salt,162,200
Salt,78,70
Salt,226,106
Salt,80,44
Salt,155,262
Salt,69,79
Salt,190,131
Salt,130,219
Salt,24,118
Salt,217,254
Salt,274,247
Salt,41,20
Salt,235,163
Salt,86,252
Salt,23,24
Salt,162,73
Salt,69,275
Salt,49,229
Salt,39,293
Salt,132,135
Salt,228,275
Salt,162,290
Salt,192,161
Salt,261,54
Salt,283,232
Salt,136,285
Salt,256,269
Salt,82,27
Salt,283,34
Salt,63,51
Salt,57,290
Salt,177,11
Salt,217,64
Salt,280,97
Salt,179,296
Salt,173,270
Salt,68,195
Salt,243,26
Salt,209,225
Salt,36,198
Salt,19,14
Salt,144,90
Salt,190,243
Salt,227,113
Salt,108,150
Salt,172,214
Salt,72,49
Salt,88,137
Salt,67,161
Salt,202,19
Salt,16,167
Salt,5,17
Salt,258,299
Salt,225,210
Salt,89,55
Salt,25,102
Salt,298,265
Salt,212,289
Salt,181,82
Salt,149,121
Salt,230,146
Salt,79,109
Salt,277,221
Salt,178,33
Salt,180,199
Salt,239,119
Salt,86,184
Salt,146,223
Salt,40,247
Salt,124,268
Salt,133,266
Salt,81,171
Salt,167,186
Salt,101,287
Salt,189,40
Salt,242,62
Salt,219,264
Salt,222,136
Salt,266,192
Salt,4,166
Salt,37,267
Salt,286,30
Salt,45,56
Salt,106,60
Salt,265,48
Salt,48,279
Salt,45,187
Salt,93,173
Salt,130,170
Salt,280,283
Salt,293,58
Salt,107,222
Salt,241,107
Salt,195,144
Salt,203,248
Salt,194,49
Salt,101,112
Salt,47,184
Salt,228,15
Salt,174,246
Salt,118,269
Salt,205,263
Salt,241,157
Salt,247,103
Salt,143,280
Salt,188,42
Salt,254,288
Salt,235,142
Salt,112,69
Salt,127,77
Salt,33,254
Salt,219,224
Salt,110,175
Salt,135,263
Salt,106,31
Salt,125,158
Salt,208,290
Salt,238,176
Salt,131,183
Salt,5,196
Salt,271,243
Salt,72,104
Salt,86,200
Salt,114,82
Salt,163,97
Salt,69,246
Salt,229,160
Salt,291,65
Salt,10,45
Salt,247,59
Salt,298,183
Salt,287,269
Salt,86,62
Salt,181,256
Salt,97,137
Salt,90,282
Salt,45,176
Salt,272,162
Salt,295,255
Salt,140,223
Salt,138,162
Salt,38,88
Salt,292,181
Salt,267,293
Salt,234,96
Salt,190,226
Salt,189,176
Salt,88,147
Salt,30,102
Salt,86,221
Salt,233,39
Salt,258,209
Salt,219,299
Salt,211,4
Salt,220,287
Salt,295,2
Salt,159,39
Salt,278,195
Salt,14,144
Salt,30,222
Salt,111,180
Salt,152,259
Salt,146,282
Salt,1,130
Salt,238,269
Salt,0,142
Salt,200,158
Salt,11,203
Salt,207,101
Salt,63,38
Salt,30,79
Salt,192,101
Salt,187,204
Salt,211,30
Salt,180,128
Salt,283,47
Salt,99,54
Salt,65,52
Salt,3,140
Salt,48,159
Salt,265,285
Salt,113,199
Salt,38,86
Salt,125,63
Salt,124,241
Salt,3,27
Salt,83,260
Salt,1,190
Salt,187,227
Salt,126,32
Salt,296,174
Salt,139,214
Salt,269,126
Salt,283,10
Salt,149,229
Salt,216,274
Salt,119,1
Salt,97,169
Salt,135,266
Salt,204,298
Salt,203,133
Salt,33,126
Salt,164,272
Salt,219,152
Salt,203,283
Salt,178,104
Salt,284,12
Salt,3,196
Salt,40,288
Salt,239,274
Salt,83,282
Salt,50,191
Salt,110,60
Salt,132,250
Salt,74,106
Salt,228,248
Salt,163,111
Salt,191,215
Salt,268,48
Salt,130,254
Salt,102,112
Salt,105,96
Salt,165,69
Salt,192,89
Salt,170,214
Salt,211,219
Salt,159,201
Salt,163,135
Salt,163,296
Salt,101,264
Salt,83,2
Salt,102,23
Salt,194,180
Salt,267,251
Salt,120,180
Salt,154,252
Salt,63,252
Salt,164,193
Salt,218,75
Salt,136,36
Salt,212,146
Salt,216,117
Salt,118,129
Salt,139,277
Salt,171,3
Salt,167,297
Salt,29,288
Salt,225,202
Salt,273,270
Salt,206,183
Salt,211,223
Salt,108,149
Salt,103,289
Salt,284,39
Salt,173,225
Salt,13,218
Salt,65,223
Salt,80,172
Salt,225,66
Salt,157,216
Salt,230,131
Salt,56,155
Salt,217,293
Salt,234,233
Salt,259,268
Salt,190,102
Salt,273,106
Salt,184,241
Salt,111,294
Salt,46,133
Salt,135,148
Salt,55,75
Salt,237,96
Salt,285,66
Salt,95,176
Salt,260,229
Salt,145,111
Salt,194,53
Salt,51,27
Salt,145,84
Salt,144,129
Salt,41,171
Salt,10,90
Salt,219,221
Salt,81,38
Salt,274,166
Salt,26,86
Salt,106,280
Salt,54,268
Salt,97,35
Salt,9,198
Salt,131,123
Salt,177,50
Salt,286,138
Salt,217,104
Salt,204,245
Salt,104,124
Salt,131,215
Salt,161,90
Salt,202,176
Salt,266,164
Salt,194,189
Salt,48,277
Salt,33,54
Salt,20,77
Salt,171,292
Salt,39,259
Salt,137,45
Salt,285,106
Salt,184,138
Salt,34,15
Salt,122,143
Salt,139,113
Salt,62,109
Salt,172,206
Salt,264,287
Salt,99,18
Salt,114,120
Salt,169,193
Salt,215,135
Salt,14,9
Salt,270,186
Salt,87,280
Salt,279,200
Salt,208,171
Salt,162,232
Salt,36,132
Salt,67,156
Salt,152,251
Salt,35,50
Salt,17,42
Salt,195,264
Salt,235,167
Salt,9,51
Salt,180,172
Salt,125,104
Salt,109,230
Salt,9,240
Salt,19,185
Salt,279,235
Salt,43,298
Salt,81,297
Salt,151,211
Salt,108,97
Salt,249,212
Salt,98,46
Salt,244,128
Salt,220,205
Salt,239,29
Salt,63,129
Salt,85,16
Salt,156,43
Salt,96,263
Salt,89,134
Salt,51,97
Salt,125,243
Salt,174,226
Salt,177,284
Salt,54,82
Salt,277,249
Salt,65,115
Salt,243,83
Salt,29,102
Salt,253,12
Salt,28,3
Salt,20,262
Salt,111,92
Salt,95,55
Salt,272,113
Salt,80,132
Salt,202,194
Salt,166,234
Salt,170,298
Salt,195,137
Salt,235,127
Salt,16,298
Salt,78,275
Salt,170,167
Salt,140,170
Salt,34,280
Salt,293,115
Salt,70,271
Salt,43,199
Salt,107,93
Salt,173,294
Salt,253,73
Salt,223,106
Salt,159,186
Salt,213,221
Salt,297,36
Salt,158,192
Salt,50,269
Salt,45,6
Salt,119,96
Salt,257,128
Salt,201,279
Salt,238,223
Salt,238,49
Salt,139,200
Salt,245,5
Salt,149,299
Salt,130,181
Salt,275,78
Salt,218,12
Salt,13,207
Salt,86,20
Salt,174,64
Salt,139,107
Salt,82,267
Salt,220,207
Salt,93,83
Salt,40,102
Salt,255,228
Salt,266,46
Salt,14,128
Salt,168,277
Salt,145,86
Salt,4,268
Salt,178,119
Salt,106,119
Salt,251,120
Salt,55,50
Salt,276,264
Salt,103,166
Salt,39,243
Salt,44,41
Salt,275,270
Salt,278,188
Salt,197,262
Salt,184,79
Salt,213,124
Salt,53,237
Salt,56,101
Salt,188,118
Salt,64,218
Salt,29,281
Salt,15,160
Salt,177,213
Salt,211,145
Salt,60,57
Salt,123,257
Salt,281,281
Salt,192,110
Salt,26,252
Salt,279,92
Salt,217,145
Salt,243,111
Salt,222,281
Salt,25,148
Salt,152,132
Salt,116,142
Salt,265,49
Salt,132,119
Salt,139,295
Salt,36,173
Salt,166,259
Salt,177,230
Salt,12,269
Salt,87,92
Salt,202,19
Salt,14,132
Salt,96,4
Salt,171,228
Salt,39,203
Salt,256,4
Salt,79,254
Salt,196,74
Salt,248,275
Salt,113,236
Salt,227,196
Salt,245,230
Salt,290,219
Salt,223,217
Salt,43,186
Salt,118,76
Salt,11,281
Salt,194,60
Salt,68,138
Salt,262,73
Salt,206,227
Salt,93,6
Salt,68,263
Salt,51,104
Salt,252,69
Salt,256,232
Salt,12,30
Salt,256,155
Salt,100,27
Salt,245,151
Salt,0,166
Salt,101,57
Salt,220,30
Salt,7,70
Salt,240,61
