Type,X,Y
Salt,124,101
Salt,19,163
Salt,267,159
Salt,90,120
Salt,108,31
Salt,89,225
Salt,39,243
Salt,47,177
Salt,129,141
Salt,66,54
Salt,272,77
Salt,227,145
Salt,127,108
Salt,253,124
Salt,44,133
Salt,237,102
Salt,190,66
Salt,3,162
Salt,111,100
Salt,199,32
Salt,95,141
Salt,103,155
Salt,293,189
Salt,219,53
Salt,43,71
Salt,175,278
Salt,160,24
Salt,195,70
Salt,94,206
Salt,208,67
Salt,140,195
Salt,23,233
Salt,51,240
Salt,254,35
Salt,125,5
Salt,199,117
Salt,126,78
Salt,131,15
Salt,255,227
Salt,174,183
Salt,85,260
Salt,146,254
Salt,206,203
Salt,67,149
Salt,210,232
Salt,160,160
Salt,60,105
Salt,105,57
Salt,198,183
Salt,130,243
Salt,123,261
Salt,121,11
Salt,174,4
Salt,14,224
Salt,32,7
Salt,58,96
Salt,51,222
Salt,232,59
Salt,281,298
Salt,156,24
Salt,132,153
Salt,120,83
Salt,146,163
Salt,296,290
Salt,151,266
Salt,8,61
Salt,145,15
Salt,23,117
Salt,84,180
Salt,225,174
Salt,246,150
Salt,111,85
Salt,11,10
Salt,6,31
Salt,172,187
Salt,72,128
Salt,258,63
Salt,224,236
Salt,292,96
Salt,278,102
Salt,135,189
Salt,33,153
Salt,293,160
Salt,271,169
Salt,72,216
Salt,54,269
Salt,81,60
Salt,50,255
Salt,62,177
Salt,254,227
Salt,217,279
Salt,280,171
Salt,138,109
Salt,30,202
Salt,298,82
Salt,10,71
Salt,118,9
Salt,99,260
Salt,180,36
Salt,227,82
Salt,195,238
Salt,197,255
Salt,269,295
Salt,255,294
Salt,256,17
Salt,113,26
Salt,153,69
Salt,254,22
Salt,250,37
Salt,48,262
Salt,70,84
Salt,27,218
Salt,174,65
Salt,281,263
Salt,79,32
Salt,2,56
Salt,139,266
Salt,99,289
Salt,146,215
Salt,22,291
Salt,172,62
Salt,275,280
Salt,132,235
Salt,49,167
Salt,118,133
Salt,200,99
Salt,82,292
Salt,299,97
Salt,175,272
Salt,251,181
Salt,69,260
Salt,35,289
Salt,150,125
Salt,50,166
Salt,115,292
Salt,106,251
Salt,88,147
Salt,84,12
Salt,129,58
Salt,216,260
Salt,43,56
Salt,191,147
Salt,100,34
Salt,87,255
Salt,70,199
Salt,57,230
Salt,88,105
Salt,61,211
Salt,94,248
Salt,171,268
Salt,30,109
Salt,144,17
Salt,232,208
Salt,36,113
Salt,98,9
Salt,17,170
Salt,78,5
Salt,112,149
Salt,25,158
Salt,114,101
Salt,118,143
Salt,254,274
Salt,239,183
Salt,23,187
Salt,189,145
Salt,124,255
Salt,256,184
Salt,19,223
Salt,6,175
Salt,120,8
Salt,147,291
Salt,33,59
Salt,121,188
Salt,119,152
Salt,16,23
Salt,241,54
Salt,5,146
Salt,0,289
Salt,128,145
Salt,48,228
Salt,70,268
Salt,190,37
Salt,287,72
Salt,187,298
Salt,125,246
Salt,249,117
Salt,192,101
Salt,114,230
Salt,269,29
Salt,96,70
Salt,297,286
Salt,295,36
Salt,28,80
Salt,119,163
Salt,134,156
Salt,298,203
Salt,58,94
Salt,213,83
Salt,245,155
Salt,107,285
Salt,87,174
Salt,108,8
Salt,158,78
Salt,250,288
Salt,116,183
Salt,45,156
Salt,215,174
Salt,174,114
Salt,232,187
Salt,270,31
Salt,247,126
Salt,127,232
Salt,299,127
Salt,28,1
Salt,270,268
Salt,32,188
Salt,2,19
Salt,16,25
Salt,15,67
Salt,199,27
Salt,145,277
Salt,257,296
Salt,201,187
Salt,227,61
Salt,247,113
Salt,168,215
Salt,83,248
Salt,63,233
Salt,89,197
Salt,227,236
Salt,49,206
Salt,54,225
Salt,157,155
Salt,56,120
Salt,243,248
Salt,290,114
Salt,108,23
Salt,146,47
Salt,25,205
Salt,89,38
Salt,246,231
Salt,14,9
Salt,241,221
Salt,171,53
Salt,2,202
Salt,11,88
Salt,267,197
Salt,203,55
Salt,186,94
Salt,145,142
Salt,244,3
Salt,228,86
Salt,50,115
Salt,110,168
Salt,178,258
Salt,40,132
Salt,91,93
Salt,154,246
Salt,35,109
Salt,22,106
Salt,79,297
Salt,155,263
Salt,75,131
Salt,87,155
Salt,103,262
Salt,115,116
Salt,85,292
Salt,164,79
Salt,186,277
Salt,85,39
Salt,156,114
Salt,29,45
Salt,99,170
Salt,230,190
Salt,76,246
Salt,210,71
Salt,242,64
Salt,147,239
Salt,215,175
Salt,148,142
Salt,231,92
Salt,1,157
Salt,247,96
Salt,125,152
Salt,165,124
Salt,150,19
Salt,80,201
Salt,103,292
Salt,197,173
Salt,108,139
Salt,53,31
Salt,123,112
Salt,230,76
Salt,291,247
Salt,251,273
Salt,218,276
Salt,9,79
Salt,201,288
Salt,168,40
Salt,241,89
Salt,122,64
Salt,8,131
Salt,45,32
Salt,56,263
Salt,127,130
Salt,270,15
Salt,116,285
Salt,89,61
Salt,36,29
Salt,214,258
Salt,129,161
Salt,198,139
Salt,287,83
Salt,114,276
Salt,157,58
Salt,170,166
Salt,245,121
Salt,40,5
Salt,132,153
Salt,44,51
Salt,251,62
Salt,246,154
Salt,177,52
Salt,143,281
Salt,130,14
Salt,152,182
Salt,217,244
Salt,190,88
Salt,297,255
Salt,243,272
Salt,77,245
Salt,44,131
Salt,159,160
Salt,221,77
Salt,90,179
Salt,155,34
Salt,51,163
Salt,183,158
Salt,279,166
Salt,266,184
Salt,181,122
Salt,69,117
Salt,229,5
Salt,69,65
Salt,105,3
Salt,232,167
Salt,143,236
Salt,270,183
Salt,229,198
Salt,200,43
Salt,288,166
Salt,72,293
Salt,95,183
Salt,160,243
Salt,84,253
Salt,203,256
Salt,162,172
Salt,157,1
Salt,66,230
Salt,256,56
Salt,293,3
Salt,122,139
Salt,141,290
Salt,98,250
Salt,277,180
Salt,177,176
Salt,28,33
Salt,13,150
Salt,280,248
Salt,272,97
Salt,124,89
Salt,279,14
Salt,159,276
Salt,216,32
Salt,183,69
Salt,135,15
Salt,248,240
Salt,101,22
Salt,69,265
Salt,273,101
Salt,212,95
Salt,209,236
Salt,289,287
Salt,144,271
Salt,155,66
Salt,190,133
Salt,286,118
Salt,151,278
Salt,172,34
Salt,80,92
Salt,199,283
Salt,186,290
Salt,37,189
Salt,41,72
Salt,121,50
Salt,206,261
Salt,79,207
Salt,5,113
Salt,277,129
Salt,235,247
Salt,282,236
Salt,25,79
Salt,106,83
Salt,196,93
Salt,144,176
Salt,158,1
Salt,231,103
Salt,36,276
Salt,23,30
Salt,297,238
Salt,94,200
Salt,68,152
Salt,259,197
Salt,57,255
Salt,69,166
Salt,249,45
Salt,171,0
Salt,187,84
Salt,199,72
Salt,240,53
Salt,154,241
Salt,29,294
Salt,83,61
Salt,216,110
Salt,269,64
Salt,77,224
Salt,11,185
Salt,144,199
Salt,258,164
Salt,213,117
Salt,163,240
Salt,33,9
Salt,172,204
Salt,135,218
Salt,273,136
Salt,38,131
Salt,60,207
Salt,265,7
Salt,277,212
Salt,250,19
Salt,187,249
Salt,85,299
Salt,260,122
Salt,137,154
Salt,296,10
Salt,263,157
Salt,38,164
Salt,292,68
Salt,190,237
Salt,287,237
Salt,277,290
Salt,240,197
Salt,111,225
Salt,258,292
Salt,95,124
Salt,82,152
Salt,86,196
Salt,80,37
Salt,249,136
Salt,211,97
Salt,140,95
Salt,251,212
Salt,158,2
Salt,105,127
Salt,48,149
Salt,72,194
Salt,231,255
Salt,232,108
Salt,166,271
Salt,271,216
Salt,70,120
Salt,110,199
Salt,64,35
Salt,176,34
Salt,257,134
Salt,239,269
Salt,230,106
Salt,135,104
Salt,35,286
Salt,259,209
Salt,242,2
Salt,25,25
Salt,82,88
Salt,269,163
Salt,193,10
Salt,54,85
Salt,26,200
Salt,40,186
Salt,204,146
Salt,150,143
Salt,52,209
Salt,51,232
Salt,160,105
Salt,131,294
Salt,73,209
Salt,299,57
Salt,214,167
Salt,196,193
Salt,154,127
Salt,18,95
Salt,263,194
Salt,114,98
