Type,X,Y
Salt,172,82
Salt,278,246
Salt,257,43
Salt,239,257
Salt,271,259
Salt,295,225
Salt,297,79
Salt,233,242
Salt,231,107
Salt,251,289
Salt,154,165
Salt,183,227
Salt,47,2
Salt,266,105
Salt,133,279
Salt,287,99
Salt,93,40
Salt,210,109
Salt,127,285
Salt,97,125
Salt,268,64
Salt,20,107
Salt,166,93
Salt,262,129
Salt,123,170
Salt,182,289
Salt,226,56
Salt,146,100
Salt,32,156
Salt,210,229
Salt,250,242
Salt,298,186
Salt,0,234
Salt,261,18
Salt,53,241
Salt,129,117
Salt,22,144
Salt,234,222
Salt,127,63
Salt,173,264
Salt,140,22
Salt,285,215
Salt,260,149
Salt,272,58
Salt,50,37
Salt,135,14
Salt,291,89
Salt,229,67
Salt,39,201
Salt,212,67
Salt,242,114
Salt,263,25
Salt,118,168
Salt,250,0
Salt,224,150
Salt,281,149
Salt,249,82
Salt,232,158
Salt,185,176
Salt,125,262
Salt,250,29
Salt,141,224
Salt,244,138
Salt,112,238
Salt,230,277
Salt,22,242
Salt,109,281
Salt,81,50
Salt,112,121
Salt,6,95
Salt,112,102
Salt,201,212
Salt,238,90
Salt,93,224
Salt,9,246
Salt,285,96
Salt,172,12
Salt,239,207
Salt,268,212
Salt,108,157
Salt,266,48
Salt,207,123
Salt,216,255
Salt,115,153
Salt,286,193
Salt,280,177
Salt,219,2
Salt,58,57
Salt,121,55
Salt,62,286
Salt,149,60
Salt,127,82
Salt,80,7
Salt,226,61
Salt,38,76
Salt,273,16
Salt,288,112
Salt,79,280
Salt,153,249
Salt,215,20
Salt,128,288
Salt,165,39
Salt,273,212
Salt,80,224
Salt,299,220
Salt,99,270
Salt,246,65
Salt,65,163
Salt,269,92
Salt,22,200
Salt,41,179
Salt,138,46
Salt,70,59
Salt,77,267
Salt,255,37
Salt,283,91
Salt,200,38
Salt,208,138
Salt,275,228
Salt,20,147
Salt,247,39
Salt,167,75
Salt,254,49
Salt,70,200
Salt,274,227
Salt,105,203
Salt,282,56
Salt,290,77
Salt,270,218
Salt,268,54
Salt,239,245
Salt,200,204
Salt,168,1
Salt,46,235
Salt,170,75
Salt,91,208
Salt,76,153
Salt,227,204
Salt,180,118
Salt,259,228
Salt,98,206
Salt,274,153
Salt,73,238
Salt,187,94
Salt,122,73
Salt,102,19
Salt,65,182
Salt,11,240
Salt,12,200
Salt,264,115
Salt,92,176
Salt,142,90
Salt,177,169
Salt,233,175
Salt,79,67
Salt,295,126
Salt,8,200
Salt,294,137
Salt,249,57
Salt,237,54
Salt,104,54
Salt,55,113
Salt,173,260
Salt,91,153
Salt,64,212
Salt,133,18
Salt,83,200
Salt,156,254
Salt,50,42
Salt,82,222
Salt,164,164
Salt,258,142
Salt,296,261
Salt,130,211
Salt,170,83
Salt,48,106
Salt,0,194
Salt,79,118
Salt,151,67
Salt,15,107
Salt,1,103
Salt,138,248
Salt,238,278
Salt,217,124
Salt,157,97
Salt,244,232
Salt,35,146
Salt,264,180
Salt,176,251
Salt,97,157
Salt,250,66
Salt,207,145
Salt,142,200
Salt,227,279
Salt,281,272
Salt,201,222
Salt,81,187
Salt,75,289
Salt,171,266
Salt,37,256
Salt,157,8
Salt,164,149
Salt,89,215
Salt,196,178
Salt,267,41
Salt,108,141
Salt,268,18
Salt,187,164
Salt,250,98
Salt,201,60
Salt,193,154
Salt,187,194
Salt,236,268
Salt,29,15
Salt,9,168
Salt,184,145
Salt,78,280
Salt,5,60
Salt,180,153
Salt,219,54
Salt,64,96
Salt,260,125
Salt,11,18
Salt,103,63
Salt,31,5
Salt,240,292
Salt,172,243
Salt,43,98
Salt,75,238
Salt,214,176
Salt,62,20
Salt,265,17
Salt,163,220
Salt,183,178
Salt,33,75
Salt,247,247
Salt,223,37
Salt,148,80
Salt,210,166
Salt,137,243
Salt,22,251
Salt,53,99
Salt,177,241
Salt,282,3
Salt,75,196
Salt,21,162
Salt,268,74
Salt,120,79
Salt,292,148
Salt,189,188
Salt,174,126
Salt,171,251
Salt,113,84
Salt,200,118
Salt,177,156
Salt,279,163
Salt,28,117
Salt,154,35
Salt,11,43
Salt,217,296
Salt,89,291
Salt,138,40
Salt,63,196
Salt,267,14
Salt,174,34
Salt,199,31
Salt,284,82
Salt,250,68
Salt,23,168
Salt,242,294
Salt,79,86
Salt,62,136
Salt,144,110
Salt,70,248
Salt,125,246
Salt,241,217
Salt,152,34
Salt,113,284
Salt,160,67
Salt,145,29
Salt,244,261
Salt,263,260
Salt,73,251
Salt,232,52
Salt,294,51
Salt,239,180
Salt,47,292
Salt,42,253
Salt,99,176
Salt,141,247
Salt,68,237
Salt,287,209
Salt,272,218
Salt,292,228
Salt,88,86
Salt,182,195
Salt,144,250
Salt,71,271
Salt,117,277
Salt,124,138
Salt,283,127
Salt,96,275
Salt,121,270
Salt,29,83
Salt,174,33
Salt,7,215
Salt,159,136
Salt,176,220
Salt,195,66
Salt,135,157
Salt,214,223
Salt,98,261
Salt,292,172
Salt,71,2
Salt,276,252
Salt,45,299
Salt,44,28
Salt,4,235
Salt,218,136
Salt,262,165
Salt,247,14
Salt,154,180
Salt,100,179
Salt,226,11
Salt,99,241
Salt,271,171
Salt,211,0
Salt,266,2
Salt,98,154
Salt,155,20
Salt,42,185
Salt,189,105
Salt,119,163
Salt,195,201
Salt,235,69
Salt,43,167
Salt,148,68
Salt,7,15
Salt,182,211
Salt,257,116
Salt,70,128
Salt,253,34
Salt,224,262
Salt,229,210
Salt,272,71
Salt,274,37
Salt,178,239
Salt,67,117
Salt,279,6
Salt,80,120
Salt,52,274
Salt,76,28
Salt,79,173
Salt,164,174
Salt,267,207
Salt,258,135
Salt,17,289
Salt,279,93
Salt,292,170
Salt,89,93
Salt,157,82
Salt,212,225
Salt,57,54
Salt,20,130
Salt,139,49
Salt,28,265
Salt,30,70
Salt,54,286
Salt,32,233
Salt,35,119
Salt,277,19
Salt,159,209
Salt,47,132
Salt,234,20
Salt,219,207
Salt,15,284
Salt,145,275
Salt,107,138
Salt,177,223
Salt,94,121
Salt,13,29
Salt,229,136
Salt,61,19
Salt,15,13
Salt,122,195
Salt,226,223
Salt,298,272
Salt,38,233
Salt,79,5
Salt,10,158
Salt,290,197
Salt,197,70
Salt,116,87
Salt,113,185
Salt,263,263
Salt,136,235
Salt,17,238
Salt,161,60
Salt,3,164
Salt,8,226
Salt,280,107
Salt,272,163
Salt,0,130
Salt,208,29
Salt,111,278
Salt,92,263
Salt,67,242
Salt,286,38
Salt,230,229
Salt,180,256
Salt,16,205
Salt,174,142
Salt,178,262
Salt,40,134
Salt,76,180
Salt,20,231
Salt,118,237
Salt,176,4
Salt,104,153
Salt,88,171
Salt,174,160
Salt,149,100
Salt,166,97
Salt,41,267
Salt,26,104
Salt,179,280
Salt,26,211
Salt,231,242
Salt,180,271
Salt,170,59
Salt,125,201
Salt,141,204
