Type,X,Y
Salt,380,389
Salt,187,159
Salt,86,47
Salt,65,242
Salt,303,130
Salt,215,93
Salt,355,127
Salt,361,150
Salt,111,102
Salt,355,257
Salt,311,161
Salt,222,309
Salt,368,82
Salt,377,22
Salt,199,336
Salt,198,341
Salt,21,202
Salt,373,150
Salt,311,338
Salt,316,156
Salt,377,340
Salt,358,352
Salt,355,103
Salt,287,224
Salt,210,41
Salt,196,375
Salt,54,288
Salt,227,249
Salt,306,91
Salt,79,306
Salt,30,157
Salt,65,119
Salt,20,282
Salt,121,1
Salt,83,43
Salt,30,80
Salt,357,98
Salt,309,216
Salt,210,295
Salt,151,220
Salt,37,88
Salt,242,69
Salt,77,119
Salt,2,81
Salt,135,91
Salt,119,30
Salt,385,15
Salt,180,316
Salt,272,100
Salt,253,322
Salt,375,229
Salt,30,87
Salt,214,377
Salt,376,50
Salt,98,114
Salt,103,246
Salt,238,312
Salt,12,363
Salt,289,33
Salt,285,294
Salt,302,118
Salt,224,236
Salt,145,341
Salt,149,242
Salt,318,56
Salt,62,395
Salt,265,29
Salt,284,249
Salt,209,61
Salt,287,275
Salt,356,103
Salt,254,211
Salt,84,116
Salt,273,25
Salt,260,237
Salt,288,323
Salt,122,361
Salt,134,320
Salt,46,365
Salt,316,44
Salt,182,24
Salt,93,39
Salt,28,126
Salt,269,382
Salt,333,253
Salt,317,277
Salt,41,398
Salt,80,131
Salt,183,235
Salt,287,301
Salt,221,241
Salt,273,67
Salt,4,192
Salt,326,196
Salt,278,42
Salt,383,176
Salt,192,196
Salt,71,309
Salt,71,83
Salt,231,370
Salt,303,226
Salt,355,288
Salt,5,37
Salt,285,20
Salt,60,112
Salt,210,36
Salt,202,20
Salt,350,379
Salt,277,148
Salt,323,388
Salt,328,223
Salt,270,183
Salt,365,342
Salt,149,29
Salt,281,385
Salt,32,245
Salt,136,291
Salt,154,163
Salt,33,307
Salt,157,85
Salt,379,315
Salt,350,168
Salt,352,172
Salt,230,289
Salt,210,246
Salt,312,119
Salt,184,98
Salt,64,351
Salt,317,190
Salt,191,327
Salt,88,144
Salt,105,63
Salt,159,116
Salt,338,222
Salt,13,264
Salt,293,24
Salt,177,183
Salt,301,302
Salt,120,115
Salt,395,209
Salt,307,85
Salt,254,39
Salt,175,118
Salt,53,105
Salt,200,322
Salt,342,286
Salt,316,259
Salt,164,381
Salt,341,147
Salt,71,276
Salt,89,273
Salt,383,156
Salt,347,368
Salt,121,0
Salt,161,174
Salt,274,231
Salt,112,137
Salt,57,114
Salt,31,19
Salt,320,283
Salt,283,124
Salt,258,26
Salt,67,108
Salt,223,21
Salt,223,48
Salt,38,346
Salt,236,196
Salt,298,45
Salt,370,297
Salt,352,158
Salt,277,259
Salt,273,175
Salt,231,201
Salt,247,341
Salt,342,161
Salt,250,374
Salt,269,289
Salt,97,147
Salt,134,110
Salt,248,223
Salt,26,19
Salt,60,326
Salt,99,375
Salt,327,229
Salt,187,336
Salt,223,293
Salt,61,351
Salt,333,82
Salt,251,161
Salt,4,354
Salt,111,148
Salt,147,230
Salt,77,144
Salt,330,254
Salt,373,385
Salt,185,227
Salt,88,152
Salt,163,266
Salt,290,173
Salt,399,129
Salt,92,268
Salt,146,352
Salt,368,58
Salt,377,78
Salt,13,322
Salt,269,139
Salt,202,52
Salt,224,94
Salt,175,338
Salt,104,135
Salt,359,213
Salt,89,398
Salt,377,181
Salt,265,357
Salt,395,28
Salt,339,344
Salt,15,316
Salt,21,122
Salt,58,123
Salt,298,2
Salt,138,129
Salt,117,304
Salt,150,242
Salt,331,237
Salt,351,210
Salt,16,88
Salt,19,390
Salt,274,370
Salt,26,280
Salt,298,310
Salt,57,294
Salt,383,159
Salt,366,152
Salt,310,122
Salt,392,247
Salt,396,101
Salt,275,13
Salt,156,208
Salt,139,145
Salt,176,65
Salt,394,363
Salt,213,307
Salt,91,348
Salt,105,44
Salt,344,326
Salt,41,61
Salt,375,57
Salt,242,51
Salt,349,76
Salt,149,239
Salt,376,86
Salt,389,86
Salt,292,2
Salt,120,294
Salt,205,231
Salt,382,207
Salt,54,111
Salt,267,159
Salt,201,283
Salt,311,333
Salt,289,10
Salt,310,79
Salt,237,152
Salt,37,82
Salt,222,47
Salt,1,0
Salt,249,114
Salt,44,78
Salt,20,282
Salt,246,28
Salt,167,144
Salt,177,275
Salt,66,375
Salt,369,13
Salt,81,136
Salt,368,178
Salt,237,105
Salt,82,211
Salt,131,72
Salt,263,239
Salt,20,38
Salt,38,251
Salt,159,277
Salt,229,82
Salt,347,112
Salt,360,348
Salt,334,136
Salt,74,160
Salt,165,291
Salt,254,375
Salt,263,84
Salt,158,117
Salt,39,248
Salt,153,91
Salt,221,274
Salt,215,233
Salt,241,382
Salt,332,40
Salt,72,214
Salt,300,3
Salt,380,322
Salt,176,294
Salt,21,195
Salt,370,209
Salt,310,204
Salt,95,138
Salt,348,199
Salt,202,118
Salt,119,4
Salt,142,0
Salt,188,234
Salt,369,124
Salt,313,107
Salt,165,361
Salt,95,235
Salt,106,186
Salt,96,343
Salt,57,395
Salt,356,202
Salt,78,51
Salt,272,338
Salt,297,58
Salt,114,133
Salt,280,186
Salt,220,61
Salt,334,373
Salt,173,186
Salt,3,384
Salt,398,347
Salt,350,278
Salt,39,358
Salt,225,168
Salt,43,225
Salt,3,179
Salt,5,208
Salt,191,205
Salt,104,106
Salt,172,291
Salt,220,161
Salt,369,379
Salt,3,10
Salt,135,330
Salt,199,99
Salt,128,261
Salt,81,381
Salt,92,46
Salt,94,246
Salt,292,147
Salt,381,6
Salt,87,244
Salt,369,78
Salt,103,206
Salt,297,384
Salt,351,226
Salt,323,247
Salt,78,224
Salt,354,325
Salt,352,259
Salt,191,70
Salt,270,319
Salt,178,290
Salt,32,107
Salt,1,368
Salt,233,372
Salt,284,190
Salt,82,385
Salt,158,324
Salt,250,107
Salt,376,119
Salt,87,261
Salt,177,378
Salt,138,90
Salt,259,226
Salt,173,284
Salt,247,353
Salt,26,91
Salt,322,269
Salt,240,66
Salt,253,48
Salt,280,25
Salt,31,22
Salt,354,19
Salt,83,243
Salt,93,218
Salt,269,173
Salt,126,22
Salt,151,286
Salt,64,276
Salt,296,252
Salt,38,167
Salt,235,321
Salt,280,338
Salt,190,261
Salt,124,240
Salt,163,310
Salt,329,103
Salt,327,371
Salt,369,394
Salt,49,165
Salt,324,236
Salt,292,320
Salt,99,121
Salt,105,337
Salt,104,43
Salt,165,43
Salt,317,243
Salt,296,119
Salt,367,159
Salt,386,188
Salt,248,54
Salt,390,253
Salt,374,36
Salt,297,330
Salt,44,160
Salt,381,122
Salt,341,87
Salt,122,65
Salt,143,55
Salt,392,6
Salt,189,168
Salt,178,199
Salt,10,187
Salt,88,240
Salt,166,281
Salt,100,111
Salt,390,208
Salt,254,291
Salt,129,314
Salt,194,318
Salt,100,270
Salt,359,59
Salt,313,84
Salt,192,234
Salt,168,216
Salt,69,5
Salt,126,289
Salt,313,283
Salt,165,332
Salt,237,363
Salt,221,396
Salt,292,322
Salt,339,325
Salt,269,92
Salt,144,94
Salt,144,337
Salt,269,82
Salt,225,238
Salt,270,158
Salt,355,191
Salt,106,114
Salt,103,291
Salt,387,328
Salt,350,279
Salt,89,382
Salt,260,87
Salt,285,312
Salt,32,66
Salt,85,395
Salt,278,134
Salt,293,391
Salt,366,38
Salt,32,178
Salt,319,282
Salt,327,167
Salt,289,274
Salt,304,208
Salt,277,142
Salt,211,341
Salt,322,156
Salt,96,53
Salt,243,95
Salt,86,224
Salt,233,301
Salt,94,359
