Type,X,Y
Salt,202,46
Salt,339,261
Salt,266,196
Salt,64,69
Salt,87,121
Salt,106,29
Salt,47,270
Salt,36,39
Salt,153,384
Salt,268,109
Salt,181,279
Salt,13,299
Salt,357,186
Salt,224,379
Salt,37,307
Salt,179,382
Salt,194,270
Salt,364,375
Salt,189,57
Salt,45,289
Salt,342,108
Salt,15,148
Salt,335,365
Salt,11,311
Salt,334,71
Salt,186,64
Salt,224,344
Salt,391,291
Salt,304,40
Salt,136,237
Salt,82,326
Salt,51,336
Salt,15,214
Salt,145,216
Salt,131,116
Salt,262,287
Salt,388,335
Salt,62,229
Salt,278,224
Salt,155,329
Salt,258,307
Salt,311,139
Salt,233,69
Salt,184,373
Salt,90,17
Salt,3,153
Salt,98,187
Salt,176,36
Salt,350,36
Salt,145,11
Salt,274,296
Salt,391,70
Salt,389,241
Salt,118,271
Salt,276,374
Salt,89,44
Salt,119,77
Salt,211,121
Salt,222,36
Salt,278,185
Salt,156,248
Salt,295,380
Salt,23,295
Salt,123,44
Salt,208,366
Salt,281,192
Salt,317,203
Salt,86,172
Salt,121,246
Salt,146,310
Salt,309,46
Salt,209,34
Salt,351,375
Salt,224,121
Salt,341,22
Salt,287,48
Salt,339,341
Salt,222,2
Salt,122,230
Salt,110,389
Salt,83,125
Salt,268,183
Salt,346,242
Salt,43,54
Salt,206,235
Salt,152,10
Salt,92,116
Salt,257,272
Salt,196,32
Salt,48,312
Salt,272,375
Salt,194,59
Salt,54,145
Salt,155,281
Salt,178,259
Salt,13,309
Salt,135,376
Salt,305,238
Salt,94,43
Salt,351,306
Salt,350,179
Salt,85,76
Salt,193,204
Salt,278,154
Salt,52,101
Salt,398,152
Salt,156,323
Salt,374,217
Salt,21,335
Salt,66,19
Salt,66,44
Salt,210,147
Salt,110,88
Salt,281,61
Salt,380,392
Salt,265,385
Salt,62,398
Salt,30,257
Salt,102,201
Salt,163,181
Salt,141,174
Salt,67,276
Salt,179,92
Salt,182,100
Salt,44,397
Salt,36,342
Salt,287,342
Salt,277,220
Salt,272,192
Salt,18,331
Salt,196,315
Salt,55,115
Salt,143,72
Salt,275,181
Salt,40,300
Salt,218,237
Salt,158,57
Salt,305,397
Salt,3,221
Salt,144,393
Salt,96,88
Salt,54,87
Salt,31,228
Salt,300,176
Salt,186,67
Salt,158,57
Salt,83,172
Salt,231,27
Salt,368,283
Salt,364,6
Salt,10,19
Salt,87,27
Salt,54,146
Salt,214,21
Salt,207,164
Salt,16,126
Salt,170,12
Salt,43,107
Salt,162,348
Salt,71,385
Salt,306,189
Salt,70,96
Salt,101,122
Salt,142,364
Salt,372,13
Salt,346,302
Salt,105,142
Salt,360,173
Salt,329,28
Salt,14,150
Salt,386,346
Salt,310,202
Salt,142,144
Salt,162,349
Salt,62,314
Salt,382,52
Salt,138,215
Salt,42,40
Salt,89,269
Salt,166,168
Salt,195,341
Salt,146,74
Salt,80,197
Salt,52,230
Salt,262,225
Salt,71,217
