Type,X,Y
Salt,254,153
Salt,154,239
Salt,244,20
Salt,30,155
Salt,44,259
Salt,198,205
Salt,290,137
Salt,0,108
Salt,25,114
Salt,153,155
Salt,2,100
Salt,96,138
Salt,214,288
Salt,209,149
Salt,285,105
Salt,280,278
Salt,269,211
Salt,245,93
Salt,17,87
Salt,246,205
Salt,90,19
Salt,164,0
Salt,42,12
Salt,115,35
Salt,113,261
Salt,268,135
Salt,79,211
Salt,153,135
Salt,55,114
Salt,207,70
Salt,124,76
Salt,141,98
Salt,145,139
Salt,248,159
Salt,136,212
Salt,46,37
Salt,219,207
Salt,216,196
Salt,138,21
Salt,110,73
Salt,209,83
Salt,88,260
Salt,96,240
Salt,55,148
Salt,296,159
Salt,12,228
Salt,26,14
Salt,262,226
Salt,140,86
Salt,299,0
Salt,157,71
Salt,21,242
Salt,191,232
Salt,71,129
Salt,26,123
Salt,54,262
Salt,173,6
Salt,8,291
Salt,204,163
Salt,224,229
Salt,208,3
Salt,151,178
Salt,275,156
Salt,187,269
Salt,206,21
Salt,152,208
Salt,215,242
Salt,42,101
Salt,100,162
Salt,17,190
Salt,66,218
Salt,53,277
Salt,291,144
Salt,271,42
Salt,280,121
Salt,18,22
Salt,255,4
Salt,71,142
Salt,299,204
Salt,71,98
Salt,117,26
Salt,199,289
Salt,204,297
Salt,262,250
Salt,48,187
Salt,8,1
Salt,57,159
Salt,17,179
Salt,218,248
Salt,221,272
Salt,290,104
Salt,235,26
Salt,210,261
Salt,84,85
Salt,189,90
Salt,210,71
Salt,36,213
Salt,64,291
Salt,199,225
Salt,182,133
Salt,31,167
Salt,181,255
Salt,294,110
Salt,232,184
Salt,90,3
Salt,207,3
Salt,225,223
Salt,255,299
Salt,274,33
Salt,43,225
Salt,284,114
Salt,59,228
Salt,4,53
Salt,296,191
Salt,188,195
Salt,101,23
Salt,155,46
Salt,0,33
Salt,159,27
Salt,81,32
Salt,131,200
Salt,76,255
Salt,146,149
Salt,210,114
Salt,144,100
Salt,59,173
Salt,31,136
Salt,15,155
Salt,117,199
Salt,97,219
Salt,162,176
Salt,206,88
Salt,104,10
Salt,160,175
Salt,44,191
Salt,180,23
Salt,10,37
Salt,65,241
Salt,251,28
Salt,39,175
Salt,7,222
Salt,180,184
Salt,120,72
Salt,220,245
Salt,44,168
Salt,29,79
Salt,299,255
Salt,208,229
Salt,293,28
Salt,13,264
Salt,91,178
Salt,72,4
Salt,225,20
Salt,260,226
Salt,220,273
Salt,282,112
Salt,279,45
Salt,59,70
Salt,143,290
Salt,183,155
Salt,148,285
Salt,155,219
Salt,47,281
Salt,18,27
Salt,52,194
Salt,80,267
Salt,27,144
Salt,252,299
Salt,58,40
Salt,299,18
Salt,21,273
Salt,168,145
Salt,113,139
Salt,248,212
Salt,164,164
Salt,46,167
Salt,138,171
Salt,119,116
Salt,207,282
Salt,10,52
Salt,183,115
Salt,141,249
Salt,69,112
Salt,85,30
Salt,165,256
Salt,123,93
Salt,125,209
Salt,26,31
Salt,279,74
Salt,52,46
Salt,142,1
Salt,98,249
Salt,99,51
Salt,56,104
Salt,89,182
Salt,55,183
Salt,6,57
Salt,212,277
Salt,74,161
Salt,112,214
Salt,58,35
Salt,90,227
Salt,192,44
Salt,87,25
Salt,134,40
Salt,201,57
Salt,296,71
Salt,168,237
Salt,31,98
Salt,254,38
Salt,80,167
Salt,171,149
Salt,100,5
Salt,155,239
Salt,265,100
Salt,272,181
Salt,196,107
Salt,78,187
Salt,118,148
Salt,42,247
Salt,171,266
Salt,229,53
Salt,181,93
Salt,114,148
Salt,107,88
Salt,275,3
Salt,148,38
Salt,232,191
Salt,62,197
Salt,122,173
Salt,67,54
Salt,199,205
Salt,75,210
Salt,248,216
Salt,121,185
Salt,59,234
Salt,249,196
Salt,227,261
Salt,170,216
Salt,86,43
Salt,267,35
Salt,157,220
Salt,59,172
Salt,160,183
Salt,252,148
Salt,280,35
Salt,133,162
Salt,236,46
Salt,5,78
Salt,119,143
Salt,130,49
Salt,78,12
Salt,92,220
Salt,131,190
Salt,221,51
Salt,219,33
Salt,73,6
Salt,24,40
Salt,125,220
Salt,263,167
Salt,292,238
Salt,28,205
Salt,71,105
Salt,3,249
Salt,8,18
Salt,165,295
Salt,195,206
Salt,99,133
Salt,298,194
Salt,101,231
Salt,104,291
Salt,167,226
Salt,195,179
Salt,142,78
Salt,240,60
Salt,39,14
Salt,227,272
Salt,42,128
Salt,122,219
Salt,282,79
Salt,63,123
Salt,6,157
Salt,53,167
Salt,274,240
Salt,121,289
Salt,135,65
Salt,235,173
Salt,177,149
Salt,79,75
Salt,25,82
Salt,270,127
Salt,152,5
Salt,188,105
Salt,221,56
Salt,75,23
Salt,289,144
Salt,254,114
Salt,166,81
Salt,137,21
Salt,31,38
Salt,274,97
Salt,239,183
Salt,143,136
Salt,23,54
Salt,170,23
Salt,180,7
Salt,136,72
Salt,66,79
Salt,294,77
Salt,8,48
Salt,153,132
Salt,81,105
Salt,166,11
Salt,64,10
Salt,297,2
Salt,143,143
Salt,145,153
Salt,288,182
Salt,269,225
Salt,83,95
Salt,180,132
Salt,286,233
Salt,182,50
Salt,145,93
Salt,12,107
Salt,13,49
Salt,55,30
Salt,181,100
Salt,167,294
Salt,246,137
Salt,224,113
Salt,139,73
Salt,163,46
Salt,90,233
Salt,139,239
Salt,45,153
Salt,31,299
Salt,36,150
Salt,161,23
Salt,45,290
Salt,1,287
Salt,166,175
Salt,214,13
Salt,156,201
Salt,297,238
Salt,80,44
Salt,252,16
Salt,281,6
Salt,130,173
Salt,292,225
Salt,132,296
Salt,30,289
Salt,266,139
Salt,33,195
Salt,260,115
Salt,22,295
Salt,200,231
Salt,226,4
Salt,184,250
Salt,157,258
Salt,226,163
Salt,202,252
Salt,234,33
Salt,55,205
Salt,170,229
Salt,188,228
Salt,196,242
Salt,57,107
Salt,296,43
Salt,220,161
Salt,49,67
Salt,148,119
Salt,97,299
Salt,245,266
Salt,1,208
Salt,103,20
Salt,100,294
Salt,180,111
Salt,160,65
Salt,221,290
Salt,12,121
Salt,115,276
Salt,44,150
Salt,271,151
Salt,180,289
Salt,248,290
Salt,62,27
Salt,291,66
Salt,143,112
Salt,136,188
Salt,96,57
Salt,76,150
Salt,22,280
Salt,159,12
Salt,196,38
Salt,116,173
Salt,16,118
Salt,158,139
Salt,275,189
Salt,207,263
Salt,216,102
Salt,6,61
Salt,291,151
Salt,204,134
Salt,11,203
Salt,193,129
Salt,287,211
Salt,24,24
Salt,18,11
Salt,182,269
Salt,264,192
Salt,67,203
Salt,272,43
Salt,203,52
Salt,184,251
Salt,220,167
Salt,184,253
Salt,141,167
Salt,214,147
Salt,77,218
Salt,189,55
Salt,283,69
Salt,232,188
Salt,71,288
Salt,204,62
Salt,217,96
Salt,260,251
Salt,84,192
Salt,70,236
Salt,60,87
Salt,81,297
Salt,192,32
Salt,98,272
Salt,105,92
Salt,253,252
Salt,206,245
Salt,121,126
Salt,199,152
Salt,6,64
Salt,194,82
Salt,105,79
Salt,37,58
Salt,148,120
Salt,91,113
Salt,151,111
Salt,25,210
Salt,122,93
Salt,249,268
Salt,30,81
Salt,294,188
Salt,160,179
Salt,249,38
Salt,193,156
Salt,265,2
Salt,41,268
Salt,78,223
Salt,226,81
Salt,138,37
Salt,266,81
Salt,178,277
Salt,65,59
Salt,174,94
Salt,65,227
Salt,55,69
Salt,234,180
Salt,169,239
Salt,265,134
Salt,197,6
Salt,164,116
Salt,230,182
Salt,94,278
Salt,150,186
Salt,291,32
Salt,139,4
Salt,180,23
Salt,293,61
Salt,231,23
Salt,186,282
Salt,128,269
Salt,225,270
Salt,297,285
