Type,X,Y
Salt,210,202
Salt,231,36
Salt,268,96
Salt,18,272
Salt,216,47
Salt,95,268
Salt,27,86
Salt,105,229
Salt,178,68
Salt,106,269
Salt,180,156
Salt,282,7
Salt,269,132
Salt,209,56
Salt,179,85
Salt,13,16
Salt,38,29
Salt,281,119
Salt,244,177
Salt,154,137
Salt,157,89
Salt,200,155
Salt,147,227
Salt,136,246
Salt,134,99
Salt,265,71
Salt,178,39
Salt,228,115
Salt,85,249
Salt,193,105
Salt,178,60
Salt,63,249
Salt,190,296
Salt,82,279
Salt,185,42
Salt,98,271
Salt,181,228
Salt,140,259
Salt,107,198
Salt,224,107
Salt,222,47
Salt,89,153
Salt,269,110
Salt,63,54
Salt,173,169
Salt,131,218
Salt,250,3
Salt,120,266
Salt,82,204
Salt,136,201
Salt,23,29
Salt,175,231
Salt,65,127
Salt,104,126
Salt,7,218
Salt,198,185
Salt,233,279
Salt,242,95
Salt,139,259
Salt,15,111
Salt,269,96
Salt,190,279
Salt,134,48
Salt,67,56
Salt,228,99
Salt,205,127
Salt,281,72
Salt,293,57
Salt,55,32
Salt,30,45
Salt,66,244
Salt,183,84
Salt,256,114
Salt,189,139
Salt,31,135
Salt,31,227
Salt,223,44
Salt,54,197
Salt,90,165
Salt,43,93
Salt,291,48
Salt,285,11
Salt,172,209
Salt,0,287
Salt,4,82
Salt,183,255
Salt,74,179
Salt,272,176
Salt,217,154
Salt,26,214
Salt,246,295
Salt,61,0
Salt,173,19
Salt,169,223
Salt,122,215
Salt,101,126
Salt,25,278
Salt,235,90
Salt,277,13
Salt,249,256
Salt,245,111
Salt,111,138
Salt,147,94
Salt,225,173
Salt,206,120
Salt,10,60
Salt,76,39
Salt,184,182
Salt,188,174
Salt,152,264
Salt,19,95
Salt,226,107
Salt,68,268
Salt,160,46
Salt,128,151
Salt,162,287
Salt,1,64
Salt,231,239
Salt,241,180
Salt,201,138
Salt,129,202
Salt,72,260
Salt,216,258
Salt,194,199
Salt,20,155
Salt,112,164
Salt,222,178
Salt,206,264
Salt,36,53
Salt,180,134
Salt,44,135
Salt,62,159
Salt,135,283
Salt,224,246
Salt,268,36
Salt,188,108
Salt,4,159
Salt,2,25
Salt,47,127
Salt,144,191
Salt,256,103
Salt,112,194
Salt,7,55
Salt,27,266
Salt,65,95
Salt,39,29
Salt,172,195
Salt,185,22
Salt,260,248
Salt,221,222
Salt,110,88
Salt,222,171
Salt,193,112
Salt,279,255
Salt,39,142
Salt,61,30
Salt,184,107
Salt,64,151
Salt,287,128
Salt,278,230
Salt,25,248
Salt,1,3
Salt,116,122
Salt,134,124
Salt,44,23
Salt,256,202
Salt,32,155
Salt,14,155
Salt,141,261
Salt,118,32
Salt,251,148
Salt,159,251
Salt,19,120
Salt,85,274
Salt,200,192
Salt,50,213
Salt,215,20
Salt,250,56
Salt,229,30
Salt,270,202
Salt,41,148
Salt,206,65
Salt,59,147
Salt,28,100
Salt,25,24
Salt,88,30
Salt,214,242
Salt,80,95
Salt,105,235
Salt,174,265
Salt,110,213
Salt,60,165
Salt,60,286
Salt,255,235
Salt,280,96
Salt,35,124
Salt,81,37
Salt,93,252
Salt,70,52
Salt,118,137
Salt,100,290
Salt,257,43
Salt,139,47
Salt,132,177
Salt,93,204
Salt,261,213
Salt,184,276
Salt,100,62
Salt,3,34
Salt,186,90
Salt,228,195
Salt,254,292
Salt,257,296
Salt,251,61
Salt,254,23
Salt,94,71
Salt,298,202
Salt,138,77
Salt,68,272
Salt,205,170
Salt,246,155
Salt,102,206
Salt,182,125
Salt,170,188
