Type,X,Y
Salt,257,190
Salt,25,156
Salt,53,2
Salt,77,253
Salt,25,48
Salt,123,62
Salt,6,118
Salt,195,110
Salt,55,63
Salt,115,7
Salt,149,297
Salt,299,94
Salt,137,216
Salt,233,114
Salt,175,210
Salt,7,194
Salt,223,116
Salt,121,91
Salt,68,245
Salt,72,17
Salt,155,150
Salt,264,229
Salt,84,298
Salt,193,245
Salt,211,244
Salt,208,83
Salt,104,278
Salt,97,251
Salt,232,279
Salt,7,161
Salt,224,77
Salt,269,51
Salt,293,207
Salt,193,223
Salt,56,76
Salt,54,173
Salt,221,78
Salt,264,68
Salt,92,257
Salt,186,6
Salt,137,241
Salt,124,79
Salt,109,271
Salt,111,162
Salt,139,18
Salt,244,95
Salt,265,190
Salt,151,286
Salt,45,49
Salt,172,250
Salt,3,22
Salt,207,268
Salt,121,258
Salt,162,20
Salt,184,205
Salt,246,109
Salt,16,265
Salt,22,5
Salt,114,34
Salt,43,220
Salt,274,9
Salt,39,189
Salt,4,13
Salt,141,292
Salt,10,17
Salt,180,175
Salt,242,200
Salt,153,90
Salt,234,99
Salt,182,63
Salt,116,101
Salt,90,268
Salt,291,73
Salt,202,71
Salt,123,124
Salt,98,92
Salt,55,181
Salt,34,181
Salt,179,214
Salt,260,264
Salt,45,217
Salt,58,217
Salt,274,195
Salt,211,215
Salt,131,9
Salt,282,40
Salt,115,152
Salt,45,50
Salt,258,180
Salt,168,84
Salt,77,181
Salt,246,270
Salt,42,21
Salt,142,204
Salt,106,205
Salt,215,255
Salt,146,197
Salt,276,183
Salt,192,158
Salt,145,275
Salt,112,211
Salt,267,277
Salt,30,277
Salt,197,181
Salt,183,276
Salt,88,239
Salt,170,99
Salt,187,126
Salt,256,230
Salt,162,145
Salt,201,87
Salt,261,299
Salt,202,133
Salt,185,29
Salt,34,7
Salt,263,34
Salt,212,24
Salt,32,17
Salt,152,255
Salt,237,29
Salt,30,143
Salt,201,270
Salt,146,138
Salt,272,29
Salt,50,171
Salt,192,262
Salt,70,148
Salt,162,182
Salt,195,105
Salt,52,186
Salt,29,240
Salt,267,249
Salt,225,193
Salt,7,267
Salt,98,62
Salt,124,84
Salt,178,194
Salt,152,9
Salt,250,171
Salt,83,279
Salt,42,240
Salt,260,0
Salt,32,142
Salt,291,297
Salt,252,6
Salt,62,169
Salt,228,182
Salt,154,238
Salt,247,198
Salt,256,223
Salt,101,220
Salt,50,103
Salt,233,266
Salt,69,268
Salt,247,31
Salt,188,33
Salt,246,102
Salt,260,213
Salt,296,69
Salt,47,139
Salt,193,212
Salt,212,38
Salt,275,13
Salt,136,129
Salt,13,289
Salt,6,170
Salt,49,79
Salt,152,136
Salt,297,296
Salt,167,41
Salt,285,299
Salt,68,212
Salt,228,276
Salt,114,6
Salt,218,215
Salt,58,176
Salt,297,11
Salt,8,39
Salt,203,206
Salt,274,77
Salt,230,232
Salt,57,145
Salt,27,237
Salt,60,90
Salt,230,191
Salt,297,55
Salt,100,123
Salt,44,15
Salt,127,113
Salt,228,49
Salt,184,293
Salt,202,267
Salt,32,183
Salt,230,91
Salt,141,222
Salt,201,197
Salt,20,225
Salt,184,19
Salt,128,100
Salt,180,154
Salt,124,102
Salt,159,86
Salt,279,181
Salt,11,23
Salt,117,231
Salt,49,290
Salt,38,36
Salt,282,164
Salt,19,99
Salt,228,159
Salt,192,50
