Type,X,Y
Salt,120,277
Salt,161,177
Salt,239,271
Salt,6,90
Salt,298,0
Salt,95,290
Salt,82,192
Salt,192,242
Salt,10,150
Salt,246,194
Salt,152,5
Salt,260,285
Salt,76,200
Salt,232,109
Salt,144,80
Salt,16,82
Salt,2,248
Salt,88,25
Salt,151,203
Salt,93,182
Salt,18,19
Salt,246,114
Salt,231,84
Salt,103,8
Salt,209,180
Salt,239,231
Salt,245,29
Salt,149,143
Salt,145,252
Salt,60,185
Salt,135,288
Salt,13,289
Salt,83,171
Salt,215,248
Salt,197,99
Salt,231,256
Salt,296,196
Salt,183,192
Salt,152,166
Salt,118,263
Salt,4,148
Salt,123,151
Salt,285,76
Salt,217,179
Salt,203,87
Salt,181,196
Salt,51,190
Salt,232,297
Salt,118,293
Salt,50,241
Salt,64,218
Salt,166,105
Salt,232,211
Salt,219,295
Salt,65,204
Salt,230,299
Salt,159,168
Salt,2,292
Salt,168,57
Salt,65,80
Salt,250,62
Salt,269,157
Salt,8,285
Salt,158,26
Salt,96,232
Salt,207,67
Salt,228,121
Salt,13,195
Salt,57,262
Salt,294,3
Salt,147,285
Salt,258,213
Salt,69,4
Salt,36,68
Salt,222,213
Salt,192,275
Salt,234,2
Salt,204,26
Salt,45,249
Salt,90,177
Salt,228,201
Salt,92,96
Salt,237,42
Salt,268,113
Salt,46,100
Salt,25,85
Salt,68,137
Salt,190,48
Salt,57,52
Salt,140,252
Salt,94,271
Salt,188,112
Salt,38,235
Salt,209,189
Salt,24,274
Salt,171,21
Salt,58,17
Salt,36,283
Salt,21,13
Salt,39,248
Salt,159,133
Salt,180,151
Salt,207,42
Salt,254,188
Salt,43,123
Salt,19,86
Salt,8,39
Salt,182,2
Salt,169,179
Salt,211,225
Salt,181,231
Salt,167,151
Salt,162,297
Salt,223,232
Salt,62,156
Salt,70,248
Salt,196,51
Salt,294,289
Salt,290,8
Salt,56,249
Salt,47,23
Salt,118,14
Salt,123,240
Salt,15,77
Salt,165,58
Salt,247,138
Salt,116,132
Salt,66,229
Salt,193,259
Salt,4,214
Salt,253,279
Salt,279,0
Salt,179,280
Salt,188,63
Salt,82,156
Salt,73,230
Salt,128,21
Salt,125,249
Salt,166,235
Salt,187,154
Salt,113,42
Salt,208,0
Salt,30,231
Salt,221,32
Salt,205,275
Salt,249,227
Salt,178,219
Salt,284,115
Salt,127,88
Salt,188,71
Salt,257,123
Salt,267,145
Salt,130,298
Salt,160,211
Salt,286,281
Salt,97,104
Salt,186,176
Salt,98,270
Salt,64,169
Salt,40,229
Salt,71,47
Salt,172,291
Salt,282,155
Salt,128,251
Salt,7,116
Salt,126,109
Salt,272,116
Salt,166,48
Salt,243,119
Salt,14,25
Salt,292,167
Salt,229,149
Salt,195,95
Salt,130,265
Salt,68,123
Salt,29,38
Salt,279,244
Salt,47,21
Salt,40,121
Salt,14,282
Salt,243,20
Salt,163,281
Salt,170,147
Salt,68,126
Salt,131,218
Salt,143,77
Salt,86,127
Salt,14,195
Salt,69,241
Salt,150,284
Salt,218,184
Salt,153,111
Salt,138,138
Salt,148,142
Salt,26,53
Salt,207,118
Salt,185,271
Salt,152,142
Salt,199,204
Salt,271,102
Salt,195,39
Salt,238,294
Salt,123,158
Salt,225,230
Salt,219,170
Salt,143,135
Salt,129,277
Salt,134,291
Salt,184,197
Salt,152,89
Salt,241,172
Salt,69,193
Salt,299,126
Salt,169,230
Salt,234,65
Salt,27,226
Salt,168,212
Salt,220,69
Salt,77,175
Salt,153,241
Salt,247,15
Salt,62,3
Salt,133,135
Salt,17,183
Salt,76,127
Salt,15,109
Salt,65,132
Salt,116,149
Salt,247,195
Salt,19,176
Salt,123,52
Salt,141,137
Salt,109,285
Salt,203,200
Salt,134,238
Salt,206,191
Salt,9,152
Salt,292,260
Salt,286,238
Salt,196,83
Salt,249,294
Salt,18,55
Salt,21,51
Salt,291,74
Salt,220,66
Salt,61,142
Salt,261,106
Salt,170,279
Salt,213,73
Salt,221,285
Salt,224,177
Salt,63,2
Salt,59,193
Salt,244,93
Salt,106,75
Salt,17,5
Salt,45,298
Salt,36,144
Salt,234,44
Salt,222,7
Salt,251,195
Salt,68,267
Salt,14,229
Salt,24,263
Salt,36,11
Salt,121,218
Salt,267,208
Salt,11,38
Salt,163,188
Salt,92,205
Salt,175,199
Salt,96,281
Salt,131,62
Salt,79,193
Salt,35,121
Salt,52,126
Salt,111,279
Salt,193,174
Salt,131,0
Salt,147,42
Salt,241,128
Salt,221,41
Salt,258,266
Salt,189,43
Salt,139,123
Salt,76,50
Salt,259,122
Salt,204,178
Salt,91,136
Salt,259,68
Salt,299,294
Salt,215,189
Salt,100,99
Salt,9,63
Salt,260,41
Salt,237,7
Salt,201,30
Salt,207,124
Salt,170,130
Salt,233,198
Salt,71,103
Salt,273,231
Salt,35,122
Salt,107,200
Salt,180,184
Salt,195,105
Salt,264,18
Salt,203,178
Salt,120,28
Salt,238,49
Salt,227,89
Salt,281,248
Salt,237,47
Salt,236,290
Salt,143,277
Salt,72,284
Salt,120,151
Salt,173,213
Salt,22,206
Salt,209,266
Salt,249,151
Salt,57,24
Salt,91,135
Salt,147,285
Salt,58,95
Salt,159,45
Salt,94,91
Salt,34,294
Salt,235,50
Salt,187,139
Salt,151,172
Salt,55,83
Salt,160,198
Salt,161,265
Salt,262,116
Salt,59,128
Salt,134,145
Salt,229,67
Salt,29,291
Salt,271,15
Salt,33,75
Salt,67,217
Salt,163,24
Salt,176,271
Salt,146,241
Salt,153,149
Salt,84,271
Salt,144,209
Salt,117,189
Salt,86,176
Salt,177,180
Salt,76,5
Salt,91,219
Salt,3,149
