Type,X,Y
Salt,195,94
Salt,264,3
Salt,85,241
Salt,235,61
Salt,353,289
Salt,191,282
Salt,364,64
Salt,173,177
Salt,70,144
Salt,92,233
Salt,156,245
Salt,151,371
Salt,354,334
Salt,279,26
Salt,248,286
Salt,41,28
Salt,340,136
Salt,388,247
Salt,81,312
Salt,310,40
Salt,60,323
Salt,325,13
Salt,399,42
Salt,372,117
Salt,238,1
Salt,162,1
Salt,21,264
Salt,229,222
Salt,241,44
Salt,307,38
Salt,375,0
Salt,342,376
Salt,95,72
Salt,265,156
Salt,265,227
Salt,112,54
Salt,28,98
Salt,62,78
Salt,15,292
Salt,8,304
Salt,323,158
Salt,85,234
Salt,37,351
Salt,104,234
Salt,390,43
Salt,42,283
Salt,283,253
Salt,91,21
Salt,195,223
Salt,244,358
Salt,31,293
Salt,20,348
Salt,65,344
Salt,222,317
Salt,39,213
Salt,59,359
Salt,69,180
Salt,343,133
Salt,305,166
Salt,104,147
Salt,62,306
Salt,136,149
Salt,375,64
Salt,175,324
Salt,280,41
Salt,15,360
Salt,67,208
Salt,101,320
Salt,243,76
Salt,247,15
Salt,276,331
Salt,80,304
Salt,312,274
Salt,53,88
Salt,121,7
Salt,183,109
Salt,81,48
Salt,146,106
Salt,216,112
Salt,156,241
Salt,139,273
Salt,255,2
Salt,194,139
Salt,103,179
Salt,163,291
Salt,351,243
Salt,86,1
Salt,148,100
Salt,226,371
Salt,9,290
Salt,198,378
Salt,7,110
Salt,313,41
Salt,92,357
Salt,234,323
Salt,235,13
Salt,317,337
Salt,241,95
Salt,147,125
Salt,374,21
Salt,393,136
Salt,12,384
Salt,135,110
Salt,9,58
Salt,267,74
Salt,333,156
Salt,229,225
Salt,314,124
Salt,361,212
Salt,200,8
Salt,351,285
Salt,98,146
Salt,115,326
Salt,326,159
Salt,254,280
Salt,48,347
Salt,304,6
Salt,304,30
Salt,206,222
Salt,111,110
Salt,136,286
Salt,66,307
Salt,141,131
Salt,127,171
Salt,283,211
Salt,134,371
Salt,19,162
Salt,370,119
Salt,315,160
Salt,341,172
Salt,331,389
Salt,25,381
Salt,391,48
Salt,250,202
Salt,64,252
Salt,149,21
Salt,368,354
Salt,353,276
Salt,43,2
Salt,339,386
Salt,264,354
Salt,124,240
Salt,334,268
Salt,242,165
Salt,358,61
Salt,341,136
Salt,119,77
Salt,218,254
Salt,129,236
Salt,310,134
Salt,134,132
Salt,363,202
Salt,224,100
Salt,177,219
Salt,76,297
Salt,68,10
Salt,178,119
Salt,13,254
Salt,267,69
Salt,37,133
Salt,240,218
Salt,71,53
Salt,319,381
Salt,48,213
Salt,112,67
Salt,60,314
Salt,45,92
Salt,122,211
Salt,288,51
Salt,142,297
Salt,233,251
Salt,235,24
Salt,348,187
Salt,312,269
Salt,77,295
Salt,236,260
Salt,8,123
Salt,63,149
Salt,263,170
Salt,50,387
Salt,114,197
Salt,10,26
Salt,84,344
Salt,331,197
Salt,83,346
Salt,322,23
Salt,260,271
Salt,338,389
Salt,27,53
Salt,133,329
Salt,214,11
Salt,323,267
Salt,251,323
Salt,351,134
Salt,56,256
Salt,40,329
Salt,290,209
Salt,318,32
Salt,298,34
Salt,88,154
Salt,75,345
Salt,324,282
Salt,240,0
Salt,389,221
Salt,213,102
Salt,237,163
Salt,328,101
Salt,46,112
Salt,122,62
Salt,329,48
Salt,264,232
Salt,97,376
Salt,176,86
Salt,10,283
Salt,91,19
Salt,17,293
Salt,94,227
Salt,296,116
Salt,27,360
Salt,262,252
Salt,95,260
Salt,66,17
Salt,206,37
Salt,198,161
Salt,53,394
Salt,0,334
Salt,249,380
Salt,222,88
Salt,375,25
Salt,386,86
Salt,133,78
Salt,142,158
Salt,156,238
Salt,240,223
Salt,164,62
Salt,96,132
Salt,127,366
Salt,84,20
Salt,86,302
Salt,208,87
Salt,316,72
Salt,149,190
Salt,40,194
Salt,11,32
Salt,45,290
Salt,194,36
Salt,297,387
Salt,292,153
Salt,199,219
Salt,2,144
Salt,362,146
Salt,154,289
Salt,242,298
Salt,15,341
Salt,365,320
Salt,207,243
Salt,260,322
Salt,376,324
Salt,341,87
Salt,85,226
Salt,225,382
Salt,392,136
Salt,391,37
Salt,152,103
Salt,68,188
Salt,198,298
Salt,113,118
Salt,168,57
Salt,381,168
Salt,71,180
Salt,194,216
Salt,248,389
Salt,41,136
Salt,64,204
Salt,82,396
Salt,80,173
Salt,211,104
Salt,286,174
Salt,112,145
Salt,149,301
Salt,115,148
Salt,170,53
Salt,327,256
Salt,48,90
Salt,269,339
Salt,74,258
Salt,117,268
Salt,126,178
Salt,312,104
Salt,89,237
Salt,344,302
Salt,105,222
Salt,299,185
Salt,341,75
Salt,152,1
Salt,397,87
Salt,157,189
Salt,209,81
Salt,105,193
Salt,273,103
Salt,394,29
Salt,61,254
Salt,207,66
Salt,386,141
Salt,60,179
Salt,340,278
Salt,187,62
Salt,353,155
Salt,269,133
Salt,137,73
Salt,46,160
Salt,208,48
Salt,6,101
Salt,113,6
Salt,191,79
Salt,322,235
Salt,278,188
Salt,311,332
Salt,23,375
Salt,58,117
Salt,289,192
Salt,74,253
Salt,145,373
Salt,235,190
Salt,125,143
Salt,118,308
Salt,274,319
Salt,149,207
Salt,376,247
Salt,290,114
Salt,146,259
Salt,37,223
Salt,335,2
Salt,77,283
Salt,274,178
Salt,300,279
Salt,61,364
Salt,276,29
Salt,69,257
Salt,355,84
Salt,315,350
Salt,254,230
Salt,123,290
Salt,326,153
Salt,273,341
Salt,170,47
Salt,237,87
Salt,147,273
Salt,44,0
Salt,308,286
Salt,356,122
Salt,378,276
Salt,202,172
Salt,60,115
Salt,399,247
Salt,118,68
Salt,41,252
Salt,29,173
Salt,175,33
Salt,182,15
Salt,184,155
Salt,223,137
Salt,29,265
Salt,281,225
Salt,207,327
Salt,315,263
Salt,116,277
Salt,24,37
Salt,177,259
Salt,10,3
Salt,40,240
Salt,184,390
Salt,165,13
Salt,19,376
Salt,111,392
Salt,178,8
Salt,44,370
Salt,163,130
Salt,191,138
Salt,113,165
Salt,359,292
Salt,111,38
Salt,289,86
Salt,67,58
Salt,337,358
Salt,40,149
Salt,45,20
Salt,141,313
Salt,164,43
Salt,89,226
Salt,267,389
Salt,319,391
Salt,306,197
Salt,143,269
Salt,228,259
Salt,390,286
Salt,201,6
Salt,184,77
Salt,148,296
Salt,306,299
Salt,249,335
Salt,98,166
Salt,363,156
Salt,95,296
Salt,361,70
Salt,182,60
Salt,51,1
Salt,315,193
Salt,299,136
Salt,344,9
Salt,264,124
Salt,326,383
Salt,378,266
Salt,274,148
Salt,101,6
Salt,215,84
Salt,329,179
Salt,148,44
Salt,353,139
Salt,375,271
Salt,219,295
Salt,54,212
Salt,279,183
Salt,57,309
Salt,334,236
Salt,204,44
Salt,123,34
Salt,386,47
Salt,142,216
Salt,58,63
Salt,38,96
Salt,162,346
Salt,120,363
Salt,44,72
Salt,23,3
Salt,322,327
Salt,150,52
Salt,233,252
Salt,99,375
Salt,363,248
Salt,296,125
Salt,62,25
Salt,143,94
Salt,307,122
Salt,353,32
Salt,390,196
Salt,280,277
Salt,19,277
Salt,36,123
Salt,324,157
Salt,210,122
Salt,230,56
Salt,292,98
Salt,332,184
Salt,288,163
Salt,107,323
Salt,282,7
Salt,7,40
Salt,69,108
Salt,389,147
Salt,94,234
Salt,31,164
Salt,305,165
Salt,75,94
Salt,267,337
Salt,271,294
Salt,209,370
Salt,25,178
Salt,188,207
Salt,99,27
Salt,384,127
Salt,317,160
Salt,72,21
Salt,142,108
Salt,348,152
Salt,378,311
Salt,181,396
Salt,69,181
Salt,398,245
Salt,26,148
Salt,45,357
Salt,257,46
Salt,19,223
Salt,18,211
Salt,210,172
Salt,388,337
Salt,210,222
Salt,379,243
Salt,16,320
Salt,319,37
Salt,112,67
Salt,102,20
Salt,245,287
Salt,44,261
Salt,17,323
Salt,38,177
Salt,241,93
Salt,307,296
Salt,54,92
Salt,262,177
Salt,41,144
Salt,324,383
Salt,64,280
Salt,225,118
Salt,6,319
Salt,114,275
Salt,205,147
Salt,126,49
Salt,273,12
Salt,331,93
Salt,329,363
Salt,31,74
Salt,261,57
Salt,132,280
Salt,39,170
Salt,161,339
Salt,167,168
Salt,110,389
Salt,198,370
Salt,40,398
Salt,5,205
Salt,125,327
Salt,165,232
Salt,310,79
Salt,64,33
Salt,219,383
Salt,179,361
Salt,173,233
Salt,144,383
Salt,129,286
Salt,238,168
Salt,243,106
Salt,159,19
Salt,10,289
Salt,268,344
Salt,325,236
Salt,293,366
Salt,299,194
Salt,70,176
Salt,279,182
Salt,44,152
Salt,54,138
Salt,122,106
Salt,276,204
Salt,170,124
Salt,58,373
Salt,206,267
Salt,309,259
Salt,233,365
Salt,208,161
Salt,115,281
Salt,363,189
Salt,251,166
Salt,271,127
Salt,169,178
Salt,339,69
Salt,49,113
Salt,182,321
Salt,209,114
Salt,243,20
Salt,1,116
Salt,272,313
Salt,310,233
Salt,384,333
Salt,27,365
Salt,368,308
Salt,144,248
Salt,69,269
Salt,186,63
Salt,311,117
Salt,113,205
Salt,176,91
Salt,364,254
Salt,77,340
Salt,47,182
Salt,314,105
Salt,89,351
Salt,189,381
Salt,3,185
Salt,230,252
Salt,14,333
Salt,226,339
Salt,233,113
Salt,397,88
Salt,154,149
Salt,353,175
Salt,36,313
Salt,158,227
Salt,257,286
Salt,284,276
Salt,187,299
Salt,171,382
Salt,201,348
Salt,1,27
Salt,16,183
Salt,204,70
Salt,182,123
Salt,395,3
Salt,226,260
Salt,140,248
Salt,161,107
Salt,377,202
Salt,389,270
Salt,313,160
Salt,192,114
Salt,31,265
Salt,311,60
Salt,356,310
Salt,312,93
Salt,110,21
Salt,326,267
Salt,51,68
Salt,196,373
Salt,61,252
Salt,257,198
Salt,314,9
Salt,369,212
Salt,226,156
Salt,178,286
Salt,124,117
Salt,150,174
Salt,349,60
Salt,26,229
Salt,72,393
Salt,227,214
Salt,369,99
Salt,274,317
Salt,264,227
Salt,137,69
Salt,284,54
Salt,356,26
Salt,372,386
Salt,208,351
Salt,333,367
Salt,372,45
Salt,227,44
Salt,30,256
Salt,205,399
Salt,26,364
Salt,67,160
Salt,201,76
Salt,11,2
Salt,291,382
Salt,141,306
Salt,239,379
Salt,346,45
Salt,134,179
Salt,242,160
Salt,32,281
Salt,338,344
Salt,326,131
Salt,306,278
Salt,136,340
Salt,190,314
Salt,112,88
Salt,330,166
Salt,184,259
Salt,126,196
Salt,139,154
Salt,314,145
Salt,382,150
Salt,90,276
Salt,377,331
Salt,260,113
Salt,293,340
Salt,252,225
Salt,388,39
Salt,386,2
Salt,160,154
Salt,183,369
Salt,5,148
Salt,177,202
Salt,101,124
Salt,266,129
Salt,279,374
Salt,171,70
Salt,105,364
Salt,183,217
Salt,148,220
Salt,150,388
Salt,13,312
Salt,203,10
Salt,95,207
Salt,190,192
Salt,260,145
Salt,385,119
Salt,167,77
Salt,363,191
Salt,339,235
Salt,60,170
Salt,280,77
Salt,249,113
Salt,325,348
Salt,261,366
Salt,354,87
Salt,232,272
Salt,147,52
Salt,232,61
Salt,352,333
Salt,16,321
Salt,41,102
Salt,61,69
Salt,340,397
Salt,80,303
Salt,170,248
Salt,61,274
Salt,352,108
Salt,158,125
Salt,368,69
Salt,332,389
Salt,120,4
Salt,218,241
Salt,45,154
Salt,2,337
Salt,25,347
Salt,224,84
Salt,236,184
Salt,220,77
Salt,310,109
Salt,247,246
Salt,304,191
Salt,372,36
Salt,350,357
Salt,123,356
Salt,73,68
Salt,260,378
Salt,91,216
Salt,243,371
Salt,176,69
Salt,377,243
Salt,92,235
Salt,275,166
Salt,169,71
Salt,185,181
Salt,55,243
