Type,X,Y
Salt,35,192
Salt,39,346
Salt,5,378
Salt,83,274
Salt,246,30
Salt,102,42
Salt,228,214
Salt,221,330
Salt,14,321
Salt,382,103
Salt,356,392
Salt,327,298
Salt,350,157
Salt,324,141
Salt,358,290
Salt,101,175
Salt,189,14
Salt,380,205
Salt,384,101
Salt,40,71
Salt,278,356
Salt,154,271
Salt,378,61
Salt,24,239
Salt,111,319
Salt,44,98
Salt,64,96
Salt,371,391
Salt,22,80
Salt,317,32
Salt,127,33
Salt,140,253
Salt,213,103
Salt,164,123
Salt,108,48
Salt,187,72
Salt,135,222
Salt,118,396
Salt,375,296
Salt,174,59
Salt,88,2
Salt,180,218
Salt,373,97
Salt,374,123
Salt,393,128
Salt,87,162
Salt,166,145
Salt,229,101
Salt,165,290
Salt,360,64
Salt,77,209
Salt,348,222
Salt,18,399
Salt,395,160
Salt,297,7
Salt,355,212
Salt,144,106
Salt,39,155
Salt,268,379
Salt,194,364
Salt,281,386
Salt,210,106
Salt,66,245
Salt,61,354
Salt,291,212
Salt,332,171
Salt,57,44
Salt,246,51
Salt,44,272
Salt,12,251
Salt,275,74
Salt,33,264
Salt,289,267
Salt,175,303
Salt,2,380
Salt,65,265
Salt,376,233
Salt,29,344
Salt,100,212
Salt,302,153
Salt,198,177
Salt,397,390
Salt,379,196
Salt,325,336
Salt,271,15
Salt,344,179
Salt,293,48
Salt,177,364
Salt,10,367
Salt,258,288
Salt,378,399
Salt,74,236
Salt,26,115
Salt,353,33
Salt,21,196
Salt,311,77
Salt,191,182
Salt,40,320
Salt,371,390
Salt,319,156
Salt,374,287
Salt,174,399
Salt,269,223
Salt,174,257
Salt,373,172
Salt,374,133
Salt,393,60
Salt,312,308
Salt,163,74
Salt,137,238
Salt,170,160
Salt,124,388
Salt,129,20
Salt,128,369
Salt,278,50
Salt,344,162
Salt,132,268
Salt,58,73
Salt,80,112
Salt,322,141
Salt,84,68
Salt,243,87
Salt,313,33
Salt,371,41
Salt,325,211
Salt,394,24
Salt,208,131
Salt,366,105
Salt,268,386
Salt,168,141
Salt,331,16
Salt,202,268
Salt,341,81
Salt,117,17
Salt,7,52
Salt,323,224
Salt,150,79
Salt,4,101
Salt,162,91
Salt,243,384
Salt,138,295
Salt,323,322
Salt,266,65
Salt,228,394
Salt,52,88
Salt,133,319
Salt,207,109
Salt,62,365
Salt,311,100
Salt,158,282
Salt,302,270
Salt,166,172
Salt,99,142
Salt,264,78
Salt,127,308
Salt,154,141
Salt,148,283
Salt,141,151
Salt,52,301
Salt,40,333
Salt,225,104
Salt,363,348
Salt,44,81
Salt,32,190
Salt,106,291
Salt,127,209
Salt,379,118
Salt,332,133
Salt,242,303
Salt,183,81
Salt,3,349
Salt,98,353
Salt,224,51
Salt,256,311
Salt,377,101
Salt,46,145
Salt,58,110
Salt,371,215
Salt,77,136
Salt,21,128
Salt,334,238
Salt,211,310
Salt,247,29
Salt,99,317
Salt,196,128
Salt,398,243
Salt,376,164
Salt,169,16
Salt,221,126
Salt,310,56
Salt,160,159
Salt,96,43
Salt,197,94
Salt,314,291
Salt,226,204
Salt,394,252
Salt,200,142
Salt,201,191
Salt,56,59
Salt,171,17
Salt,117,102
Salt,26,328
Salt,245,281
Salt,113,274
Salt,344,165
Salt,374,210
Salt,186,255
Salt,185,224
Salt,9,240
Salt,30,198
Salt,74,325
Salt,196,274
Salt,94,51
Salt,262,382
Salt,204,137
Salt,222,145
Salt,286,256
Salt,311,382
Salt,165,61
Salt,288,319
Salt,398,350
Salt,368,291
Salt,242,30
Salt,148,185
Salt,129,396
Salt,177,356
Salt,26,116
Salt,50,302
Salt,13,209
Salt,24,386
Salt,316,103
Salt,242,279
Salt,273,70
Salt,361,149
Salt,44,393
Salt,229,334
Salt,36,363
Salt,215,225
Salt,303,23
Salt,193,139
Salt,178,41
Salt,368,371
Salt,55,196
Salt,62,356
Salt,52,257
Salt,55,147
Salt,137,286
Salt,64,142
Salt,206,65
Salt,314,200
Salt,311,309
Salt,110,287
Salt,130,244
Salt,379,365
Salt,254,397
Salt,55,57
Salt,321,103
Salt,210,267
Salt,78,345
Salt,213,314
Salt,110,252
Salt,263,264
Salt,328,287
Salt,19,372
Salt,344,162
Salt,393,391
Salt,275,203
Salt,266,145
Salt,138,368
Salt,286,380
Salt,12,347
Salt,398,136
Salt,48,333
Salt,217,200
Salt,222,208
Salt,238,93
Salt,165,247
Salt,18,346
Salt,272,52
Salt,98,216
Salt,223,213
Salt,187,341
Salt,27,350
Salt,231,139
Salt,204,239
Salt,360,228
Salt,163,2
Salt,31,35
Salt,370,111
Salt,31,181
Salt,118,395
Salt,307,94
Salt,83,25
Salt,315,108
Salt,190,209
Salt,48,346
Salt,223,258
Salt,359,164
Salt,20,57
Salt,50,382
Salt,389,198
Salt,52,232
Salt,334,292
Salt,109,71
Salt,238,353
Salt,226,242
Salt,144,127
Salt,142,40
Salt,167,88
Salt,8,301
Salt,269,117
Salt,147,9
Salt,137,41
Salt,189,80
Salt,285,218
Salt,4,13
Salt,268,242
Salt,99,258
Salt,190,38
Salt,187,175
Salt,156,200
Salt,170,41
Salt,245,290
Salt,340,355
Salt,248,274
Salt,310,320
Salt,44,119
Salt,171,248
Salt,127,269
Salt,311,184
Salt,333,101
Salt,1,188
Salt,295,389
Salt,257,397
Salt,8,300
Salt,209,322
Salt,286,92
Salt,262,290
Salt,20,126
Salt,388,373
Salt,277,78
Salt,6,161
Salt,392,159
Salt,289,168
Salt,384,0
Salt,226,337
Salt,289,262
Salt,212,396
Salt,84,198
Salt,332,160
Salt,206,2
Salt,73,113
Salt,130,268
Salt,331,281
Salt,0,202
Salt,53,228
Salt,301,225
Salt,358,173
Salt,15,28
Salt,267,248
Salt,260,217
Salt,64,393
Salt,336,382
Salt,163,165
Salt,58,205
Salt,199,45
Salt,244,373
Salt,136,319
Salt,298,75
Salt,230,224
Salt,340,126
Salt,179,58
Salt,126,63
Salt,71,83
Salt,38,130
Salt,249,183
Salt,46,322
Salt,217,269
Salt,31,222
Salt,115,331
Salt,153,255
Salt,74,127
Salt,246,383
Salt,394,132
Salt,146,181
Salt,212,74
Salt,351,378
Salt,295,138
Salt,104,191
Salt,188,47
Salt,250,262
Salt,167,332
Salt,108,37
Salt,54,286
Salt,332,39
Salt,65,123
Salt,374,155
Salt,118,232
Salt,190,359
Salt,162,358
Salt,399,391
Salt,191,356
Salt,287,245
Salt,288,89
Salt,230,242
Salt,25,19
Salt,222,161
Salt,291,129
Salt,113,360
Salt,145,181
Salt,0,65
Salt,346,396
Salt,103,11
Salt,246,326
Salt,270,32
Salt,149,189
Salt,282,381
Salt,196,223
Salt,333,120
Salt,124,71
Salt,322,197
Salt,157,239
Salt,248,33
Salt,116,80
Salt,105,392
Salt,185,334
Salt,236,60
Salt,331,33
Salt,52,247
Salt,260,322
Salt,200,147
Salt,321,164
Salt,212,35
Salt,107,346
Salt,60,370
Salt,271,95
Salt,365,213
Salt,280,329
Salt,124,50
Salt,386,352
Salt,264,14
Salt,399,7
Salt,25,82
Salt,322,339
Salt,360,312
Salt,369,167
Salt,370,39
Salt,137,286
Salt,355,140
Salt,385,256
Salt,130,226
Salt,66,334
Salt,301,363
Salt,40,219
Salt,79,295
Salt,238,392
Salt,376,300
Salt,236,59
Salt,136,168
Salt,71,330
Salt,148,3
Salt,322,48
Salt,142,237
Salt,178,34
Salt,154,203
Salt,159,58
Salt,296,131
Salt,63,363
Salt,240,261
Salt,70,390
Salt,359,227
Salt,333,317
Salt,313,319
Salt,34,188
Salt,177,17
Salt,73,29
Salt,36,227
Salt,50,60
Salt,342,371
Salt,67,196
Salt,312,314
Salt,382,205
Salt,66,379
Salt,59,241
Salt,77,150
Salt,282,51
Salt,336,399
Salt,73,203
Salt,214,369
Salt,4,384
Salt,87,175
Salt,355,294
Salt,345,29
Salt,332,317
Salt,74,78
Salt,210,396
Salt,281,71
Salt,28,13
Salt,124,190
Salt,42,187
Salt,56,98
Salt,249,315
Salt,119,51
Salt,26,92
Salt,165,217
Salt,15,232
Salt,157,150
Salt,301,30
Salt,69,127
Salt,269,78
Salt,224,88
Salt,51,222
Salt,126,50
Salt,343,347
Salt,387,240
Salt,120,241
Salt,34,205
Salt,178,240
