Type,X,Y
Salt,246,123
Salt,18,151
Salt,267,213
Salt,64,188
Salt,144,178
Salt,204,211
Salt,113,124
Salt,235,296
Salt,88,285
Salt,54,166
Salt,299,35
Salt,133,111
Salt,189,243
Salt,51,113
Salt,175,6
Salt,33,89
Salt,226,196
Salt,78,290
Salt,262,146
Salt,152,274
Salt,191,138
Salt,70,89
Salt,135,241
Salt,157,189
Salt,220,106
Salt,263,128
Salt,41,67
Salt,287,270
Salt,223,102
Salt,184,115
Salt,211,123
Salt,76,109
Salt,276,220
Salt,95,50
Salt,250,46
Salt,253,223
Salt,105,200
Salt,184,61
Salt,91,195
Salt,80,233
Salt,238,4
Salt,141,105
Salt,175,44
Salt,207,34
Salt,137,2
Salt,159,125
Salt,115,41
Salt,198,279
Salt,115,66
Salt,179,39
Salt,234,101
Salt,92,198
Salt,153,236
Salt,132,123
Salt,229,183
Salt,250,139
Salt,100,92
Salt,233,249
Salt,40,58
Salt,258,40
Salt,52,261
Salt,8,196
Salt,283,244
Salt,197,6
Salt,75,217
Salt,223,228
Salt,60,92
Salt,109,28
Salt,84,258
Salt,18,137
Salt,124,62
Salt,113,201
Salt,29,87
Salt,234,245
Salt,64,251
Salt,126,198
Salt,208,20
Salt,104,187
Salt,95,35
Salt,137,272
Salt,112,215
Salt,60,149
Salt,258,209
Salt,99,223
Salt,176,200
Salt,87,229
Salt,34,181
Salt,83,182
Salt,159,98
Salt,269,154
Salt,246,139
Salt,120,171
Salt,275,166
Salt,208,218
Salt,205,249
Salt,108,64
Salt,258,111
Salt,228,213
Salt,26,162
Salt,78,218
Salt,299,203
Salt,196,231
Salt,84,32
Salt,28,96
Salt,100,114
Salt,199,134
Salt,14,250
Salt,179,195
Salt,52,176
Salt,298,236
Salt,129,38
Salt,100,168
Salt,64,24
Salt,206,106
Salt,269,187
Salt,35,121
Salt,182,93
Salt,162,75
Salt,50,35
Salt,246,51
Salt,293,259
Salt,144,119
Salt,174,158
Salt,298,89
Salt,194,264
Salt,75,76
Salt,155,126
Salt,157,136
Salt,0,269
Salt,277,107
Salt,117,58
Salt,39,192
Salt,169,217
Salt,176,271
Salt,258,16
Salt,165,215
Salt,204,210
Salt,235,202
Salt,219,178
Salt,101,221
Salt,65,204
Salt,147,120
Salt,299,1
Salt,97,23
Salt,198,186
Salt,2,125
Salt,129,32
Salt,163,143
Salt,119,59
Salt,260,46
Salt,42,162
Salt,258,275
Salt,181,251
Salt,15,46
Salt,20,117
Salt,127,248
Salt,182,83
Salt,104,99
Salt,294,125
Salt,88,206
Salt,0,158
Salt,269,170
Salt,164,215
Salt,248,76
Salt,153,257
Salt,290,33
Salt,108,289
Salt,128,36
Salt,140,42
Salt,60,64
Salt,124,244
Salt,236,27
Salt,138,203
Salt,150,288
Salt,22,24
Salt,127,112
Salt,205,88
Salt,255,193
Salt,70,188
Salt,265,2
Salt,178,171
Salt,83,240
Salt,296,2
Salt,16,181
Salt,9,51
Salt,178,240
Salt,259,256
Salt,54,51
Salt,118,93
Salt,269,256
Salt,95,281
Salt,290,239
Salt,28,136
Salt,270,31
Salt,197,265
Salt,210,163
Salt,211,71
Salt,285,161
Salt,79,81
Salt,221,25
Salt,53,29
Salt,183,200
Salt,285,115
Salt,268,127
Salt,129,176
Salt,179,235
Salt,264,132
Salt,147,213
Salt,186,19
Salt,52,130
Salt,291,101
Salt,126,189
Salt,43,184
Salt,261,292
Salt,217,245
Salt,143,167
Salt,37,84
Salt,97,279
Salt,104,49
Salt,92,297
Salt,190,53
Salt,203,262
Salt,79,258
Salt,12,59
Salt,119,32
Salt,193,29
Salt,41,140
Salt,45,88
Salt,17,47
Salt,178,132
Salt,250,76
Salt,94,255
Salt,33,38
Salt,166,85
Salt,107,71
Salt,143,239
Salt,49,273
Salt,254,4
Salt,253,181
Salt,284,43
Salt,100,86
Salt,93,232
Salt,80,124
Salt,92,1
Salt,149,248
Salt,194,16
Salt,217,186
Salt,140,170
Salt,222,265
Salt,293,183
Salt,263,278
Salt,203,8
Salt,251,248
Salt,0,229
Salt,262,123
Salt,113,146
Salt,276,245
Salt,281,235
Salt,284,160
Salt,237,257
Salt,269,13
Salt,234,27
Salt,80,187
Salt,94,55
Salt,125,212
Salt,67,271
Salt,159,94
Salt,90,222
Salt,103,290
Salt,277,261
Salt,186,105
Salt,206,89
Salt,8,282
Salt,0,138
Salt,127,212
Salt,254,154
Salt,283,99
Salt,207,155
Salt,182,124
Salt,85,125
Salt,92,119
Salt,33,165
Salt,35,214
Salt,269,145
Salt,191,257
Salt,230,237
Salt,285,221
Salt,170,195
Salt,52,298
Salt,122,235
Salt,51,165
Salt,255,45
Salt,258,123
Salt,163,73
Salt,119,25
Salt,279,242
Salt,165,105
Salt,25,156
Salt,135,254
Salt,101,236
Salt,222,94
Salt,175,116
Salt,291,184
Salt,90,36
Salt,197,266
Salt,237,97
Salt,185,258
Salt,188,243
Salt,158,279
Salt,25,164
Salt,76,227
Salt,3,92
Salt,247,205
Salt,150,34
Salt,0,130
Salt,24,12
Salt,168,125
Salt,35,103
Salt,279,79
Salt,127,110
Salt,255,195
Salt,156,158
Salt,8,112
Salt,130,284
Salt,294,113
Salt,22,180
Salt,97,42
Salt,27,178
Salt,218,259
Salt,258,129
Salt,72,259
Salt,128,294
Salt,149,233
Salt,83,165
Salt,177,39
Salt,103,265
Salt,127,73
Salt,266,110
Salt,239,40
Salt,34,255
Salt,248,258
Salt,162,22
Salt,159,79
Salt,205,264
Salt,10,48
Salt,33,15
Salt,190,225
Salt,263,32
Salt,200,27
Salt,90,183
Salt,261,111
Salt,224,41
Salt,124,96
