Type,X,Y
Salt,78,270
Salt,214,74
Salt,288,18
Salt,112,226
Salt,179,95
Salt,55,18
Salt,199,19
Salt,70,231
Salt,134,26
Salt,200,83
Salt,173,15
Salt,272,36
Salt,18,172
Salt,292,239
Salt,87,172
Salt,134,178
Salt,13,13
Salt,45,167
Salt,192,267
Salt,169,261
Salt,198,85
Salt,17,124
Salt,204,100
Salt,56,63
Salt,60,188
Salt,278,235
Salt,139,134
Salt,0,65
Salt,258,135
Salt,30,172
Salt,144,223
Salt,21,218
Salt,108,189
Salt,113,269
Salt,213,4
Salt,141,77
Salt,252,58
Salt,214,290
Salt,82,269
Salt,267,11
Salt,234,202
Salt,245,40
Salt,293,288
Salt,293,217
Salt,261,17
Salt,154,44
Salt,164,64
Salt,232,32
Salt,25,245
Salt,75,20
Salt,186,128
Salt,49,281
Salt,142,160
Salt,27,291
Salt,187,109
Salt,197,105
Salt,163,25
Salt,24,43
Salt,215,31
Salt,136,170
Salt,299,83
Salt,232,138
Salt,283,10
Salt,149,135
Salt,71,157
Salt,265,85
Salt,89,32
Salt,205,121
Salt,174,96
Salt,49,128
Salt,294,192
Salt,1,174
Salt,293,272
Salt,11,98
Salt,199,76
Salt,110,46
Salt,11,134
Salt,217,293
Salt,148,172
Salt,139,57
Salt,238,11
Salt,144,239
Salt,272,294
Salt,255,183
Salt,109,52
Salt,282,253
Salt,45,44
Salt,273,23
Salt,21,49
Salt,158,40
Salt,70,40
Salt,272,55
Salt,150,214
Salt,109,293
Salt,89,118
Salt,102,145
Salt,274,168
Salt,58,204
Salt,7,52
Salt,195,83
Salt,60,238
Salt,5,160
Salt,299,255
Salt,213,72
Salt,117,57
Salt,67,152
Salt,108,54
Salt,286,244
Salt,288,47
Salt,232,55
Salt,125,240
Salt,193,271
Salt,134,203
Salt,256,282
Salt,240,221
Salt,46,203
Salt,187,162
Salt,84,72
Salt,143,272
Salt,73,186
Salt,155,245
Salt,264,13
Salt,239,173
Salt,12,187
Salt,233,11
Salt,144,170
Salt,298,13
Salt,168,146
Salt,221,220
Salt,271,272
Salt,225,3
Salt,115,76
Salt,297,162
Salt,152,204
Salt,281,261
Salt,44,235
Salt,244,117
Salt,196,24
Salt,15,298
Salt,272,220
Salt,216,25
Salt,143,210
Salt,224,265
Salt,225,54
Salt,21,103
Salt,135,177
Salt,162,244
Salt,205,160
Salt,278,143
Salt,20,80
Salt,67,213
Salt,284,246
Salt,154,176
Salt,178,181
Salt,28,228
Salt,140,57
Salt,35,61
Salt,285,115
Salt,284,181
Salt,267,59
Salt,109,90
Salt,133,288
Salt,270,202
Salt,53,114
Salt,16,186
Salt,43,296
Salt,76,274
Salt,244,34
Salt,263,109
Salt,68,262
Salt,125,93
Salt,150,159
Salt,150,83
Salt,53,47
Salt,265,135
Salt,293,270
Salt,5,293
Salt,222,157
Salt,243,169
Salt,264,209
Salt,292,158
Salt,96,195
Salt,46,116
Salt,295,161
Salt,141,247
Salt,259,274
Salt,178,173
Salt,220,161
Salt,20,156
Salt,285,278
Salt,28,232
Salt,241,284
Salt,152,127
Salt,97,184
Salt,146,68
Salt,20,9
Salt,265,141
Salt,231,211
Salt,293,225
Salt,8,89
Salt,43,267
Salt,213,281
Salt,160,254
Salt,91,43
Salt,11,35
Salt,118,292
Salt,82,90
Salt,265,100
Salt,245,11
Salt,150,104
Salt,298,47
Salt,298,57
Salt,148,241
Salt,142,151
Salt,7,173
Salt,232,202
Salt,219,231
Salt,154,222
Salt,146,290
Salt,31,227
Salt,297,19
Salt,80,183
Salt,63,66
Salt,167,196
Salt,142,227
Salt,290,54
Salt,279,12
Salt,108,290
Salt,292,62
Salt,250,177
Salt,70,275
Salt,10,76
Salt,273,230
Salt,257,270
Salt,89,99
Salt,75,195
Salt,195,213
Salt,44,142
Salt,293,243
Salt,246,250
Salt,196,229
Salt,37,21
Salt,59,229
Salt,37,172
Salt,115,55
Salt,31,226
Salt,194,194
Salt,18,34
Salt,55,249
Salt,53,294
Salt,266,25
Salt,258,223
Salt,263,250
Salt,181,275
Salt,146,23
Salt,93,145
Salt,48,218
Salt,113,271
Salt,172,140
Salt,160,41
Salt,15,277
Salt,47,245
Salt,79,187
Salt,197,155
Salt,67,272
Salt,146,96
Salt,199,280
Salt,273,179
Salt,211,11
Salt,55,132
Salt,285,86
Salt,126,187
Salt,75,206
Salt,140,98
Salt,28,193
Salt,295,30
Salt,122,195
Salt,276,104
Salt,90,233
Salt,252,75
Salt,291,146
Salt,186,259
Salt,246,188
Salt,189,199
Salt,116,117
Salt,32,279
Salt,253,117
Salt,7,144
Salt,171,248
Salt,36,21
Salt,241,152
Salt,275,27
Salt,46,0
Salt,134,131
Salt,297,161
Salt,131,66
Salt,275,258
Salt,142,196
Salt,151,70
Salt,167,25
Salt,65,208
Salt,104,218
Salt,277,153
Salt,295,49
Salt,166,117
Salt,246,193
Salt,50,201
Salt,161,267
Salt,288,144
Salt,107,201
Salt,53,290
Salt,64,182
Salt,161,13
Salt,222,32
Salt,67,286
Salt,240,84
Salt,142,8
Salt,255,223
Salt,41,159
Salt,67,106
Salt,164,199
Salt,77,214
Salt,104,191
Salt,268,169
Salt,299,100
Salt,136,83
Salt,170,186
Salt,118,244
Salt,242,114
Salt,296,22
Salt,31,153
Salt,5,32
Salt,142,287
Salt,94,31
Salt,140,61
Salt,233,14
Salt,285,32
Salt,137,164
Salt,147,196
Salt,83,123
Salt,116,297
Salt,83,128
Salt,148,127
Salt,67,80
Salt,103,166
Salt,252,98
Salt,170,106
Salt,32,38
Salt,146,109
Salt,252,167
Salt,129,210
Salt,225,297
Salt,4,113
Salt,57,119
Salt,119,220
Salt,284,21
Salt,198,219
Salt,267,179
Salt,249,30
Salt,4,159
Salt,147,88
Salt,62,261
Salt,54,250
Salt,238,82
Salt,97,215
Salt,83,296
Salt,210,264
Salt,167,70
Salt,40,288
Salt,236,130
Salt,104,277
Salt,216,276
Salt,112,192
Salt,224,196
Salt,235,298
Salt,134,96
Salt,114,58
Salt,68,130
Salt,118,162
Salt,142,19
Salt,207,258
Salt,67,35
Salt,93,244
Salt,216,113
Salt,145,24
Salt,165,30
Salt,61,14
Salt,4,91
Salt,188,13
Salt,33,194
Salt,156,190
Salt,156,60
Salt,156,248
Salt,8,86
Salt,57,93
Salt,141,289
Salt,101,39
Salt,57,121
Salt,90,35
Salt,201,258
Salt,269,193
Salt,39,197
Salt,86,254
Salt,206,127
Salt,6,82
Salt,115,200
Salt,192,57
Salt,235,75
Salt,46,41
Salt,194,253
Salt,228,172
Salt,289,174
Salt,175,194
Salt,209,86
Salt,50,77
Salt,28,286
Salt,175,29
Salt,15,7
Salt,257,75
Salt,192,211
Salt,48,70
Salt,113,237
Salt,26,257
Salt,123,240
Salt,175,15
Salt,203,272
Salt,104,268
Salt,169,287
Salt,217,242
Salt,154,133
Salt,64,282
Salt,229,187
Salt,25,16
Salt,284,171
Salt,36,114
Salt,63,64
Salt,258,240
Salt,89,31
Salt,234,276
Salt,123,170
Salt,190,111
Salt,83,217
Salt,9,223
Salt,230,231
Salt,181,218
Salt,134,126
Salt,118,46
Salt,152,146
Salt,165,40
Salt,245,243
Salt,184,143
Salt,89,282
Salt,111,78
Salt,139,159
Salt,66,234
Salt,112,84
Salt,245,255
Salt,261,256
Salt,80,290
Salt,172,122
Salt,177,172
Salt,31,283
Salt,65,106
Salt,278,147
Salt,292,128
Salt,53,212
Salt,1,252
Salt,109,184
Salt,137,76
Salt,23,158
Salt,15,69
Salt,178,9
Salt,72,288
Salt,171,288
Salt,279,181
Salt,112,236
Salt,222,252
Salt,158,172
Salt,156,25
Salt,201,72
Salt,178,86
Salt,197,126
Salt,278,15
Salt,291,113
Salt,50,73
Salt,138,261
Salt,185,3
Salt,121,264
Salt,163,139
Salt,136,39
Salt,93,265
Salt,30,123
Salt,160,44
Salt,96,26
Salt,55,59
Salt,10,160
Salt,18,147
Salt,208,123
Salt,188,111
Salt,181,263
Salt,150,9
Salt,217,134
Salt,102,32
Salt,168,206
Salt,209,292
Salt,59,268
Salt,248,255
Salt,94,115
Salt,48,117
Salt,198,127
Salt,34,160
Salt,215,104
Salt,71,110
Salt,33,289
Salt,120,129
Salt,274,211
Salt,111,218
Salt,291,67
Salt,77,291
Salt,25,138
Salt,125,69
Salt,64,176
Salt,208,296
Salt,34,206
Salt,36,141
Salt,54,250
Salt,240,280
Salt,233,169
Salt,239,83
Salt,50,16
Salt,117,51
Salt,180,35
Salt,295,99
Salt,85,40
Salt,65,151
Salt,224,38
Salt,229,79
Salt,256,128
Salt,37,264
Salt,57,73
Salt,152,51
Salt,30,83
Salt,263,180
Salt,165,208
Salt,280,225
Salt,110,213
Salt,271,28
Salt,218,74
Salt,219,284
Salt,99,49
Salt,51,147
Salt,12,210
Salt,237,29
Salt,56,140
Salt,39,198
Salt,51,183
Salt,220,48
Salt,214,243
Salt,255,69
Salt,124,241
Salt,214,199
Salt,248,173
Salt,173,164
Salt,42,213
Salt,188,98
Salt,225,133
Salt,173,109
Salt,289,175
Salt,123,97
Salt,253,290
Salt,64,273
Salt,21,86
Salt,108,212
Salt,103,219
Salt,165,110
Salt,14,58
Salt,3,185
Salt,212,121
Salt,2,101
Salt,130,221
Salt,47,236
Salt,0,38
Salt,242,104
Salt,153,146
Salt,279,197
Salt,88,115
Salt,291,148
Salt,9,275
Salt,126,201
Salt,221,140
Salt,44,196
Salt,138,168
Salt,27,138
Salt,7,62
Salt,180,236
Salt,42,255
Salt,3,211
Salt,112,243
Salt,19,15
Salt,47,110
Salt,252,203
Salt,254,196
Salt,72,265
Salt,81,21
Salt,92,35
Salt,67,181
Salt,290,112
Salt,203,15
Salt,214,270
Salt,48,156
Salt,45,169
Salt,90,181
Salt,17,59
Salt,73,198
Salt,20,85
Salt,235,18
Salt,16,0
Salt,263,251
Salt,285,126
Salt,224,292
Salt,87,294
Salt,97,226
Salt,116,231
Salt,26,19
Salt,99,9
Salt,48,117
Salt,119,122
Salt,16,196
Salt,147,239
Salt,166,216
Salt,90,106
Salt,293,128
Salt,206,125
Salt,294,183
Salt,182,179
Salt,283,9
Salt,226,201
Salt,150,295
Salt,49,279
Salt,157,139
Salt,21,63
Salt,26,236
Salt,74,89
Salt,132,218
Salt,4,242
Salt,176,80
Salt,194,154
Salt,52,56
Salt,29,102
Salt,189,187
Salt,181,184
Salt,171,277
Salt,96,210
Salt,23,104
Salt,294,158
Salt,121,6
Salt,13,290
Salt,245,193
Salt,32,36
Salt,18,2
Salt,177,96
Salt,205,79
Salt,131,47
Salt,276,19
Salt,239,258
Salt,136,229
Salt,39,134
Salt,176,4
Salt,86,271
Salt,109,281
Salt,36,20
Salt,14,226
Salt,274,146
Salt,178,182
Salt,62,119
Salt,186,34
Salt,218,229
Salt,121,274
Salt,75,157
Salt,270,189
Salt,1,207
Salt,26,26
Salt,98,70
Salt,296,96
Salt,89,84
Salt,154,219
Salt,153,10
Salt,26,212
Salt,50,83
Salt,111,86
Salt,223,51
Salt,266,0
Salt,107,65
Salt,93,285
Salt,132,15
Salt,260,113
Salt,92,168
Salt,130,282
Salt,0,244
Salt,52,257
Salt,272,169
Salt,76,75
Salt,138,256
Salt,109,97
Salt,278,125
Salt,183,285
Salt,84,255
Salt,201,58
Salt,263,278
Salt,234,37
Salt,172,271
Salt,100,269
Salt,262,91
Salt,232,226
Salt,17,42
Salt,150,196
Salt,271,212
Salt,51,9
Salt,15,266
Salt,75,119
Salt,247,248
Salt,118,141
Salt,99,170
Salt,100,79
Salt,41,70
Salt,213,0
Salt,197,203
Salt,252,0
Salt,213,2
Salt,19,260
Salt,53,58
Salt,44,174
Salt,78,21
Salt,169,23
Salt,273,212
Salt,116,255
Salt,282,269
Salt,229,145
Salt,62,281
Salt,201,140
Salt,116,217
Salt,117,238
Salt,210,185
Salt,116,102
Salt,74,36
Salt,81,103
Salt,51,161
Salt,258,46
Salt,211,37
Salt,258,259
Salt,278,44
Salt,53,53
Salt,147,112
Salt,112,100
Salt,188,198
Salt,231,88
Salt,205,6
Salt,43,237
Salt,146,171
Salt,201,24
Salt,57,283
Salt,268,171
Salt,107,283
Salt,5,270
Salt,294,33
Salt,85,51
Salt,274,137
Salt,121,31
Salt,48,71
Salt,44,261
Salt,241,180
Salt,214,104
Salt,183,194
Salt,18,155
Salt,114,191
Salt,223,294
Salt,296,101
Salt,24,41
Salt,27,225
Salt,73,47
Salt,107,119
Salt,251,206
Salt,276,116
Salt,56,244
Salt,151,144
Salt,129,97
Salt,53,251
Salt,9,52
Salt,230,73
Salt,243,266
Salt,25,164
Salt,30,230
Salt,102,184
Salt,240,117
Salt,8,128
Salt,67,298
Salt,131,120
Salt,55,209
Salt,44,90
Salt,202,160
Salt,102,174
Salt,213,141
Salt,187,211
Salt,96,236
Salt,66,45
Salt,77,40
Salt,231,34
Salt,140,166
Salt,117,120
Salt,276,237
Salt,84,104
Salt,37,291
Salt,195,99
Salt,270,190
Salt,49,41
Salt,6,182
Salt,94,174
Salt,212,86
Salt,85,83
Salt,248,140
Salt,222,74
Salt,240,41
Salt,120,216
Salt,110,120
Salt,285,161
Salt,47,104
Salt,117,129
Salt,182,242
Salt,89,132
Salt,18,259
Salt,165,42
Salt,213,225
Salt,266,133
Salt,280,170
Salt,116,200
Salt,195,291
Salt,108,283
Salt,274,264
Salt,54,188
Salt,73,43
Salt,23,270
Salt,253,209
Salt,257,187
Salt,218,92
Salt,247,136
Salt,88,186
Salt,184,270
Salt,72,79
Salt,149,6
Salt,161,232
Pepper,16,107
Pepper,123,299
Pepper,34,48
Pepper,230,0
Pepper,29,10
Pepper,167,124
Pepper,214,283
Pepper,213,68
Pepper,105,257
Pepper,84,171
Pepper,37,45
Pepper,275,165
Pepper,49,14
Pepper,218,202
Pepper,285,123
Pepper,20,269
Pepper,39,47
Pepper,214,249
Pepper,94,57
Pepper,54,214
Pepper,95,216
Pepper,234,14
Pepper,146,140
Pepper,9,272
Pepper,263,122
Pepper,292,135
Pepper,49,184
Pepper,267,289
Pepper,86,153
Pepper,190,244
Pepper,251,120
Pepper,11,208
Pepper,160,137
