Type,X,Y
Salt,90,18
Salt,287,198
Salt,203,77
Salt,102,185
Salt,199,51
Salt,48,267
Salt,222,265
Salt,247,58
Salt,51,193
Salt,220,22
Salt,67,240
Salt,269,170
Salt,282,12
Salt,272,144
Salt,43,173
Salt,30,38
Salt,83,10
Salt,163,230
Salt,47,99
Salt,208,223
Salt,46,224
Salt,240,112
Salt,5,147
Salt,207,26
Salt,187,190
Salt,91,83
Salt,198,134
Salt,200,0
Salt,185,116
Salt,26,242
Salt,221,4
Salt,36,87
Salt,256,128
Salt,89,63
Salt,94,129
Salt,162,259
Salt,176,206
Salt,4,105
Salt,116,205
Salt,283,74
Salt,232,205
Salt,26,80
Salt,101,30
Salt,36,110
Salt,148,176
Salt,167,55
Salt,86,96
Salt,159,253
Salt,224,61
Salt,299,85
Salt,274,235
Salt,27,248
Salt,120,227
Salt,96,11
Salt,78,186
Salt,146,54
Salt,240,78
Salt,83,133
Salt,58,228
Salt,6,289
Salt,115,189
Salt,33,144
Salt,22,124
Salt,116,213
Salt,38,134
Salt,159,2
Salt,193,227
Salt,147,10
Salt,183,12
Salt,138,234
Salt,101,39
Salt,289,77
Salt,99,256
Salt,118,51
Salt,227,232
Salt,86,57
Salt,142,166
Salt,47,12
Salt,58,113
Salt,226,194
Salt,292,240
Salt,291,95
Salt,236,189
Salt,224,28
Salt,28,229
Salt,70,121
Salt,214,256
Salt,249,26
Salt,21,187
Salt,165,158
Salt,159,26
Salt,278,194
Salt,166,297
Salt,283,57
Salt,262,167
Salt,257,31
Salt,247,50
Salt,281,109
Salt,208,33
Salt,266,298
Salt,159,75
Salt,151,112
Salt,48,290
Salt,18,142
Salt,169,118
Salt,17,233
Salt,102,55
Salt,41,130
Salt,151,214
Salt,197,293
Salt,33,220
Salt,56,222
Salt,287,289
Salt,103,1
Salt,260,292
Salt,176,69
Salt,42,281
Salt,218,258
Salt,250,83
Salt,193,293
Salt,294,89
Salt,108,141
Salt,237,257
Salt,55,289
Salt,143,41
Salt,51,97
Salt,155,66
Salt,31,14
Salt,20,91
Salt,90,53
Salt,32,207
Salt,157,243
Salt,82,225
Salt,289,117
Salt,80,141
Salt,69,116
Salt,160,292
Salt,66,141
Salt,58,233
Salt,203,247
Salt,188,145
Salt,224,163
Salt,84,7
Salt,130,291
Salt,92,37
Salt,65,102
Salt,195,14
Salt,144,68
Salt,4,148
Salt,248,250
Salt,125,127
Salt,172,163
Salt,232,188
Salt,207,196
Salt,35,106
Salt,210,16
Salt,117,56
Salt,277,84
Salt,267,62
Salt,146,229
Salt,175,8
Salt,131,59
Salt,125,192
Salt,297,143
Salt,166,52
Salt,134,132
Salt,155,136
Salt,107,216
Salt,210,221
Salt,232,290
Salt,295,92
Salt,172,116
Salt,212,175
Salt,46,98
Salt,143,213
Salt,19,189
Salt,244,51
Salt,117,147
Salt,190,142
Salt,136,179
Salt,222,251
Salt,9,27
Salt,198,7
Salt,271,49
Salt,182,235
Salt,237,43
Salt,40,57
Salt,223,206
Salt,78,213
Salt,278,77
Salt,282,23
Salt,204,182
Salt,59,225
Salt,297,235
Salt,270,164
Salt,230,21
Salt,298,224
Salt,111,273
Salt,11,90
Salt,127,53
Salt,113,199
Salt,257,281
Salt,196,45
Salt,213,133
Salt,293,266
Salt,97,141
Salt,293,233
Salt,162,138
Salt,159,215
Salt,26,235
Salt,187,50
Salt,149,257
Salt,288,72
Salt,94,150
Salt,271,180
Salt,105,58
Salt,16,171
Salt,248,275
Salt,279,201
Salt,39,9
Salt,272,245
Salt,104,96
Salt,278,160
Salt,213,231
Salt,92,31
Salt,99,143
Salt,223,259
Salt,81,242
Salt,249,276
Salt,24,101
Salt,275,107
Salt,289,248
Salt,121,69
Salt,236,32
Salt,243,182
Salt,260,2
Salt,55,177
Salt,53,24
Salt,49,165
Salt,194,295
Salt,252,67
Salt,181,283
Salt,156,126
Salt,117,264
Salt,268,297
Salt,259,258
Salt,122,121
Salt,3,49
Salt,155,68
Salt,279,209
Salt,43,163
Salt,282,65
Salt,271,146
Salt,280,32
Salt,197,268
Salt,47,80
Salt,285,253
Salt,33,180
Salt,57,286
Salt,59,249
Salt,37,133
Salt,243,237
Salt,113,171
Salt,246,52
Salt,221,126
Salt,264,20
Salt,46,252
Salt,104,245
Salt,28,163
Salt,114,231
Salt,92,247
Salt,85,275
Salt,134,65
Salt,82,179
Salt,91,161
Salt,145,107
Salt,187,133
Salt,18,59
Salt,114,34
Salt,290,172
Salt,199,270
Salt,270,14
Salt,101,230
Salt,130,155
Salt,201,210
Salt,264,163
Salt,83,268
Salt,50,11
Salt,30,185
Salt,15,285
Salt,22,290
Salt,204,145
Salt,80,1
Salt,139,52
Salt,152,202
Salt,1,258
Salt,274,166
Salt,299,167
Salt,286,70
Salt,16,267
Salt,62,127
Salt,69,66
Salt,273,188
Salt,209,143
Salt,252,213
Salt,3,270
Salt,178,112
Salt,193,44
Salt,241,267
Salt,142,40
Salt,24,293
Salt,132,168
Salt,122,63
Salt,170,152
Salt,40,270
Salt,133,8
Salt,180,109
Salt,244,181
Salt,144,64
Salt,79,33
Salt,183,202
Salt,42,163
Salt,153,11
Salt,50,293
Salt,241,25
Salt,99,271
Salt,41,295
Salt,127,117
Salt,182,146
Salt,106,29
Salt,11,6
Salt,255,19
Salt,152,68
Salt,277,151
Salt,241,65
Salt,21,106
Salt,173,223
Salt,256,1
Salt,297,180
Salt,220,129
Salt,190,103
Salt,193,195
Salt,73,185
Salt,236,95
Salt,92,55
Salt,255,49
Salt,182,255
Salt,211,144
Salt,225,227
Salt,43,26
Salt,198,31
Salt,105,287
Salt,234,246
Salt,69,116
Salt,227,297
Salt,72,168
Salt,175,104
Salt,28,33
Salt,259,130
Salt,110,1
Salt,157,33
Salt,287,208
Salt,94,180
Salt,289,250
Salt,28,81
Salt,114,234
Salt,275,131
Salt,90,262
Salt,6,199
Salt,16,260
Salt,209,213
Salt,234,274
Salt,226,150
Salt,87,141
Salt,291,249
Salt,208,289
Salt,162,52
Salt,57,114
Salt,115,204
Salt,127,287
Salt,193,263
Salt,269,133
Salt,116,195
Salt,30,224
Salt,296,72
Salt,143,109
Salt,273,70
Salt,8,127
Salt,170,141
Salt,134,66
Salt,269,55
Salt,108,181
Salt,178,246
Salt,63,260
Salt,42,158
Salt,181,255
Salt,67,162
Salt,108,63
Salt,234,18
Salt,182,69
Salt,268,282
Salt,242,181
Salt,80,294
Salt,231,263
Salt,182,36
Salt,63,150
Salt,56,250
Salt,70,66
Salt,53,271
Salt,20,83
Salt,149,11
Salt,38,49
Salt,70,50
Salt,5,181
Salt,87,146
Salt,129,111
Salt,205,204
Salt,280,249
Salt,120,290
Salt,75,213
Salt,265,36
Salt,39,195
Salt,97,299
Salt,289,202
Salt,39,263
Salt,149,193
Salt,259,47
Salt,264,231
Salt,212,121
Salt,179,280
Salt,291,253
Salt,81,233
Salt,7,62
Salt,48,95
Salt,86,191
Salt,164,191
Salt,136,168
Salt,248,91
Salt,139,233
Salt,96,130
Salt,45,33
Salt,30,76
Salt,255,142
Salt,206,1
Salt,291,94
Salt,73,48
Salt,110,101
Salt,257,45
Salt,241,130
Salt,103,116
Salt,247,6
Salt,200,49
Salt,22,95
Salt,54,136
Salt,291,0
Salt,160,92
Salt,128,31
Salt,268,120
Salt,137,141
Salt,30,294
Salt,179,144
Salt,4,280
Salt,192,202
Salt,6,133
Salt,258,165
Salt,275,101
Salt,283,269
Salt,116,250
Salt,133,87
Salt,151,272
Salt,169,140
Salt,13,246
Salt,213,238
Salt,106,129
Salt,243,278
Salt,36,176
Salt,217,122
Salt,68,0
Salt,296,6
Salt,43,173
Salt,260,3
Salt,43,6
Salt,190,42
Salt,110,61
Salt,186,235
Salt,204,215
Salt,57,91
Salt,206,147
Salt,99,13
Salt,135,21
Salt,176,149
Salt,61,129
Salt,132,52
Salt,102,8
Salt,39,180
Salt,65,112
Salt,135,79
Salt,179,170
Salt,110,156
Salt,204,190
Salt,273,282
Salt,292,57
Salt,182,96
Salt,228,279
Salt,45,260
Salt,206,19
Salt,287,104
Salt,175,291
Salt,255,278
Salt,95,202
Salt,40,113
Salt,83,216
Salt,95,265
Salt,25,90
Salt,181,142
Salt,129,135
Salt,272,110
Salt,207,165
Salt,202,145
Salt,91,85
Salt,268,168
