Type,X,Y
Salt,242,171
Salt,289,268
Salt,60,133
Salt,198,13
Salt,204,87
Salt,74,73
Salt,172,135
Salt,250,257
Salt,119,163
Salt,181,270
Salt,181,201
Salt,55,64
Salt,83,241
Salt,177,17
Salt,7,122
Salt,13,286
Salt,57,15
Salt,21,247
Salt,192,280
Salt,156,122
Salt,148,17
Salt,9,13
Salt,56,65
Salt,131,175
Salt,29,231
Salt,133,166
Salt,282,43
Salt,124,170
Salt,15,146
Salt,209,283
Salt,226,299
Salt,222,156
Salt,86,5
Salt,219,0
Salt,265,281
Salt,285,296
Salt,94,27
Salt,179,164
Salt,42,255
Salt,0,61
Salt,261,269
Salt,95,218
Salt,118,100
Salt,118,173
Salt,113,192
Salt,154,152
Salt,87,240
Salt,151,108
Salt,173,212
Salt,28,22
Salt,170,98
Salt,170,171
Salt,148,237
Salt,32,161
Salt,91,169
Salt,28,36
Salt,143,13
Salt,31,274
Salt,147,211
Salt,226,176
Salt,61,290
Salt,276,285
Salt,29,263
Salt,63,207
Salt,202,248
Salt,265,215
Salt,41,145
Salt,91,227
Salt,170,224
Salt,124,95
Salt,33,280
Salt,128,15
Salt,4,205
Salt,264,114
Salt,134,231
Salt,48,160
Salt,196,181
Salt,232,162
Salt,131,3
Salt,126,256
Salt,158,222
Salt,166,216
Salt,60,8
Salt,138,111
Salt,208,161
Salt,168,271
Salt,187,148
Salt,222,259
Salt,253,209
Salt,282,43
Salt,190,29
Salt,248,125
Salt,205,255
Salt,190,250
Salt,6,162
Salt,140,81
Salt,168,63
Salt,175,52
Salt,158,91
Salt,84,31
Salt,121,150
Salt,230,72
Salt,163,222
Salt,129,21
Salt,245,52
Salt,266,28
Salt,247,177
Salt,210,42
Salt,14,66
Salt,156,168
Salt,287,253
Salt,230,283
Salt,207,138
Salt,15,71
Salt,291,242
Salt,292,119
Salt,12,258
Salt,147,174
Salt,279,212
Salt,8,140
Salt,72,56
Salt,13,276
Salt,199,25
Salt,113,64
Salt,157,276
Salt,70,35
Salt,230,131
Salt,166,118
Salt,101,277
Salt,154,154
Salt,139,148
Salt,202,155
Salt,10,142
Salt,102,270
Salt,186,191
Salt,253,36
Salt,101,201
Salt,88,165
Salt,153,68
Salt,64,192
Salt,52,139
Salt,39,129
Salt,284,60
Salt,74,85
Salt,287,232
Salt,159,196
Salt,299,184
Salt,241,244
Salt,79,234
Salt,157,206
Salt,227,45
Salt,199,39
Salt,77,222
Salt,51,84
Salt,5,244
Salt,274,299
Salt,218,51
Salt,126,126
Salt,220,68
Salt,105,249
Salt,54,91
Salt,33,295
Salt,16,78
Salt,124,76
Salt,238,235
Salt,5,176
Salt,12,284
Salt,181,170
Salt,122,134
Salt,63,196
Salt,133,114
Salt,224,248
Salt,111,11
Salt,175,181
Salt,74,37
Salt,201,270
Salt,174,257
Salt,111,297
Salt,243,127
Salt,202,183
Salt,198,286
Salt,297,179
Salt,217,92
Salt,265,295
Salt,208,34
Salt,3,265
Salt,251,16
Salt,196,167
Salt,20,152
Salt,2,28
Salt,0,260
Salt,50,186
Salt,5,282
Salt,138,243
Salt,215,144
Salt,62,11
Salt,248,128
Salt,108,21
Salt,296,178
Salt,15,223
Salt,210,42
Salt,263,233
Salt,18,73
Salt,157,170
Salt,244,34
Salt,97,47
Salt,70,174
Salt,30,42
Salt,99,33
Salt,61,254
Salt,169,149
Salt,283,49
Salt,211,20
Salt,190,250
Salt,175,33
Salt,8,221
Salt,228,176
Salt,193,259
Salt,286,262
Salt,189,167
Salt,97,160
Salt,297,109
Salt,245,172
Salt,26,96
Salt,29,82
Salt,71,254
Salt,272,216
Salt,264,52
Salt,62,254
Salt,57,44
Salt,120,278
Salt,63,65
Salt,4,146
Salt,64,196
Salt,63,43
Salt,292,189
Salt,268,291
Salt,192,277
Salt,96,131
Salt,222,213
Salt,284,165
Salt,226,77
Salt,47,123
Salt,213,158
Salt,185,65
Salt,151,72
Salt,150,89
Salt,95,45
Salt,85,13
Salt,41,58
Salt,167,81
Salt,177,137
