Type,X,Y
Salt,174,161
Salt,300,363
Salt,110,164
Salt,308,198
Salt,301,47
Salt,20,178
Salt,80,178
Salt,244,280
Salt,94,233
Salt,322,198
Salt,186,229
Salt,381,398
Salt,175,123
Salt,0,328
Salt,146,68
Salt,288,160
Salt,194,249
Salt,181,317
Salt,262,121
Salt,321,226
Salt,385,287
Salt,76,194
Salt,136,0
Salt,275,316
Salt,261,200
Salt,323,126
Salt,52,94
Salt,389,378
Salt,366,115
Salt,264,148
Salt,172,288
Salt,390,302
Salt,390,359
Salt,59,377
Salt,362,360
Salt,283,214
Salt,114,338
Salt,2,289
Salt,382,24
Salt,327,288
Salt,10,224
Salt,250,247
Salt,361,228
Salt,120,128
Salt,19,138
Salt,330,336
Salt,302,136
Salt,16,263
Salt,344,126
Salt,84,245
Salt,117,317
Salt,163,130
Salt,131,306
Salt,59,35
Salt,3,385
Salt,171,116
Salt,200,151
Salt,119,17
Salt,200,214
Salt,300,253
Salt,237,374
Salt,74,244
Salt,227,331
Salt,53,130
Salt,127,378
Salt,386,248
Salt,163,88
Salt,67,220
Salt,386,120
Salt,244,307
Salt,356,313
Salt,377,80
Salt,317,62
Salt,145,385
Salt,208,350
Salt,369,110
Salt,113,243
Salt,297,349
Salt,143,264
Salt,230,334
Salt,349,393
Salt,65,71
Salt,263,76
Salt,235,371
Salt,317,181
Salt,382,234
Salt,89,196
Salt,344,121
Salt,313,0
Salt,35,234
Salt,386,354
Salt,175,77
Salt,81,172
Salt,154,30
Salt,106,386
Salt,171,353
Salt,81,182
Salt,231,276
Salt,300,26
Salt,340,141
Salt,216,25
Salt,178,174
Salt,100,171
Salt,343,398
Salt,318,113
Salt,354,334
Salt,55,269
Salt,58,232
Salt,299,366
Salt,285,116
Salt,296,294
Salt,23,255
Salt,47,20
Salt,310,346
Salt,145,237
Salt,217,377
Salt,7,48
Salt,350,116
Salt,179,330
Salt,27,352
Salt,270,254
Salt,85,321
Salt,343,138
Salt,109,197
Salt,224,2
Salt,263,203
Salt,333,58
Salt,242,5
Salt,134,175
Salt,35,133
Salt,350,47
Salt,316,144
Salt,289,350
Salt,246,197
Salt,105,264
Salt,347,4
Salt,22,22
Salt,127,91
Salt,187,113
Salt,3,110
Salt,370,380
Salt,201,174
Salt,185,87
Salt,273,387
Salt,259,394
Salt,216,195
Salt,196,265
Salt,364,43
Salt,91,94
Salt,88,80
Salt,37,355
Salt,59,350
Salt,155,228
Salt,347,260
Salt,394,385
Salt,107,22
Salt,129,203
Salt,312,308
Salt,134,94
Salt,393,96
Salt,301,87
Salt,285,187
Salt,38,119
Salt,291,368
Salt,214,141
Salt,205,192
Salt,126,169
Salt,336,20
Salt,12,106
Salt,286,342
Salt,178,176
Salt,46,250
Salt,202,198
Salt,303,215
Salt,358,19
Salt,147,189
Salt,139,344
Salt,45,51
Salt,4,28
Salt,374,267
Salt,75,65
Salt,173,120
Salt,292,160
Salt,10,154
Salt,287,164
Salt,177,47
Salt,262,305
Salt,387,242
Salt,71,112
Salt,47,88
Salt,321,61
Salt,28,227
Salt,271,85
Salt,104,93
Salt,264,291
Salt,195,245
Salt,93,221
Salt,74,343
Salt,90,130
Salt,93,344
Salt,392,53
Salt,308,46
Salt,348,47
Salt,201,105
Salt,194,69
Salt,198,202
Salt,55,221
Salt,127,90
Salt,48,228
Salt,114,268
Salt,325,39
Salt,298,213
Salt,390,302
Salt,38,62
Salt,277,269
Salt,361,281
Salt,5,17
Salt,130,187
Salt,107,129
Salt,342,353
Salt,362,228
Salt,280,135
Salt,142,230
Salt,133,39
Salt,6,299
Salt,214,324
Salt,392,312
Salt,140,361
Salt,364,332
Salt,266,135
Salt,341,370
Salt,220,333
Salt,272,51
Salt,350,3
Salt,33,130
Salt,363,318
Salt,365,234
Salt,390,368
Salt,356,120
Salt,57,163
Salt,33,332
Salt,272,32
Salt,33,86
Salt,47,234
Salt,230,388
Salt,161,31
Salt,125,52
Salt,379,221
Salt,261,63
Salt,374,36
Salt,205,20
Salt,140,396
Salt,70,258
Salt,211,192
Salt,15,330
Salt,381,136
Salt,15,319
Salt,15,207
Salt,259,341
Salt,260,229
Salt,214,352
Salt,310,59
Salt,63,77
Salt,249,302
Salt,103,15
Salt,89,373
Salt,187,274
Salt,372,264
Salt,339,278
Salt,302,112
Salt,44,160
Salt,171,242
Salt,146,395
Salt,126,120
Salt,244,321
Salt,332,110
Salt,376,265
Salt,252,60
Salt,50,207
Salt,76,294
Salt,187,311
Salt,392,40
Salt,383,225
Salt,70,339
Salt,78,136
Salt,302,40
Salt,268,172
Salt,246,196
Salt,151,160
Salt,34,329
Salt,55,45
Salt,105,105
Salt,207,341
Salt,298,16
Salt,58,399
Salt,46,77
Salt,98,63
Salt,196,245
Salt,161,135
Salt,283,273
Salt,200,142
Salt,273,311
Salt,378,233
Salt,226,98
Salt,294,273
Salt,352,365
Salt,393,305
Salt,376,373
Salt,119,70
Salt,57,164
Salt,14,353
Salt,215,166
Salt,109,348
Salt,364,384
Salt,174,354
Salt,259,230
Salt,296,356
Salt,83,146
Salt,3,93
Salt,160,358
Salt,325,381
Salt,38,318
Salt,103,17
Salt,361,6
Salt,249,106
Salt,277,256
Salt,24,22
Salt,342,182
Salt,71,149
Salt,94,160
Salt,230,131
Salt,199,259
Salt,274,183
Salt,104,252
Salt,377,161
Salt,100,233
Salt,248,50
Salt,340,308
Salt,21,196
Salt,286,293
Salt,246,95
Salt,37,31
Salt,204,189
Salt,13,170
Salt,2,306
Salt,252,343
Salt,339,345
Salt,24,192
Salt,312,263
Salt,373,370
Salt,351,198
Salt,233,169
Salt,395,330
Salt,28,48
Salt,62,380
Salt,302,311
Salt,229,106
Salt,46,182
Salt,394,91
Salt,91,334
Salt,297,116
Salt,13,232
Salt,225,172
Salt,321,192
Salt,380,55
Salt,172,377
Salt,209,213
Salt,396,62
Salt,6,348
Salt,139,377
Salt,59,239
Salt,393,185
Salt,174,364
Salt,268,332
Salt,26,202
Salt,56,240
Salt,186,60
Salt,382,95
Salt,82,256
Salt,103,314
Salt,2,278
Salt,219,356
Salt,124,18
Salt,75,268
Salt,259,272
Salt,95,2
Salt,256,254
Salt,186,399
Salt,322,21
Salt,390,291
Salt,191,211
Salt,161,38
Salt,122,68
Salt,318,380
Salt,257,195
Salt,257,275
Salt,191,311
Salt,359,225
Salt,308,117
Salt,306,266
Salt,122,106
Salt,212,222
Salt,25,374
Salt,288,157
Salt,284,14
Salt,37,206
Salt,309,137
Salt,392,144
Salt,342,157
Salt,198,43
Salt,365,177
Salt,115,96
Salt,23,251
Salt,93,352
Salt,212,311
Salt,189,120
Salt,372,115
Salt,288,214
Salt,180,312
Salt,194,152
Salt,348,209
Salt,68,175
Salt,216,42
Salt,64,352
Salt,4,219
Salt,71,390
Salt,253,184
Salt,392,313
Salt,37,173
Salt,274,205
Salt,388,87
Salt,178,32
Salt,37,9
Salt,396,231
Salt,59,384
Salt,178,204
Salt,312,187
Salt,249,159
Salt,71,45
Salt,388,61
Salt,151,263
Salt,249,354
Salt,97,148
Salt,379,342
Salt,310,297
Salt,360,124
Salt,111,96
Salt,120,112
Salt,93,154
Salt,150,152
Salt,43,225
Salt,295,307
Salt,312,96
Salt,396,38
Salt,193,62
Salt,23,247
Salt,281,252
Salt,118,379
Salt,265,220
Salt,261,169
Salt,273,76
Salt,153,176
Salt,398,205
Salt,363,134
Salt,210,325
Salt,205,196
Salt,3,8
Salt,165,200
Salt,204,137
Salt,215,220
Salt,121,217
Salt,343,132
Salt,151,21
Salt,24,306
Salt,116,27
Salt,176,229
Salt,220,153
Salt,137,235
Salt,387,47
Salt,127,142
Salt,145,207
Salt,160,130
Salt,276,207
Salt,367,262
Salt,125,143
Salt,208,308
Salt,106,383
Salt,242,139
Salt,360,146
Salt,192,152
Salt,87,133
Salt,150,124
Salt,207,343
Salt,164,55
Salt,163,367
Salt,44,275
Salt,279,35
Salt,257,249
Salt,383,338
Salt,72,236
Salt,17,50
Salt,217,64
Salt,73,204
Salt,134,359
Salt,245,391
Salt,198,16
Salt,226,266
Salt,239,192
Salt,197,356
Salt,171,304
Salt,84,49
Salt,254,178
Salt,159,2
Salt,68,372
Salt,178,314
Salt,22,367
Salt,322,398
Salt,72,362
Salt,322,162
Salt,360,88
Salt,205,111
Salt,45,215
Salt,39,125
Salt,251,258
Salt,254,47
Salt,203,199
Salt,270,2
Salt,113,36
Salt,290,13
Salt,184,137
Salt,225,76
Salt,356,362
Salt,396,121
Salt,379,278
Salt,9,111
Salt,77,251
Salt,248,126
Salt,133,297
Salt,277,328
Salt,212,67
Salt,272,110
Salt,281,337
Salt,116,191
Salt,93,105
Salt,307,291
Salt,255,95
Salt,23,178
Salt,306,172
Salt,53,263
Salt,23,207
Salt,382,158
Salt,365,77
Salt,349,59
Salt,257,349
Salt,85,154
Salt,322,158
Salt,151,217
Salt,248,62
Salt,27,16
Salt,52,147
Salt,262,278
Salt,74,157
Salt,274,50
Salt,265,5
Salt,320,115
Salt,253,324
Salt,336,129
Salt,70,169
Salt,82,227
Salt,100,32
Salt,294,209
Salt,287,212
Salt,300,331
Salt,159,67
Salt,116,22
Salt,232,161
Salt,365,319
Salt,108,57
Salt,97,209
Salt,360,27
Salt,112,21
Salt,148,186
Salt,186,159
Salt,5,250
Salt,395,313
Salt,323,20
Salt,361,5
Salt,111,187
Salt,189,359
Salt,258,34
Salt,20,125
Salt,113,292
Salt,369,362
Salt,73,321
Salt,264,242
Salt,340,374
Salt,328,242
Salt,391,121
Salt,158,198
Salt,366,100
Salt,117,168
Salt,221,326
Salt,271,390
Salt,110,161
Salt,94,27
Salt,225,292
Salt,247,171
Salt,379,356
Salt,326,44
Salt,84,102
Salt,152,377
Salt,227,58
Salt,62,83
Salt,266,375
Salt,311,42
Salt,279,165
Salt,336,136
Salt,36,324
Salt,364,89
Salt,184,22
Salt,90,249
Salt,101,189
Salt,367,53
Salt,292,94
Salt,19,191
Salt,340,115
Salt,375,265
Salt,245,385
Salt,372,39
Salt,333,397
Salt,170,108
Salt,248,345
Salt,27,9
Salt,115,250
Salt,236,172
Salt,329,164
Salt,77,218
Salt,317,355
Salt,396,245
Salt,140,286
Salt,293,335
Salt,352,104
Salt,151,184
Salt,301,165
Salt,241,190
Salt,239,382
Salt,280,38
Salt,105,358
Salt,141,100
Salt,245,303
Salt,0,294
Salt,191,177
Salt,12,140
Salt,307,104
Salt,5,167
Salt,305,31
Salt,21,136
Salt,316,181
Salt,110,366
Salt,188,330
Salt,62,314
Salt,121,244
Salt,361,166
Salt,195,153
Salt,28,336
Salt,75,226
Salt,178,336
Salt,174,278
Salt,68,361
Salt,11,169
Salt,190,390
Salt,75,367
Salt,342,315
Salt,293,336
Salt,228,225
Salt,251,262
Salt,280,156
Salt,71,360
Salt,386,354
Salt,62,59
Salt,76,84
Salt,289,304
Salt,221,67
Salt,259,200
Salt,84,365
Salt,62,382
Salt,27,359
Salt,378,240
Salt,94,48
Salt,239,235
Salt,71,276
Salt,378,199
Salt,386,166
Salt,259,298
Salt,353,285
Salt,182,52
Salt,38,377
Salt,339,286
Salt,356,330
Salt,316,76
Salt,67,344
Salt,199,98
Salt,391,73
Salt,175,344
Salt,37,349
Salt,153,207
Salt,78,310
Salt,149,130
Salt,5,146
Salt,90,336
Salt,172,97
Salt,381,191
Salt,84,60
Salt,95,379
Salt,341,55
Salt,189,284
Salt,17,296
Salt,112,287
Salt,215,127
Salt,93,100
Salt,41,84
Salt,285,227
Salt,264,389
Salt,114,102
Salt,232,383
Salt,293,260
Salt,332,260
Salt,27,5
Salt,210,210
Salt,322,361
Salt,80,274
Salt,226,173
Salt,327,85
Salt,237,236
Salt,124,175
Salt,201,293
Salt,110,128
Salt,151,314
Salt,6,228
Salt,18,361
Salt,310,129
Salt,61,119
Salt,222,87
Salt,361,108
Salt,336,27
Salt,349,65
Salt,382,327
Salt,184,391
Salt,4,355
Salt,7,334
Salt,300,144
Salt,239,231
Salt,126,342
Salt,336,375
Salt,130,391
Salt,243,297
Salt,28,187
