Type,X,Y
Salt,286,279
Salt,254,71
Salt,231,100
Salt,40,290
Salt,40,6
Salt,185,173
Salt,23,170
Salt,261,167
Salt,182,239
Salt,142,35
Salt,163,286
Salt,20,232
Salt,267,226
Salt,145,141
Salt,166,111
Salt,55,171
Salt,45,287
Salt,252,151
Salt,33,156
Salt,40,155
Salt,19,264
Salt,211,46
Salt,80,86
Salt,232,293
Salt,190,95
Salt,62,124
Salt,88,292
Salt,170,76
Salt,141,145
Salt,150,157
Salt,253,86
Salt,282,117
Salt,195,291
Salt,198,208
Salt,19,182
Salt,154,259
Salt,208,151
Salt,129,116
Salt,141,111
Salt,257,142
Salt,12,286
Salt,67,117
Salt,215,150
Salt,83,34
Salt,186,39
Salt,243,211
Salt,270,48
Salt,45,236
Salt,83,183
Salt,23,278
Salt,130,99
Salt,209,211
Salt,172,216
Salt,271,188
Salt,137,38
Salt,194,85
Salt,61,245
Salt,144,273
Salt,226,58
Salt,245,127
Salt,265,270
Salt,59,28
Salt,203,64
Salt,225,148
Salt,137,115
Salt,111,85
Salt,193,132
Salt,140,217
Salt,108,273
Salt,227,218
Salt,297,120
Salt,219,279
Salt,252,195
Salt,145,267
Salt,104,137
Salt,134,228
Salt,55,260
Salt,231,82
Salt,299,74
Salt,109,8
Salt,289,278
Salt,267,71
Salt,19,58
Salt,169,114
Salt,70,135
Salt,212,106
Salt,245,56
Salt,67,62
Salt,71,215
Salt,122,191
Salt,170,282
Salt,122,285
Salt,149,273
Salt,108,157
Salt,237,109
Salt,106,38
Salt,23,227
Salt,209,199
Salt,197,167
Salt,12,171
Salt,197,9
Salt,208,194
Salt,282,15
Salt,183,148
Salt,71,33
Salt,270,221
Salt,51,299
Salt,234,175
Salt,203,256
Salt,63,147
Salt,24,137
Salt,280,72
Salt,184,82
Salt,160,285
Salt,189,78
Salt,31,264
Salt,99,129
Salt,181,260
Salt,29,13
Salt,264,224
Salt,195,277
Salt,205,63
Salt,60,43
Salt,243,138
Salt,231,123
Salt,239,41
Salt,137,162
Salt,103,162
Salt,15,267
Salt,299,233
Salt,122,124
Salt,279,198
Salt,279,96
Salt,35,112
Salt,50,99
Salt,104,242
Salt,187,229
Salt,134,171
Salt,235,132
Salt,187,270
Salt,274,1
Salt,62,223
Salt,199,27
Salt,30,277
Salt,17,188
Salt,287,193
Salt,3,38
Salt,160,171
Salt,4,128
Salt,262,255
Salt,182,157
Salt,86,135
Salt,217,130
Salt,53,106
Salt,76,239
Salt,188,20
Salt,171,275
Salt,151,290
Salt,9,274
Salt,180,42
Salt,17,97
Salt,82,206
Salt,159,18
Salt,63,257
Salt,151,115
Salt,230,172
Salt,150,169
Salt,30,133
Salt,52,293
Salt,253,2
Salt,201,61
Salt,95,174
Salt,280,78
