Type,X,Y
Salt,207,9
Salt,206,79
Salt,5,107
Salt,46,192
Salt,3,60
Salt,288,49
Salt,97,130
Salt,0,296
Salt,263,269
Salt,8,89
Salt,33,12
Salt,25,299
Salt,222,203
Salt,43,23
Salt,89,128
Salt,18,178
Salt,164,277
Salt,233,30
Salt,253,230
Salt,208,153
Salt,165,110
Salt,131,246
Salt,123,112
Salt,220,128
Salt,204,244
Salt,140,105
Salt,75,13
Salt,259,103
Salt,242,277
Salt,92,263
Salt,15,277
Salt,61,193
Salt,246,257
Salt,170,187
Salt,12,243
Salt,228,211
Salt,60,187
Salt,5,146
Salt,100,209
Salt,0,99
Salt,105,132
Salt,206,279
Salt,12,183
Salt,169,121
Salt,127,178
Salt,177,70
Salt,225,9
Salt,205,73
Salt,261,82
Salt,280,148
Salt,204,67
Salt,26,287
Salt,227,198
Salt,292,62
Salt,4,56
Salt,172,266
Salt,224,253
Salt,188,145
Salt,74,263
Salt,136,174
Salt,253,119
Salt,26,206
Salt,181,44
Salt,283,230
Salt,128,283
Salt,97,230
Salt,248,195
Salt,164,61
Salt,242,157
Salt,296,239
Salt,34,0
Salt,86,140
Salt,191,265
Salt,131,111
Salt,241,196
Salt,277,145
Salt,231,64
Salt,71,21
Salt,94,19
Salt,14,192
Salt,160,174
Salt,116,232
Salt,173,236
Salt,79,73
Salt,261,81
Salt,100,281
Salt,294,283
Salt,46,207
Salt,253,280
Salt,68,49
Salt,90,164
Salt,221,17
Salt,180,96
Salt,12,131
Salt,132,99
Salt,179,44
Salt,156,106
Salt,134,284
Salt,276,170
Salt,174,8
Salt,245,178
Salt,6,3
Salt,201,77
Salt,139,194
Salt,244,279
Salt,269,63
Salt,145,104
Salt,201,195
Salt,83,0
Salt,2,199
Salt,18,60
Salt,205,211
Salt,120,125
Salt,58,105
Salt,25,84
Salt,44,137
Salt,171,102
Salt,267,162
Salt,32,266
Salt,94,231
Salt,1,133
Salt,194,206
Salt,299,109
Salt,252,199
Salt,199,93
Salt,10,114
Salt,171,102
Salt,173,159
Salt,145,298
Salt,34,185
Salt,35,141
Salt,46,123
Salt,87,255
Salt,195,35
Salt,227,296
Salt,281,189
Salt,116,297
Salt,94,81
Salt,67,241
Salt,157,218
Salt,181,95
Salt,226,193
Salt,154,81
Salt,116,200
Salt,224,151
Salt,205,189
Salt,153,48
Salt,67,151
Salt,26,39
Salt,260,262
Salt,67,235
Salt,115,246
Salt,166,242
Salt,179,180
Salt,60,253
Salt,258,262
Salt,255,222
Salt,161,27
Salt,109,104
Salt,147,87
Salt,193,84
Salt,271,68
Salt,144,24
Salt,83,99
Salt,79,122
Salt,183,68
Salt,66,220
Salt,176,275
Salt,251,291
Salt,275,17
Salt,275,109
Salt,7,287
Salt,17,86
Salt,163,109
Salt,29,62
Salt,59,129
Salt,8,228
Salt,98,33
Salt,236,274
Salt,186,68
Salt,239,256
Salt,156,205
Salt,284,91
Salt,165,63
Salt,90,95
Salt,291,183
Salt,293,201
Salt,79,134
Salt,58,271
Salt,65,91
Salt,92,31
Salt,249,129
Salt,213,143
Salt,270,258
Salt,259,99
Salt,146,127
Salt,42,249
Salt,241,256
Salt,58,207
Salt,74,220
Salt,204,115
Salt,97,143
Salt,178,4
Salt,291,216
Salt,241,276
Salt,34,137
Salt,263,89
Salt,122,55
Salt,84,145
Salt,227,113
Salt,281,56
Salt,150,251
Salt,267,162
Salt,254,40
Salt,181,67
Salt,191,182
Salt,102,222
Salt,5,131
Salt,209,66
Salt,108,252
Salt,238,20
Salt,49,135
Salt,215,63
Salt,53,261
Salt,108,103
Salt,231,293
Salt,127,263
Salt,182,276
Salt,126,186
Salt,162,20
Salt,219,153
Salt,13,281
Salt,184,255
Salt,119,126
Salt,155,294
Salt,254,23
Salt,97,187
Salt,163,99
Salt,186,179
Salt,4,215
Salt,57,277
Salt,154,87
Salt,56,241
Salt,85,117
Salt,12,226
Salt,255,213
Salt,24,118
Salt,87,6
Salt,78,281
Salt,91,225
Salt,95,152
Salt,149,172
Salt,61,254
Salt,187,288
Salt,207,147
Salt,119,92
Salt,242,133
Salt,230,34
Salt,261,214
Salt,188,160
Salt,195,252
Salt,279,22
Salt,24,12
Salt,33,253
Salt,273,50
Salt,68,140
Salt,239,266
Salt,153,257
Salt,22,81
Salt,270,281
Salt,43,21
Salt,133,131
Salt,246,84
Salt,52,220
Salt,3,261
Salt,60,139
Salt,46,137
Salt,231,22
Salt,1,140
Salt,119,92
Salt,69,141
Salt,142,193
Salt,244,250
Salt,179,20
Salt,150,228
Salt,214,88
Salt,123,93
Salt,229,281
Salt,166,108
Salt,86,68
Salt,215,243
Salt,226,11
Salt,142,77
Salt,233,179
Salt,52,274
Salt,197,70
Salt,170,43
Salt,230,32
Salt,117,145
Salt,76,17
Salt,123,258
Salt,152,121
Salt,184,243
Salt,176,114
Salt,242,53
Salt,138,90
Salt,113,59
Salt,94,299
Salt,274,12
Salt,26,293
Salt,193,156
Salt,298,74
Salt,295,286
Salt,29,76
Salt,50,50
Salt,239,33
Salt,154,188
Salt,19,133
Salt,220,191
Salt,218,15
Salt,90,194
Salt,281,36
Salt,273,118
Salt,51,145
Salt,197,143
Salt,62,241
Salt,154,287
Salt,147,223
Salt,212,248
Salt,196,76
Salt,210,26
Salt,237,236
Salt,96,169
Salt,61,290
Salt,92,136
Salt,13,243
Salt,19,122
Salt,85,13
Salt,94,32
Salt,144,29
Salt,24,105
Salt,37,212
Salt,244,260
Salt,236,263
Salt,157,138
Salt,44,149
Salt,234,149
Salt,60,181
Salt,230,274
Salt,172,124
Salt,42,298
Salt,131,7
Salt,216,203
Salt,23,196
Salt,106,40
Salt,114,74
Salt,54,91
Salt,233,269
Salt,16,170
Salt,95,27
Salt,144,82
Salt,172,233
Salt,65,28
Salt,73,99
Salt,33,159
Salt,129,18
Salt,92,190
Salt,236,102
Salt,134,15
Salt,157,277
Salt,206,230
Salt,80,141
Salt,215,278
Salt,289,121
Salt,231,108
Salt,226,4
Salt,250,99
Salt,179,295
Salt,121,54
Salt,124,209
Salt,30,89
Salt,52,264
Salt,66,128
Salt,154,253
Salt,14,83
Salt,207,28
Salt,4,1
Salt,16,266
Salt,202,189
Salt,7,282
Salt,200,253
Salt,198,123
Salt,187,152
Salt,187,49
Salt,123,11
Salt,35,180
Salt,2,32
Salt,46,130
Salt,115,277
Salt,1,260
Salt,182,295
Salt,226,291
Salt,87,177
Salt,288,165
Salt,248,68
Salt,50,120
Salt,209,282
Salt,191,144
Salt,28,275
Salt,51,293
Salt,167,95
Salt,133,159
Salt,168,46
Salt,40,187
Salt,62,50
Salt,95,45
Salt,228,200
Salt,167,263
Salt,137,219
Salt,126,168
Salt,112,154
Salt,194,65
Salt,59,199
Salt,69,129
Salt,34,164
Salt,92,83
Salt,81,110
Salt,155,124
Salt,65,187
Salt,84,160
Salt,93,23
Salt,136,197
Salt,107,92
Salt,9,130
Salt,295,11
Salt,194,292
Salt,267,26
Salt,214,288
Salt,257,178
Salt,122,215
Salt,30,175
Salt,4,294
Salt,205,292
Salt,243,151
Salt,196,117
Salt,60,91
Salt,200,60
Salt,40,256
Salt,133,63
Salt,16,293
Salt,231,43
Salt,187,7
Salt,102,20
Salt,106,236
Salt,251,292
Salt,90,197
Salt,206,28
Salt,219,65
Salt,161,94
Salt,251,103
Salt,143,103
Salt,115,105
Salt,40,257
Salt,68,23
Salt,44,292
Salt,232,173
Salt,208,180
Salt,216,268
Salt,163,248
Salt,83,76
Salt,141,96
Salt,123,82
Salt,263,106
Salt,74,293
Salt,219,267
Salt,128,122
Salt,260,135
Salt,170,10
Salt,119,48
Salt,131,146
Salt,40,137
Salt,233,188
Salt,144,137
Salt,35,131
Salt,70,11
Salt,91,220
Salt,272,128
Salt,258,85
Salt,0,202
Salt,24,199
Salt,297,206
Salt,272,105
Salt,20,295
Salt,163,87
Salt,260,231
Salt,204,25
Salt,208,115
Salt,204,216
Salt,299,103
Salt,115,170
Salt,141,1
Salt,6,286
Salt,53,43
Salt,135,245
Salt,162,165
Salt,282,152
Salt,225,116
Salt,128,244
Salt,113,241
Salt,222,7
Salt,75,237
Salt,138,19
Salt,5,285
Salt,95,238
Salt,229,239
Salt,26,281
Salt,144,4
Salt,61,289
Salt,220,285
Salt,152,185
Salt,145,24
Salt,169,38
Salt,46,1
Salt,221,135
Salt,33,105
Salt,173,220
Salt,138,299
Salt,291,45
Salt,138,104
Salt,66,142
Salt,116,109
Salt,21,17
Salt,296,190
Salt,182,10
Salt,64,14
Salt,31,40
Salt,235,141
Salt,17,241
Salt,240,294
Salt,154,297
Salt,203,38
Salt,147,105
Salt,111,214
Salt,273,144
Salt,272,168
Salt,230,256
Salt,162,182
Salt,10,152
Salt,194,109
Salt,127,195
Salt,38,120
Salt,222,225
Salt,207,230
Salt,180,71
Salt,182,202
Salt,71,263
Salt,14,106
Salt,210,207
Salt,296,210
Salt,0,163
Salt,22,126
Salt,10,56
Salt,279,252
Salt,183,263
Salt,95,45
Salt,291,203
Salt,257,45
Salt,253,235
Salt,25,283
Salt,293,173
Salt,2,210
Salt,244,12
Salt,197,219
Salt,109,46
Salt,73,81
Salt,231,123
Salt,206,122
Salt,73,277
Salt,89,36
Salt,157,276
Salt,45,148
Salt,174,69
Salt,284,172
Salt,254,104
Salt,233,9
Salt,292,251
Salt,32,72
Salt,281,225
Salt,126,35
Salt,258,95
Salt,248,90
Salt,43,56
Salt,226,271
Salt,217,179
Salt,172,249
Salt,194,81
Salt,125,80
Salt,68,255
Salt,48,267
Salt,91,176
Salt,171,162
Salt,77,118
Salt,1,275
Salt,247,256
Salt,245,188
Salt,136,178
Salt,108,273
Salt,214,53
Salt,299,299
Salt,91,152
Salt,279,158
Salt,124,98
Salt,255,252
Salt,67,38
Salt,98,116
Salt,111,128
Salt,174,288
Salt,108,65
Salt,6,151
Salt,223,127
Salt,61,16
Salt,123,117
Salt,123,163
Salt,107,255
Salt,283,136
Salt,67,216
Salt,141,241
Salt,21,35
Salt,5,112
Salt,138,69
Salt,76,77
Salt,71,165
Salt,223,23
Salt,180,196
Salt,266,145
Salt,75,11
Salt,16,127
Salt,80,298
Salt,29,243
Salt,100,286
Salt,107,103
Salt,71,218
Salt,79,216
Salt,82,210
Salt,54,104
Salt,277,59
Salt,131,71
Salt,280,252
Salt,170,228
Salt,153,134
Salt,251,12
Salt,121,5
Salt,104,220
Salt,124,209
Salt,106,153
Salt,234,157
Salt,215,181
Salt,67,267
Salt,138,190
Salt,169,205
Salt,96,33
Salt,291,208
Salt,201,112
Salt,96,297
Salt,124,172
Salt,69,167
Salt,88,14
Salt,126,226
Salt,55,298
Salt,111,260
Salt,28,264
Salt,299,131
Salt,272,4
Salt,38,124
Salt,132,55
Salt,138,164
Salt,190,139
Salt,155,181
Salt,50,240
Salt,233,107
Salt,150,18
Salt,67,137
Salt,227,177
Salt,167,62
Salt,197,166
Salt,230,247
Salt,195,5
Salt,228,93
Salt,0,75
Salt,100,130
Salt,79,2
Salt,268,98
Salt,216,122
Salt,61,108
Salt,151,195
Salt,103,230
Salt,30,115
Salt,180,207
Salt,66,216
Salt,120,70
Salt,127,238
Salt,170,90
Salt,185,85
Salt,48,206
Salt,299,288
Salt,25,228
Salt,256,168
Salt,136,290
Salt,132,203
Salt,74,118
Salt,156,83
Salt,18,142
Salt,152,58
Salt,143,126
Salt,71,76
Salt,122,180
Salt,29,184
Salt,277,50
Salt,241,244
Salt,99,212
Salt,164,68
Salt,155,182
Salt,288,275
Salt,277,140
Salt,205,204
Salt,228,82
Salt,279,91
Salt,203,249
Salt,98,108
Salt,87,157
Salt,279,50
Salt,1,282
Salt,229,114
Salt,231,13
Salt,8,81
Salt,94,175
Salt,47,150
Salt,278,120
Salt,88,143
Salt,92,29
Salt,92,63
Salt,38,288
Salt,282,165
Salt,12,278
Salt,139,16
Salt,273,11
Salt,6,5
Salt,147,290
Salt,172,234
Salt,122,243
Salt,229,244
Salt,210,146
Salt,22,17
Salt,10,240
Salt,180,183
Salt,191,222
Salt,237,148
