Type,X,Y
Salt,198,28
Salt,213,111
Salt,37,31
Salt,157,79
Salt,29,238
Salt,283,236
Salt,184,1
Salt,37,226
Salt,33,208
Salt,83,20
Salt,8,233
Salt,248,51
Salt,233,257
Salt,238,121
Salt,122,80
Salt,142,62
Salt,2,14
Salt,249,133
Salt,281,112
Salt,178,294
Salt,145,178
Salt,114,222
Salt,292,275
Salt,134,229
Salt,70,80
Salt,246,115
Salt,108,161
Salt,124,58
Salt,168,111
Salt,45,174
Salt,18,51
Salt,209,105
Salt,157,205
Salt,187,8
Salt,192,237
Salt,262,237
Salt,155,109
Salt,252,249
Salt,70,33
Salt,244,190
Salt,134,183
Salt,107,203
Salt,251,5
Salt,106,129
Salt,64,181
Salt,284,232
Salt,204,145
Salt,122,139
Salt,6,40
Salt,205,216
Salt,96,248
Salt,143,184
Salt,207,154
Salt,41,99
Salt,157,92
Salt,166,232
Salt,238,93
Salt,32,136
Salt,78,291
Salt,26,260
Salt,23,130
Salt,3,68
Salt,83,217
Salt,72,56
Salt,181,96
Salt,56,133
Salt,96,64
Salt,204,274
Salt,59,125
Salt,244,108
Salt,141,67
Salt,90,127
Salt,142,208
Salt,121,290
Salt,44,134
Salt,132,118
Salt,243,207
Salt,9,202
Salt,110,212
Salt,33,296
Salt,73,225
Salt,161,76
Salt,68,84
Salt,61,187
Salt,284,48
Salt,198,13
Salt,1,284
Salt,274,88
Salt,100,80
Salt,274,249
Salt,35,219
Salt,179,26
Salt,153,121
Salt,129,45
Salt,156,97
Salt,97,215
Salt,286,137
Salt,59,284
Salt,56,180
Salt,188,7
Salt,118,1
Salt,144,143
Salt,278,112
Salt,27,29
Salt,156,26
Salt,63,142
Salt,114,58
Salt,119,245
Salt,178,20
Salt,46,274
Salt,38,179
Salt,69,297
Salt,42,261
Salt,54,219
Salt,133,233
Salt,223,34
Salt,171,177
Salt,213,122
Salt,5,248
Salt,7,217
Salt,90,10
Salt,230,196
Salt,228,225
Salt,212,119
Salt,255,3
Salt,291,166
Salt,101,187
Salt,45,270
Salt,5,120
Salt,164,210
Salt,203,140
Salt,60,50
Salt,297,297
Salt,193,42
Salt,166,80
Salt,35,33
Salt,195,185
Salt,203,157
Salt,97,56
Salt,128,264
Salt,168,284
Salt,72,168
Salt,104,95
Salt,116,42
Salt,176,270
Salt,89,14
Salt,30,42
Salt,299,46
Salt,247,1
Salt,140,163
Salt,278,235
Salt,201,264
Salt,138,107
Salt,51,228
Salt,106,290
Salt,83,151
Salt,190,285
Salt,208,37
Salt,23,172
Salt,196,251
Salt,151,243
Salt,214,65
Salt,178,274
Salt,193,219
Salt,138,86
Salt,81,124
Salt,135,73
Salt,235,36
Salt,255,27
Salt,297,159
Salt,260,260
Salt,159,176
Salt,46,149
Salt,10,257
Salt,270,42
Salt,271,148
Salt,87,204
Salt,217,103
Salt,272,30
Salt,187,260
Salt,266,256
Salt,280,210
Salt,250,174
Salt,134,29
Salt,285,11
Salt,82,66
Salt,126,49
Salt,229,195
Salt,53,131
Salt,275,139
Salt,213,238
Salt,39,213
Salt,200,109
Salt,74,1
Salt,97,261
Salt,92,80
Salt,147,246
Salt,201,15
Salt,181,45
Salt,193,224
Salt,273,247
Salt,208,47
Salt,157,134
Salt,44,65
Salt,141,151
Salt,160,46
Salt,162,192
Salt,173,37
Salt,235,214
Salt,211,279
Salt,7,186
Salt,80,213
Salt,10,9
Salt,5,78
Salt,228,237
Salt,268,150
Salt,53,34
Salt,253,215
Salt,127,183
Salt,188,44
Salt,178,276
Salt,68,241
Salt,88,212
Salt,135,19
Salt,13,249
Salt,285,288
Salt,124,259
Salt,119,8
Salt,294,152
Salt,218,188
Salt,131,141
Salt,4,225
Salt,55,255
Salt,196,122
Salt,196,168
Salt,92,194
Salt,259,157
Salt,270,60
Salt,232,179
Salt,116,49
Salt,284,104
Salt,114,220
Salt,69,263
Salt,224,222
Salt,107,74
Salt,210,6
Salt,20,287
Salt,161,29
Salt,180,236
Salt,49,161
Salt,8,84
Salt,213,86
Salt,264,124
Salt,199,291
Salt,100,92
Salt,214,60
Salt,192,190
Salt,298,129
Salt,189,192
Salt,195,90
Salt,70,252
Salt,253,192
Salt,257,287
Salt,192,53
Salt,5,108
Salt,285,66
Salt,151,168
Salt,129,104
Salt,217,68
Salt,184,72
Salt,203,44
Salt,46,144
Salt,253,32
Salt,210,270
Salt,189,70
Salt,87,16
Salt,249,149
Salt,181,71
Salt,110,39
Salt,34,93
Salt,287,126
Salt,294,122
Salt,148,239
Salt,299,36
Salt,112,45
Salt,117,65
Salt,158,109
Salt,48,0
Salt,19,113
Salt,122,183
Salt,234,254
Salt,9,292
Salt,99,36
Salt,132,223
Salt,160,290
Salt,228,110
Salt,206,55
Salt,39,26
Salt,125,144
Salt,169,151
Salt,121,89
Salt,236,190
Salt,64,40
Salt,68,30
Salt,278,143
Salt,228,80
Salt,197,195
Salt,53,209
Salt,284,139
Salt,78,228
Salt,220,46
Salt,270,299
Salt,121,132
Salt,103,86
Salt,199,271
Salt,40,155
Salt,284,214
Salt,65,117
Salt,284,294
Salt,139,30
Salt,11,282
Salt,253,277
Salt,205,277
Salt,248,259
Salt,236,27
Salt,211,240
Salt,191,152
Salt,46,45
Salt,13,185
Salt,157,267
Salt,242,193
Salt,102,52
Salt,43,216
Salt,151,23
Salt,201,130
Salt,107,73
Salt,82,294
Salt,109,252
Salt,288,166
Salt,222,61
Salt,33,183
Salt,115,208
Salt,117,274
Salt,292,44
Salt,190,228
Salt,225,120
Salt,220,14
Salt,296,87
Salt,295,120
Salt,103,22
Salt,245,199
Salt,73,111
Salt,82,78
Salt,196,155
Salt,281,71
Salt,197,147
Salt,250,135
Salt,185,166
Salt,149,105
Salt,190,106
Salt,126,33
Salt,112,235
Salt,102,83
Salt,269,192
Salt,240,49
Salt,297,74
Salt,161,231
Salt,218,98
Salt,197,108
Salt,209,121
Salt,234,66
Salt,208,95
Salt,284,179
Salt,19,33
Salt,27,2
Salt,235,188
Salt,187,280
Salt,4,150
Salt,235,95
Salt,174,186
Salt,70,212
Salt,29,126
Salt,136,189
Salt,58,23
Salt,197,86
Salt,99,136
Salt,294,61
Salt,226,27
Salt,136,195
Salt,24,107
Salt,96,270
Salt,239,280
Salt,80,250
Salt,197,237
Salt,224,227
Salt,228,215
Salt,159,143
Salt,90,20
Salt,277,173
Salt,71,167
Salt,24,91
Salt,200,10
Salt,81,4
Salt,26,85
Salt,185,188
Salt,138,178
Salt,221,12
Salt,150,247
Salt,228,279
Salt,244,238
Salt,227,208
Salt,220,23
Salt,104,282
Salt,228,165
Salt,30,106
Salt,100,207
Salt,127,58
Salt,283,70
Salt,174,235
Salt,220,131
Salt,284,265
Salt,214,197
Salt,45,156
Salt,216,132
Salt,249,66
Salt,141,118
Salt,122,172
Salt,169,208
Salt,175,83
Salt,152,217
Salt,99,245
Salt,116,196
Salt,124,115
Salt,282,123
Salt,250,139
Salt,137,90
Salt,120,1
Salt,86,137
Salt,270,207
Salt,63,6
Salt,205,21
Salt,18,268
Salt,248,117
Salt,187,263
Salt,216,248
Salt,22,183
Salt,285,63
Salt,62,20
Salt,284,71
Salt,131,204
Salt,245,93
Salt,276,160
Salt,86,285
Salt,18,46
Salt,5,101
Salt,155,153
Salt,56,14
Salt,253,134
Salt,86,92
Salt,124,218
Salt,180,256
Salt,121,46
Salt,283,164
Salt,138,108
Salt,32,207
Salt,77,58
Salt,71,284
Salt,243,244
Salt,296,191
Salt,65,269
Salt,233,262
Salt,246,150
Salt,165,6
Salt,201,277
