Type,X,Y
Salt,62,59
Salt,37,215
Salt,46,176
Salt,170,133
Salt,254,16
Salt,270,36
Salt,142,79
Salt,229,247
Salt,267,96
Salt,254,140
Salt,49,1
Salt,95,46
Salt,127,194
Salt,184,209
Salt,29,228
Salt,98,257
Salt,141,9
Salt,34,19
Salt,143,71
Salt,150,248
Salt,296,218
Salt,86,196
Salt,133,189
Salt,265,286
Salt,87,221
Salt,124,13
Salt,286,263
Salt,86,268
Salt,278,32
Salt,120,90
Salt,293,224
Salt,292,135
Salt,193,39
Salt,278,227
Salt,152,194
Salt,40,134
Salt,76,133
Salt,47,69
Salt,123,97
Salt,178,170
Salt,229,176
Salt,200,142
Salt,25,203
Salt,67,161
Salt,250,276
Salt,246,47
Salt,68,86
Salt,221,299
Salt,139,204
Salt,25,147
Salt,289,145
Salt,219,60
Salt,200,116
Salt,77,1
Salt,241,194
Salt,187,43
Salt,99,269
Salt,255,271
Salt,50,132
Salt,210,274
Salt,273,206
Salt,112,62
Salt,273,43
Salt,274,296
Salt,257,283
Salt,87,246
Salt,297,121
Salt,275,44
Salt,233,212
Salt,283,281
Salt,267,226
Salt,204,46
Salt,230,257
Salt,116,183
Salt,182,269
Salt,138,185
Salt,171,64
Salt,203,90
Salt,66,60
Salt,83,77
Salt,74,266
Salt,225,95
Salt,223,247
Salt,52,139
Salt,105,252
Salt,61,268
Salt,73,78
Salt,111,41
Salt,244,177
Salt,236,15
Salt,1,204
Salt,277,232
Salt,8,218
Salt,176,205
Salt,216,24
Salt,202,127
Salt,120,209
Salt,74,249
Salt,299,240
Salt,231,10
Salt,49,219
Salt,60,284
Salt,240,138
Salt,264,262
Salt,290,210
Salt,116,231
Salt,50,45
Salt,248,12
Salt,101,139
Salt,253,273
Salt,200,288
Salt,200,113
Salt,119,216
Salt,75,183
Salt,78,224
Salt,47,118
Salt,88,3
Salt,212,152
Salt,229,296
Salt,230,4
Salt,9,238
Salt,21,59
Salt,92,120
Salt,116,226
Salt,125,285
Salt,207,245
Salt,9,35
Salt,49,13
Salt,152,113
Salt,250,277
Salt,241,5
Salt,218,125
Salt,239,91
Salt,150,15
Salt,183,81
Salt,138,17
Salt,263,207
Salt,107,48
Salt,185,77
Salt,175,77
Salt,244,153
Salt,66,146
Salt,45,192
Salt,111,157
Salt,101,7
Salt,100,264
Salt,78,103
Salt,25,150
Salt,264,210
Salt,72,81
Salt,148,61
Salt,40,273
Salt,19,94
Salt,137,227
Salt,47,173
Salt,4,114
Salt,129,215
Salt,23,70
Salt,95,258
Salt,8,224
Salt,83,274
Salt,78,228
Salt,117,92
Salt,171,109
Salt,221,144
Salt,5,47
Salt,250,110
Salt,107,211
Salt,197,180
Salt,177,203
Salt,5,257
Salt,25,20
Salt,108,274
Salt,33,153
Salt,286,61
Salt,161,212
Salt,218,178
Salt,256,296
Salt,63,102
Salt,280,48
Salt,57,43
Salt,51,130
Salt,225,224
Salt,162,280
Salt,191,1
Salt,77,173
Salt,66,1
Salt,271,79
Salt,68,207
Salt,14,88
Salt,159,157
Salt,54,59
Salt,169,7
Salt,248,95
Salt,136,288
Salt,203,32
Salt,94,286
Salt,38,122
Salt,211,13
Salt,74,180
Salt,214,212
Salt,94,149
Salt,172,82
Salt,31,55
Salt,21,249
Salt,4,102
Salt,93,50
Salt,289,210
Salt,221,94
Salt,112,126
Salt,96,106
Salt,275,142
Salt,144,127
Salt,159,177
Salt,129,289
Salt,42,205
Salt,27,297
Salt,113,166
Salt,125,91
Salt,199,259
Salt,77,185
Salt,188,261
Salt,204,260
Salt,156,281
Salt,54,295
Salt,204,225
Salt,142,116
Salt,238,188
Salt,119,19
Salt,235,160
Salt,246,38
Salt,250,80
Salt,149,212
Salt,81,236
Salt,27,298
Salt,189,245
Salt,256,206
Salt,75,219
Salt,253,294
Salt,296,215
Salt,163,124
Salt,180,123
