Type,X,Y
Salt,371,241
Salt,154,182
Salt,172,206
Salt,111,118
Salt,212,157
Salt,314,250
Salt,58,83
Salt,253,2
Salt,200,368
Salt,82,245
Salt,343,202
Salt,319,65
Salt,319,298
Salt,348,370
Salt,228,75
Salt,106,215
Salt,342,225
Salt,335,75
Salt,89,317
Salt,63,269
Salt,4,131
Salt,6,290
Salt,41,48
Salt,331,205
Salt,195,283
Salt,392,176
Salt,169,193
Salt,140,17
Salt,83,44
Salt,306,279
Salt,325,203
Salt,181,189
Salt,141,109
Salt,332,320
Salt,23,124
Salt,276,53
Salt,44,256
Salt,83,198
Salt,167,101
Salt,16,230
Salt,28,327
Salt,165,145
Salt,335,229
Salt,310,395
Salt,364,0
Salt,356,147
Salt,80,99
Salt,45,376
Salt,43,80
Salt,297,42
Salt,268,84
Salt,291,358
Salt,263,147
Salt,165,101
Salt,297,101
Salt,246,254
Salt,342,288
Salt,243,95
Salt,61,268
Salt,118,362
Salt,158,261
Salt,166,374
Salt,284,253
Salt,92,121
Salt,92,95
Salt,256,278
Salt,216,337
Salt,32,93
Salt,71,121
Salt,184,100
Salt,88,144
Salt,353,63
Salt,301,259
Salt,216,393
Salt,277,273
Salt,215,315
Salt,334,106
Salt,275,138
Salt,259,329
Salt,165,101
Salt,7,184
Salt,177,81
Salt,186,94
Salt,394,318
Salt,172,380
Salt,142,228
Salt,329,303
Salt,360,311
Salt,118,29
Salt,160,190
Salt,374,19
Salt,37,367
Salt,384,98
Salt,333,109
Salt,357,232
Salt,388,245
Salt,305,132
Salt,363,256
Salt,155,252
Salt,366,301
Salt,236,299
Salt,369,132
Salt,389,394
Salt,358,237
Salt,147,31
Salt,44,316
Salt,109,311
Salt,244,52
Salt,29,162
Salt,201,110
Salt,18,137
Salt,50,43
Salt,96,245
Salt,85,111
Salt,4,259
Salt,47,115
Salt,315,141
Salt,308,390
Salt,179,338
Salt,185,48
Salt,287,137
Salt,88,374
Salt,379,210
Salt,20,3
Salt,247,381
Salt,356,391
Salt,49,266
Salt,52,214
Salt,73,6
Salt,357,9
Salt,338,8
Salt,34,139
Salt,285,113
Salt,93,227
Salt,191,77
Salt,24,75
Salt,31,328
Salt,354,3
Salt,311,168
Salt,88,275
Salt,348,55
Salt,34,88
Salt,121,170
Salt,157,244
Salt,52,212
Salt,253,181
Salt,154,388
Salt,312,83
Salt,63,186
Salt,141,71
Salt,257,80
Salt,344,67
Salt,304,18
Salt,256,163
Salt,141,6
Salt,3,91
Salt,299,46
Salt,367,96
Salt,5,378
Salt,237,200
Salt,237,132
Salt,281,207
Salt,334,221
Salt,231,245
Salt,262,53
Salt,80,268
Salt,227,320
Salt,75,37
Salt,294,79
Salt,358,309
Salt,389,398
Salt,381,148
Salt,171,103
Salt,193,282
Salt,292,5
Salt,5,138
Salt,140,304
Salt,132,253
Salt,252,195
Salt,201,0
Salt,54,32
Salt,376,286
Salt,282,106
Salt,231,263
Salt,68,75
Salt,292,57
Salt,124,282
Salt,67,244
Salt,296,2
Salt,307,267
Salt,310,241
Salt,108,388
Salt,8,43
Salt,252,24
Salt,304,357
Salt,125,22
Salt,373,275
Salt,38,59
Salt,0,103
Salt,369,194
Salt,373,83
Salt,285,223
Salt,94,265
Salt,382,78
Salt,13,170
Salt,312,178
Salt,165,309
Salt,333,247
Salt,197,333
Salt,126,96
Salt,6,269
Salt,174,153
Salt,152,375
Salt,202,397
Salt,281,79
Salt,102,104
Salt,28,335
Salt,121,180
Salt,99,274
Salt,213,240
Salt,300,178
Salt,222,392
Salt,283,278
Salt,34,178
Salt,138,114
Salt,316,209
Salt,183,251
Salt,179,152
Salt,293,75
Salt,163,150
Salt,246,50
Salt,232,371
Salt,14,276
Salt,140,23
Salt,156,117
Salt,260,351
Salt,271,285
Salt,173,299
Salt,392,184
Salt,349,11
Salt,260,206
Salt,150,85
Salt,199,357
Salt,184,124
Salt,92,338
Salt,67,350
Salt,392,126
Salt,206,99
Salt,311,106
Salt,380,200
Salt,255,396
Salt,157,26
Salt,394,55
Salt,235,16
Salt,60,290
Salt,374,141
Salt,2,182
Salt,391,243
Salt,260,9
Salt,116,315
Salt,5,325
Salt,125,77
Salt,277,205
Salt,48,165
Salt,100,253
Salt,183,171
Salt,42,236
Salt,51,53
Salt,6,16
Salt,83,373
Salt,399,294
Salt,214,132
Salt,159,220
Salt,313,85
Salt,250,150
Salt,274,137
Salt,398,378
Salt,259,212
Salt,296,44
Salt,68,83
Salt,217,14
Salt,243,347
Salt,290,230
Salt,271,61
Salt,166,192
Salt,257,76
Salt,298,301
Salt,102,184
Salt,384,306
Salt,144,142
Salt,315,90
Salt,213,374
Salt,88,188
Salt,123,162
Salt,221,95
Salt,9,73
Salt,22,66
Salt,94,222
Salt,143,40
Salt,97,55
Salt,324,59
Salt,164,29
Salt,48,358
Salt,255,255
Salt,394,377
Salt,276,52
Salt,17,302
Salt,179,251
Salt,0,245
Salt,82,310
Salt,43,53
Salt,137,207
Salt,240,349
Salt,270,163
Salt,75,389
Salt,377,191
Salt,281,372
Salt,176,93
Salt,5,155
Salt,224,35
Salt,50,377
Salt,144,265
