Type,X,Y
Salt,286,162
Salt,165,78
Salt,166,278
Salt,88,82
Salt,254,14
Salt,295,155
Salt,60,96
Salt,175,208
Salt,137,273
Salt,177,227
Salt,197,193
Salt,140,254
Salt,264,139
Salt,198,122
Salt,164,297
Salt,104,120
Salt,69,62
Salt,290,168
Salt,150,167
Salt,24,104
Salt,118,224
Salt,204,274
Salt,65,148
Salt,223,239
Salt,104,267
Salt,176,49
Salt,202,245
Salt,277,144
Salt,136,223
Salt,123,143
Salt,163,237
Salt,61,287
Salt,0,247
Salt,271,38
Salt,233,166
Salt,248,243
Salt,136,88
Salt,140,101
Salt,38,48
Salt,182,168
Salt,284,196
Salt,204,184
Salt,13,294
Salt,214,260
Salt,125,168
Salt,85,290
Salt,100,117
Salt,203,266
Salt,124,99
Salt,296,161
Salt,154,139
Salt,21,58
Salt,58,202
Salt,284,40
Salt,4,36
Salt,271,88
Salt,125,108
Salt,247,233
Salt,229,82
Salt,100,92
Salt,11,81
Salt,83,17
Salt,228,37
Salt,174,73
Salt,31,102
Salt,120,218
Salt,96,281
Salt,142,136
Salt,35,209
Salt,184,126
Salt,182,206
Salt,264,34
Salt,265,33
Salt,137,44
Salt,277,219
Salt,153,138
Salt,19,0
Salt,281,106
Salt,3,155
Salt,54,187
Salt,8,72
Salt,92,122
Salt,26,262
Salt,43,250
Salt,282,230
Salt,292,230
Salt,272,297
Salt,138,189
Salt,284,57
Salt,174,107
Salt,282,222
Salt,210,129
Salt,89,149
Salt,72,138
Salt,91,173
Salt,26,48
Salt,121,282
Salt,269,253
Salt,249,109
Salt,205,245
Salt,251,102
Salt,19,34
Salt,11,246
Salt,115,2
Salt,137,79
Salt,0,282
Salt,83,16
Salt,94,83
Salt,183,49
Salt,11,23
Salt,287,144
Salt,227,59
Salt,241,50
Salt,132,96
Salt,31,115
Salt,34,234
Salt,262,22
Salt,64,236
Salt,267,125
Salt,90,216
Salt,93,247
Salt,256,261
Salt,251,202
Salt,154,225
Salt,13,8
Salt,13,160
Salt,65,61
Salt,14,273
Salt,4,112
Salt,285,74
Salt,214,42
Salt,209,209
Salt,135,25
Salt,236,38
Salt,252,42
Salt,122,196
Salt,65,75
Salt,207,25
Salt,23,127
Salt,208,266
Salt,297,159
Salt,273,267
Salt,264,16
Salt,290,26
Salt,208,107
Salt,167,159
Salt,142,141
Salt,129,126
Salt,194,294
Salt,297,1
Salt,213,22
Salt,244,285
Salt,250,246
Salt,191,296
Salt,215,152
Salt,95,208
Salt,7,159
Salt,219,117
Salt,228,60
Salt,33,285
Salt,84,221
Salt,242,248
Salt,231,71
Salt,123,58
Salt,10,187
Salt,103,272
Salt,197,190
Salt,6,57
Salt,133,25
Salt,138,91
Salt,272,134
Salt,210,172
Salt,133,275
Salt,20,166
Salt,34,211
Salt,278,282
Salt,37,152
Salt,86,209
Salt,54,191
Salt,106,68
Salt,81,20
Salt,129,116
Salt,31,141
Salt,152,75
Salt,203,210
Salt,127,259
Salt,175,184
Salt,201,35
Salt,126,112
Salt,8,115
Salt,89,275
Salt,295,264
Salt,271,147
Salt,22,262
Salt,256,166
Salt,205,148
Salt,264,184
Salt,201,77
Salt,150,118
Salt,170,198
Salt,156,213
Salt,113,36
Salt,232,265
Salt,139,68
Salt,246,13
Salt,57,58
Salt,81,265
Salt,43,246
Salt,252,208
Salt,36,137
Salt,18,57
Salt,64,247
Salt,237,241
Salt,289,296
Salt,83,249
Salt,136,97
Salt,239,85
Salt,42,19
Salt,89,294
Salt,87,275
Salt,56,253
Salt,132,120
Salt,240,162
Salt,205,169
Salt,202,99
Salt,41,44
Salt,104,290
Salt,173,218
Salt,222,155
Salt,188,83
Salt,267,101
Salt,208,76
Salt,43,266
Salt,219,45
Salt,116,237
Salt,91,3
Salt,252,168
Salt,171,94
Salt,136,31
Salt,79,163
Salt,22,132
Salt,151,72
Salt,282,213
Salt,299,97
Salt,168,88
Salt,269,144
Salt,177,93
Salt,216,164
Salt,95,226
Salt,26,210
Salt,29,284
Salt,156,205
Salt,268,99
Salt,71,126
Salt,106,94
Salt,73,20
Salt,82,267
Salt,26,53
Salt,254,119
Salt,199,56
Salt,7,69
Salt,50,267
Salt,19,126
Salt,94,64
Salt,230,252
Salt,203,274
Salt,73,252
Salt,7,282
Salt,99,182
Salt,91,253
Salt,293,28
Salt,269,181
Salt,38,145
Salt,230,120
Salt,89,259
Salt,36,49
Salt,114,208
Salt,146,277
Salt,212,258
Salt,227,291
Salt,28,93
Salt,47,280
Salt,140,104
Salt,140,1
Salt,58,215
Salt,107,162
Salt,136,27
Salt,50,262
Salt,72,21
Salt,108,290
Salt,94,27
Salt,248,30
Salt,112,37
Salt,229,50
Salt,271,254
Salt,294,38
Salt,67,4
Salt,293,64
Salt,71,120
Salt,24,203
Salt,41,173
Salt,131,18
Salt,63,281
Salt,203,163
Salt,1,144
Salt,200,210
Salt,87,101
Salt,232,214
Salt,167,247
Salt,218,233
Salt,213,98
Salt,71,22
Salt,27,120
Salt,37,27
Salt,49,224
Salt,111,166
Salt,231,281
Salt,31,184
Salt,125,100
Salt,171,247
Salt,233,105
Salt,14,239
Salt,138,88
Salt,140,278
Salt,198,296
Salt,176,31
Salt,194,35
Salt,25,136
Salt,166,181
Salt,26,163
Salt,188,3
Salt,184,210
Salt,205,185
Salt,171,127
Salt,273,211
Salt,237,289
Salt,187,221
Salt,78,101
Salt,298,142
Salt,166,131
Salt,130,10
Salt,150,158
Salt,257,236
Salt,33,113
Salt,223,198
Salt,101,85
Salt,115,30
Salt,74,270
Salt,238,142
Salt,58,27
Salt,42,67
Salt,18,249
Salt,102,180
Salt,135,211
Salt,128,149
Salt,127,290
Salt,186,186
Salt,232,281
Salt,158,200
Salt,25,176
Salt,70,6
Salt,199,163
Salt,298,299
Salt,200,87
Salt,97,267
Salt,188,213
Salt,111,253
Salt,56,295
Salt,247,144
Salt,150,193
Salt,82,289
Salt,234,221
Salt,11,269
Salt,142,181
Salt,92,291
Salt,44,289
Salt,297,54
Salt,168,274
Salt,82,2
Salt,216,153
Salt,106,148
Salt,167,200
Salt,98,113
Salt,80,96
Salt,236,139
Salt,12,271
Salt,194,109
Salt,11,10
Salt,54,104
Salt,80,28
Salt,156,162
Salt,299,62
Salt,253,8
Salt,20,251
Salt,40,291
Salt,171,25
Salt,103,230
Salt,47,167
Salt,1,66
Salt,79,60
Salt,276,189
Salt,114,35
Salt,125,281
Salt,124,142
Salt,59,234
Salt,251,197
Salt,216,14
Salt,184,118
Salt,251,48
Salt,15,143
Salt,143,176
Salt,24,199
Salt,17,225
Salt,249,91
Salt,183,246
Salt,10,80
Salt,251,19
Salt,200,255
Salt,23,254
Salt,299,189
Salt,194,226
Salt,10,253
Salt,211,194
Salt,282,38
Salt,51,135
Salt,2,295
Salt,35,119
Salt,209,247
Salt,100,106
Salt,210,30
Salt,190,118
Salt,132,42
Salt,297,133
Salt,271,137
Salt,235,22
Salt,109,106
Salt,175,142
Salt,97,158
Salt,9,263
Salt,258,299
Salt,232,281
Salt,147,60
Salt,131,91
Salt,21,92
Salt,58,260
Salt,68,224
Salt,74,79
Salt,35,106
Salt,154,18
Salt,33,262
Salt,34,34
Salt,184,161
Salt,184,293
Salt,257,230
Salt,265,185
Salt,241,286
Salt,278,127
Salt,62,159
Salt,0,162
Salt,123,211
Salt,121,156
Salt,32,145
Salt,243,138
Salt,122,45
Salt,46,8
Salt,195,154
Salt,216,129
Salt,42,246
Salt,131,29
Salt,31,136
Salt,205,258
Salt,165,35
Salt,89,291
Salt,182,55
Salt,105,26
Salt,163,276
Salt,134,176
Salt,71,115
Salt,75,87
Salt,125,190
Salt,208,288
Salt,240,270
Salt,212,176
Salt,279,27
Salt,174,5
Salt,40,266
Salt,112,60
Salt,162,101
Salt,137,94
Salt,7,20
Salt,113,201
Salt,25,261
Salt,2,88
Salt,257,41
Salt,95,101
Salt,23,72
Salt,201,20
Salt,217,234
Salt,24,206
Salt,152,0
Salt,154,185
Salt,125,70
Salt,203,285
Salt,205,226
Salt,117,159
Salt,186,130
Salt,194,114
Salt,200,223
Salt,187,257
Salt,214,177
Salt,284,133
Salt,277,183
Salt,11,285
Salt,73,192
Salt,254,29
Salt,56,248
Salt,293,82
Salt,64,145
Salt,4,205
Salt,128,252
Salt,187,236
Salt,271,16
Salt,164,102
Salt,100,192
Salt,56,30
Salt,294,102
Salt,270,233
Salt,82,40
Salt,276,31
Salt,283,193
Salt,160,124
Salt,86,160
Salt,270,34
Salt,130,262
Salt,279,140
Salt,113,277
Salt,84,140
Salt,156,19
Salt,48,117
Salt,23,127
Salt,92,197
Salt,250,47
Salt,132,69
Salt,36,239
Salt,183,175
Salt,164,70
Salt,289,205
Salt,121,124
Salt,194,299
Salt,264,113
Salt,111,32
Salt,220,123
Salt,20,260
Salt,190,184
Salt,98,66
Salt,109,70
Salt,31,88
Salt,174,222
Salt,274,274
Salt,151,235
Salt,15,118
Salt,170,249
Salt,135,219
Salt,126,119
Salt,172,287
Salt,45,279
Salt,143,86
Salt,297,240
Salt,278,45
Salt,36,186
Salt,134,174
Salt,22,249
Salt,95,83
Salt,224,95
Salt,20,256
Salt,110,207
Salt,21,128
Salt,158,162
Salt,19,120
Salt,274,172
Salt,183,35
Salt,105,41
Salt,117,253
Salt,46,59
Salt,191,83
Salt,200,201
Salt,45,141
Salt,194,149
Salt,140,215
Salt,138,163
Salt,282,11
Salt,85,141
Salt,285,176
Salt,244,115
Salt,257,62
Salt,238,39
Salt,246,215
Salt,90,2
Salt,275,235
Salt,297,26
Salt,53,228
Salt,100,128
Salt,8,123
Salt,159,232
Salt,247,88
Salt,223,148
Salt,182,237
Salt,35,149
Salt,187,80
Salt,288,160
Salt,269,232
Salt,115,13
Salt,212,188
Salt,30,6
Salt,228,81
Salt,275,164
Salt,273,53
Salt,179,128
Salt,162,278
Salt,223,18
Salt,132,109
Salt,65,6
Salt,96,292
Salt,179,196
Salt,205,166
Salt,141,6
Salt,296,3
Salt,218,261
Salt,186,39
Salt,165,93
Salt,276,281
Salt,230,251
Salt,104,92
Salt,39,188
Salt,14,133
Salt,10,44
Salt,269,164
Salt,132,9
Salt,93,73
Salt,23,1
Salt,32,195
Salt,154,248
Salt,48,260
Salt,176,37
Salt,68,141
Salt,142,282
Salt,78,299
Salt,105,84
Salt,80,286
Salt,109,298
Salt,192,296
Salt,80,58
Salt,87,227
Salt,33,222
Salt,297,1
Salt,174,287
Salt,115,35
Salt,239,83
